Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (ug/m^3)
01/01/2016,00:00,61,0.6,27.8,0.3,22.5,23.2
01/01/2016,01:00,92,0.3,24.3,0.2,21.4,25.4
01/01/2016,02:00,84,1.2,12.6,0.4,21.2,24.5
01/01/2016,03:00,129,1.2,18.8,0.4,20.9,25.6
01/01/2016,04:00,128,1.6,13.8,0.5,20.2,30.2
01/01/2016,05:00,140,1.2,17.4,0.4,20.0,45.1
01/01/2016,06:00,136,1.0,24.6,0.4,21.7,45.0
01/01/2016,07:00,92,1.6,31.4,0.6,24.4,38.3
01/01/2016,08:00,72,2.3,28.5,1.1,26.6,21.7
01/01/2016,09:00,77,2.3,29.2,1.0,28.4,23.9
01/01/2016,10:00,75,1.4,56.6,1.0,29.3,23.4
01/01/2016,11:00,85,1.1,63.6,0.9,30.1,18.1
01/01/2016,12:00,108,1.3,67.9,1.1,31.9,10.4
01/01/2016,13:00,153,1.9,50.3,0.9,32.4,18.3
01/01/2016,14:00,103,0.4,99.0,0.8,33.3,13.2
01/01/2016,15:00,62,0.9,82.9,0.9,34.2,23.0
01/01/2016,16:00,99,0.7,84.7,0.8,34.3,17.3
01/01/2016,17:00,115,1.6,34.0,0.8,34.2,25.9
01/01/2016,18:00,130,2.2,13.1,0.7,32.8,38.6
01/01/2016,19:00,73,2.3,38.1,1.5,30.0,66.3
01/01/2016,20:00,42,2.7,18.5,1.1,27.7,44.9
01/01/2016,21:00,40,2.4,17.9,1.0,26.3,35.0
01/01/2016,22:00,38,1.3,25.1,0.6,25.7,30.5
01/01/2016,23:00,27,1.8,19.9,0.8,25.4,29.5
02/01/2016,00:00,17,1.3,21.3,0.5,24.7,29.8
02/01/2016,01:00,6,1.2,21.9,0.5,24.2,23.0
02/01/2016,02:00,13,0.7,169.0,0.3,23.9,20.1
02/01/2016,03:00,10,0.9,176.2,0.4,23.8,20.5
02/01/2016,04:00,53,0.5,48.1,0.2,23.5,26.5
02/01/2016,05:00,348,0.4,27.9,0.2,23.3,34.2
02/01/2016,06:00,338,1.3,24.1,0.6,24.1,20.0
02/01/2016,07:00,29,1.0,32.0,0.6,24.9,15.6
02/01/2016,08:00,40,1.7,31.6,0.8,26.8,15.1
02/01/2016,09:00,54,2.0,38.5,1.0,28.6,11.6
02/01/2016,10:00,43,0.9,166.5,0.9,30.3,10.0
02/01/2016,11:00,19,0.9,67.9,0.8,31.7,7.7
02/01/2016,12:00,37,1.5,55.8,0.9,32.5,4.8
02/01/2016,13:00,9,2.0,32.4,0.9,32.5,24.2
02/01/2016,14:00,28,1.7,27.5,0.6,31.7,27.0
02/01/2016,15:00,345,2.8,22.2,1.1,31.6,25.6
02/01/2016,16:00,355,2.5,26.1,1.1,31.3,32.5
02/01/2016,17:00,18,2.4,23.1,1.0,30.8,26.3
02/01/2016,18:00,37,2.5,25.4,1.0,30.2,18.3
02/01/2016,19:00,51,2.9,17.5,1.0,29.0,13.1
02/01/2016,20:00,48,2.5,18.4,0.8,28.0,38.4
02/01/2016,21:00,44,1.7,20.7,0.8,27.2,38.2
02/01/2016,22:00,53,1.5,28.7,0.7,25.7,40.5
02/01/2016,23:00,52,1.3,21.7,0.5,25.4,26.1
03/01/2016,00:00,49,1.2,19.7,0.5,25.1,25.1
03/01/2016,01:00,62,1.1,18.2,0.4,24.6,20.8
03/01/2016,02:00,78,0.9,24.3,0.3,23.6,22.7
03/01/2016,03:00,96,0.6,31.2,0.3,23.2,20.2
03/01/2016,04:00,52,1.5,19.6,0.7,23.7,
03/01/2016,05:00,46,1.5,22.2,0.6,24.1,16.5
03/01/2016,06:00,31,1.9,21.8,0.8,24.1,24.2
03/01/2016,07:00,40,2.3,20.0,0.9,25.2,23.9
03/01/2016,08:00,25,2.8,25.4,1.1,27.0,16.4
03/01/2016,09:00,358,2.3,167.0,1.0,28.6,10.4
03/01/2016,10:00,20,2.6,167.5,1.2,28.3,24.2
03/01/2016,11:00,13,3.1,27.7,1.2,29.8,3.7
03/01/2016,12:00,14,3.0,27.3,1.1,31.4,3.4
03/01/2016,13:00,12,1.9,40.9,1.0,32.5,0.9
03/01/2016,14:00,1,2.5,169.9,1.1,31.4,37.2
03/01/2016,15:00,6,1.9,166.0,1.0,31.2,61.8
03/01/2016,16:00,225,1.9,61.7,1.5,30.0,62.3
03/01/2016,17:00,190,3.0,24.9,1.1,26.9,32.0
03/01/2016,18:00,283,0.6,86.0,0.8,25.9,55.3
03/01/2016,19:00,243,0.2,103.9,0.4,25.2,36.6
03/01/2016,20:00,354,0.3,129.1,0.3,24.3,33.8
03/01/2016,21:00,110,0.6,47.1,0.3,24.2,27.2
03/01/2016,22:00,100,0.4,40.4,0.2,24.2,26.3
03/01/2016,23:00,39,0.5,34.5,0.2,24.4,20.4
04/01/2016,00:00,342,1.3,20.9,0.5,24.3,7.7
04/01/2016,01:00,319,2.2,11.6,0.6,24.1,
04/01/2016,02:00,317,1.6,10.4,0.4,23.8,10.7
04/01/2016,03:00,341,0.7,20.9,0.3,23.6,10.7
04/01/2016,04:00,1,0.4,167.7,0.3,23.6,15.3
04/01/2016,05:00,24,0.3,150.9,0.2,23.8,14.6
04/01/2016,06:00,333,0.8,26.2,0.3,24.3,14.4
04/01/2016,07:00,299,1.3,32.4,0.4,25.9,12.5
04/01/2016,08:00,204,1.0,53.9,0.6,28.1,
04/01/2016,09:00,215,1.0,60.0,0.7,29.1,6.1
04/01/2016,10:00,204,0.7,69.5,0.6,30.4,
04/01/2016,11:00,57,0.3,119.1,0.6,30.8,
04/01/2016,12:00,219,1.1,67.7,0.9,31.8,
04/01/2016,13:00,146,2.3,35.0,1.0,31.5,13.0
04/01/2016,14:00,196,2.4,28.1,1.2,30.2,
04/01/2016,15:00,171,3.7,17.0,1.1,29.6,
04/01/2016,16:00,150,3.2,17.5,0.9,31.1,
04/01/2016,17:00,129,2.3,16.4,0.8,30.1,
04/01/2016,18:00,79,0.7,65.5,0.7,29.1,33.5
04/01/2016,19:00,148,1.0,79.0,0.9,26.0,38.3
04/01/2016,20:00,168,0.9,27.4,0.4,25.4,39.1
04/01/2016,21:00,99,0.6,41.6,0.4,25.1,23.3
04/01/2016,22:00,356,0.4,140.5,0.4,24.7,11.0
04/01/2016,23:00,266,1.8,39.1,0.9,24.5,
05/01/2016,00:00,240,0.3,101.4,0.6,23.2,
05/01/2016,01:00,214,0.5,88.1,0.5,23.5,17.7
05/01/2016,02:00,236,1.4,21.8,0.6,23.9,22.0
05/01/2016,03:00,238,1.4,24.3,0.5,23.8,8.8
05/01/2016,04:00,206,1.4,19.7,0.5,23.5,
05/01/2016,05:00,301,0.2,96.8,0.3,23.0,6.2
05/01/2016,06:00,65,1.0,21.6,0.4,24.0,12.4
05/01/2016,07:00,167,0.5,73.7,0.5,26.0,2.8
05/01/2016,08:00,257,0.8,66.9,0.5,26.7,3.1
05/01/2016,09:00,308,0.6,71.8,0.7,29.1,
05/01/2016,10:00,300,2.0,40.4,1.1,30.2,
05/01/2016,11:00,286,3.1,27.8,1.2,31.3,
05/01/2016,12:00,263,2.8,30.4,1.4,32.2,
05/01/2016,13:00,243,3.2,26.8,1.3,33.3,
05/01/2016,14:00,239,3.4,24.4,1.2,34.2,
05/01/2016,15:00,237,2.9,30.5,1.4,34.8,
05/01/2016,16:00,248,3.7,24.9,1.4,34.9,
05/01/2016,17:00,236,3.1,24.1,1.2,34.8,
05/01/2016,18:00,245,2.7,17.7,1.1,33.8,
05/01/2016,19:00,218,1.4,20.2,0.5,31.4,12.4
05/01/2016,20:00,202,1.1,23.2,0.5,29.4,18.2
05/01/2016,21:00,192,0.9,16.7,0.3,27.6,17.5
05/01/2016,22:00,203,1.0,14.1,0.3,26.1,17.3
05/01/2016,23:00,154,0.2,103.7,0.4,23.4,37.6
06/01/2016,00:00,294,0.5,18.1,0.2,22.0,25.1
06/01/2016,01:00,313,0.7,10.9,0.3,20.8,16.0
06/01/2016,02:00,308,0.6,19.8,0.3,20.3,17.9
06/01/2016,03:00,242,0.2,103.7,0.2,20.0,19.9
06/01/2016,04:00,274,0.2,74.0,0.2,19.3,14.8
06/01/2016,05:00,344,0.1,161.1,0.2,19.3,25.8
06/01/2016,06:00,127,1.0,36.9,0.6,21.9,13.9
06/01/2016,07:00,128,1.8,21.0,0.6,25.9,34.5
06/01/2016,08:00,103,2.1,25.3,0.8,28.1,24.1
06/01/2016,09:00,95,1.7,30.3,0.8,30.2,18.7
06/01/2016,10:00,109,1.3,52.2,0.8,32.3,
06/01/2016,11:00,309,0.8,97.1,1.1,33.3,
06/01/2016,12:00,290,1.3,79.8,1.6,34.2,
06/01/2016,13:00,253,2.6,43.4,1.7,35.8,
06/01/2016,14:00,253,3.3,32.8,1.4,36.5,
06/01/2016,15:00,242,3.1,30.9,1.3,36.8,
06/01/2016,16:00,222,3.1,31.0,1.4,36.7,
06/01/2016,17:00,209,2.4,25.6,1.1,36.6,
06/01/2016,18:00,222,1.7,19.6,0.8,35.6,
06/01/2016,19:00,224,1.6,15.4,0.5,32.9,16.8
06/01/2016,20:00,214,1.4,22.8,0.5,31.3,16.1
06/01/2016,21:00,206,1.4,11.0,0.4,29.2,18.0
06/01/2016,22:00,261,0.6,73.4,0.6,27.3,47.3
06/01/2016,23:00,303,0.9,25.5,0.4,26.2,49.9
07/01/2016,00:00,144,0.5,51.7,0.4,24.5,28.3
07/01/2016,01:00,188,1.3,24.4,0.8,24.8,23.0
07/01/2016,02:00,164,3.0,13.9,1.0,26.1,52.8
07/01/2016,03:00,143,2.7,10.4,1.2,26.0,31.5
07/01/2016,04:00,147,1.5,18.6,0.5,24.5,24.8
07/01/2016,05:00,128,1.3,9.8,0.3,23.3,22.6
07/01/2016,06:00,126,1.9,11.7,0.5,24.3,25.8
07/01/2016,07:00,122,3.1,15.0,1.0,27.6,16.9
07/01/2016,08:00,119,3.6,15.9,1.1,30.1,
07/01/2016,09:00,120,3.7,19.3,1.2,31.9,
07/01/2016,10:00,108,2.9,28.4,1.1,33.3,
07/01/2016,11:00,107,1.8,50.1,1.1,34.4,
07/01/2016,12:00,149,0.7,104.1,1.3,35.3,
07/01/2016,13:00,198,0.6,125.3,1.0,35.6,
07/01/2016,14:00,207,0.9,89.7,1.2,37.1,
07/01/2016,15:00,148,0.8,88.3,1.1,37.7,
07/01/2016,16:00,189,1.3,59.8,0.9,38.0,
07/01/2016,17:00,190,2.0,31.7,1.0,37.7,
07/01/2016,18:00,129,2.6,17.5,0.8,35.7,35.7
07/01/2016,19:00,131,3.1,11.0,0.8,32.9,25.3
07/01/2016,20:00,130,2.6,11.2,0.6,31.2,23.8
07/01/2016,21:00,114,1.4,23.9,0.6,29.4,27.0
07/01/2016,22:00,130,0.8,17.0,0.3,28.3,51.3
07/01/2016,23:00,17,0.5,142.8,0.4,26.4,70.7
08/01/2016,00:00,37,0.4,67.4,0.3,25.8,55.7
08/01/2016,01:00,154,0.9,51.8,0.9,25.1,35.3
08/01/2016,02:00,164,1.5,13.5,0.6,24.2,25.8
08/01/2016,03:00,151,1.9,11.0,0.6,23.7,28.4
08/01/2016,04:00,140,1.7,9.6,0.4,23.1,52.0
08/01/2016,05:00,137,0.6,22.2,0.4,22.1,70.1
08/01/2016,06:00,124,1.5,18.2,1.1,23.4,52.1
08/01/2016,07:00,126,3.9,14.2,1.3,27.2,16.7
08/01/2016,08:00,109,3.4,19.3,1.3,29.0,39.8
08/01/2016,09:00,119,3.7,19.5,1.2,30.8,40.7
08/01/2016,10:00,105,3.4,26.2,1.3,32.7,22.6
08/01/2016,11:00,106,2.6,29.4,1.3,34.4,31.5
08/01/2016,12:00,95,2.1,46.6,1.1,35.0,
08/01/2016,13:00,108,1.3,60.2,0.9,36.0,
08/01/2016,14:00,109,1.8,52.8,1.1,36.7,13.8
08/01/2016,15:00,96,2.0,40.4,1.3,37.0,13.3
08/01/2016,16:00,72,3.7,20.1,1.3,33.6,81.2
08/01/2016,17:00,57,3.2,19.9,1.3,32.3,48.1
08/01/2016,18:00,68,3.0,19.1,1.2,31.2,50.8
08/01/2016,19:00,59,3.0,21.1,1.2,29.5,53.8
08/01/2016,20:00,74,2.7,18.8,1.0,28.3,38.4
08/01/2016,21:00,61,2.4,18.9,0.9,27.4,33.2
08/01/2016,22:00,80,2.1,20.0,0.8,26.7,27.9
08/01/2016,23:00,93,1.7,20.3,0.8,26.4,28.6
09/01/2016,00:00,76,1.7,20.0,0.6,26.3,24.1
09/01/2016,01:00,74,1.8,18.9,0.7,26.1,24.7
09/01/2016,02:00,83,1.8,19.3,0.8,25.8,24.9
09/01/2016,03:00,97,1.8,17.2,0.7,25.3,29.2
09/01/2016,04:00,106,1.7,17.0,0.6,25.3,28.0
09/01/2016,05:00,118,1.9,16.6,0.6,25.1,29.8
09/01/2016,06:00,119,2.3,14.0,0.9,25.0,32.8
09/01/2016,07:00,105,2.1,19.2,0.7,25.5,29.5
09/01/2016,08:00,85,1.6,22.8,0.7,26.1,26.7
09/01/2016,09:00,89,1.5,31.0,0.7,27.7,19.1
09/01/2016,10:00,90,1.8,39.0,0.9,29.7,16.6
09/01/2016,11:00,77,1.1,58.3,0.9,30.9,15.0
09/01/2016,12:00,116,1.8,50.6,1.1,33.4,5.4
09/01/2016,13:00,93,1.8,44.6,1.1,34.9,4.3
09/01/2016,14:00,83,1.9,40.2,1.2,34.2,7.2
09/01/2016,15:00,103,3.1,37.8,1.9,33.6,22.8
09/01/2016,16:00,95,5.1,36.1,2.7,26.2,60.1
09/01/2016,17:00,34,2.4,23.7,0.9,26.0,40.0
09/01/2016,18:00,48,2.4,21.3,0.9,26.7,25.7
09/01/2016,19:00,55,1.6,20.4,0.7,26.0,12.4
09/01/2016,20:00,62,0.9,24.2,0.5,25.3,13.8
09/01/2016,21:00,63,1.1,35.2,0.7,25.2,9.1
09/01/2016,22:00,101,1.9,21.9,0.8,25.2,11.3
09/01/2016,23:00,46,0.5,37.3,0.3,24.8,17.8
10/01/2016,00:00,29,0.6,150.6,0.3,24.6,9.8
10/01/2016,01:00,70,0.5,35.9,0.3,24.3,15.5
10/01/2016,02:00,113,0.8,32.3,0.5,24.0,20.7
10/01/2016,03:00,126,1.7,13.6,0.5,23.5,24.1
10/01/2016,04:00,105,1.0,22.3,0.4,23.2,33.2
10/01/2016,05:00,135,1.3,13.8,0.4,23.2,34.6
10/01/2016,06:00,109,1.8,21.7,0.6,24.1,35.0
10/01/2016,07:00,77,2.0,24.2,0.8,25.6,26.7
10/01/2016,08:00,55,1.5,36.7,0.6,27.4,20.3
10/01/2016,09:00,43,1.2,50.4,0.7,28.9,14.9
10/01/2016,10:00,60,1.0,66.8,0.7,30.0,4.9
10/01/2016,11:00,87,1.0,73.3,1.0,32.1,
10/01/2016,12:00,124,1.8,45.5,1.0,33.2,
10/01/2016,13:00,86,1.5,60.6,1.0,34.2,
10/01/2016,14:00,123,2.1,39.2,1.0,35.4,6.7
10/01/2016,15:00,121,2.0,41.0,1.2,34.8,4.7
10/01/2016,16:00,107,2.6,21.3,0.9,34.6,10.3
10/01/2016,17:00,102,2.5,26.7,1.0,34.5,30.6
10/01/2016,18:00,70,3.6,18.0,1.4,31.5,52.5
10/01/2016,19:00,47,2.2,31.9,1.2,29.4,37.4
10/01/2016,20:00,329,2.5,25.4,0.8,28.4,48.5
10/01/2016,21:00,322,1.8,19.3,0.6,26.8,41.8
10/01/2016,22:00,345,0.9,159.8,0.7,25.7,26.9
10/01/2016,23:00,81,1.0,19.1,0.4,24.8,
11/01/2016,00:00,75,1.3,18.2,0.5,24.1,10.3
11/01/2016,01:00,74,1.2,18.2,0.5,23.4,9.9
11/01/2016,02:00,61,0.5,40.8,0.2,22.7,14.2
11/01/2016,03:00,328,0.5,26.0,0.2,22.2,14.8
11/01/2016,04:00,94,0.2,84.3,0.1,21.5,13.6
11/01/2016,05:00,185,0.5,33.7,0.3,21.0,16.3
11/01/2016,06:00,141,1.1,23.1,0.3,22.5,24.6
11/01/2016,07:00,110,0.9,42.0,0.5,25.7,22.2
11/01/2016,08:00,47,1.6,33.7,0.7,27.2,14.3
11/01/2016,09:00,56,1.5,48.9,0.9,28.9,12.5
11/01/2016,10:00,78,1.7,40.9,0.9,29.7,19.4
11/01/2016,11:00,98,1.8,49.2,1.0,30.7,15.3
11/01/2016,12:00,125,2.0,43.1,1.1,31.9,17.7
11/01/2016,13:00,109,2.2,41.9,1.2,32.8,15.6
11/01/2016,14:00,115,2.1,41.8,1.1,34.0,8.1
11/01/2016,15:00,116,2.0,40.2,1.2,34.9,
11/01/2016,16:00,115,2.5,29.4,1.1,34.8,
11/01/2016,17:00,113,2.4,26.2,1.1,34.4,
11/01/2016,18:00,90,2.4,16.8,1.0,33.2,25.5
11/01/2016,19:00,72,2.2,22.9,0.9,31.1,46.2
11/01/2016,20:00,44,1.5,28.5,0.7,29.4,35.8
11/01/2016,21:00,7,1.1,178.7,0.4,28.1,34.8
11/01/2016,22:00,23,0.8,27.0,0.3,26.6,25.3
11/01/2016,23:00,74,1.0,30.8,0.5,25.8,24.3
12/01/2016,00:00,70,0.6,31.9,0.3,24.5,28.6
12/01/2016,01:00,149,0.5,53.1,0.3,23.9,23.2
12/01/2016,02:00,31,0.4,160.2,0.2,23.2,19.5
12/01/2016,03:00,313,0.3,64.8,0.2,22.2,20.1
12/01/2016,04:00,175,0.2,56.5,0.1,21.3,15.1
12/01/2016,05:00,185,0.5,52.0,0.3,21.1,23.2
12/01/2016,06:00,165,0.6,33.3,0.2,22.6,33.1
12/01/2016,07:00,313,0.4,135.6,0.5,25.8,35.6
12/01/2016,08:00,77,1.0,48.9,0.7,27.9,16.0
12/01/2016,09:00,106,1.7,38.2,0.9,29.3,20.8
12/01/2016,10:00,86,1.5,53.0,0.9,30.7,16.3
12/01/2016,11:00,126,1.8,50.4,1.1,32.3,76.5
12/01/2016,12:00,110,2.8,34.5,1.2,33.7,
12/01/2016,13:00,108,3.5,28.6,1.4,34.5,3.1
12/01/2016,14:00,111,2.8,41.1,1.4,35.1,7.2
12/01/2016,15:00,103,2.5,36.9,1.2,35.7,9.6
12/01/2016,16:00,106,2.7,31.1,1.4,35.8,10.1
12/01/2016,17:00,113,2.3,23.7,1.0,35.5,19.2
12/01/2016,18:00,98,2.3,30.7,0.9,34.2,17.1
12/01/2016,19:00,58,2.4,19.4,1.0,31.6,34.4
12/01/2016,20:00,60,2.5,20.5,1.0,29.4,40.6
12/01/2016,21:00,66,2.0,21.1,0.9,27.8,26.4
12/01/2016,22:00,90,1.8,18.6,0.7,26.5,16.0
12/01/2016,23:00,77,1.1,17.2,0.4,25.2,
13/01/2016,00:00,119,1.0,18.2,0.3,24.2,
13/01/2016,01:00,141,1.3,14.7,0.4,23.6,
13/01/2016,02:00,153,1.2,15.5,0.5,22.7,29.4
13/01/2016,03:00,135,1.2,16.7,0.4,21.7,49.9
13/01/2016,04:00,147,1.3,14.5,0.3,20.6,50.6
13/01/2016,05:00,137,1.2,12.8,0.4,19.7,45.1
13/01/2016,06:00,136,1.5,12.9,0.5,21.2,36.1
13/01/2016,07:00,119,1.0,46.0,0.6,25.2,32.6
13/01/2016,08:00,68,1.5,44.0,0.8,27.0,20.0
13/01/2016,09:00,70,1.9,38.7,1.0,28.8,
13/01/2016,10:00,94,1.9,46.8,1.1,30.8,
13/01/2016,11:00,132,2.6,38.8,1.4,32.0,
13/01/2016,12:00,121,3.4,28.7,1.6,33.5,
13/01/2016,13:00,121,4.0,21.8,1.5,34.6,13.0
13/01/2016,14:00,129,3.9,23.0,1.5,35.4,9.8
13/01/2016,15:00,124,4.1,22.1,1.5,36.0,6.2
13/01/2016,16:00,118,3.5,23.8,1.3,36.2,
13/01/2016,17:00,110,3.9,17.7,1.3,35.5,15.8
13/01/2016,18:00,89,3.7,20.2,1.3,33.3,29.9
13/01/2016,19:00,63,2.0,18.9,0.8,30.6,
13/01/2016,20:00,58,2.0,20.6,0.8,28.8,24.5
13/01/2016,21:00,66,2.2,17.9,0.8,27.6,45.7
13/01/2016,22:00,62,1.7,19.8,0.8,26.3,37.8
13/01/2016,23:00,62,1.4,21.9,0.7,24.9,31.9
14/01/2016,00:00,80,1.7,15.8,0.7,23.8,35.1
14/01/2016,01:00,93,1.0,16.2,0.4,22.9,25.6
14/01/2016,02:00,101,0.6,24.3,0.2,22.0,20.3
14/01/2016,03:00,142,0.6,21.3,0.2,21.1,21.9
14/01/2016,04:00,152,0.6,15.2,0.2,20.6,31.6
14/01/2016,05:00,137,1.0,11.7,0.3,20.3,48.7
14/01/2016,06:00,142,1.7,12.5,0.5,21.5,44.4
14/01/2016,07:00,114,1.9,23.6,0.6,24.6,29.5
14/01/2016,08:00,100,1.1,58.8,0.9,26.7,20.2
14/01/2016,09:00,344,0.9,168.6,0.6,27.7,20.0
14/01/2016,10:00,85,1.3,61.7,1.0,30.2,11.3
14/01/2016,11:00,118,1.6,46.4,1.0,31.1,11.0
14/01/2016,12:00,104,2.2,38.6,1.1,32.3,14.4
14/01/2016,13:00,82,2.0,49.1,1.3,32.9,21.7
14/01/2016,14:00,93,2.3,37.5,1.0,33.0,18.5
14/01/2016,15:00,101,2.5,34.9,1.3,33.4,20.8
14/01/2016,16:00,82,2.2,27.3,1.0,32.7,10.4
14/01/2016,17:00,102,2.3,24.1,0.9,32.8,18.1
14/01/2016,18:00,84,1.8,19.1,0.7,31.7,25.4
14/01/2016,19:00,67,2.7,18.3,1.1,29.8,37.6
14/01/2016,20:00,66,2.6,20.9,0.9,28.1,26.1
14/01/2016,21:00,69,2.1,20.6,0.8,26.8,16.6
14/01/2016,22:00,75,1.9,17.5,0.8,25.8,22.8
14/01/2016,23:00,87,1.1,29.8,0.6,25.0,19.9
15/01/2016,00:00,69,1.1,18.5,0.4,24.1,11.4
15/01/2016,01:00,86,0.6,34.4,0.3,23.2,11.0
15/01/2016,02:00,103,0.2,77.4,0.2,22.0,16.2
15/01/2016,03:00,197,0.4,43.7,0.2,21.6,18.0
15/01/2016,04:00,168,0.7,27.0,0.3,20.7,12.9
15/01/2016,05:00,169,1.0,17.5,0.3,20.8,34.0
15/01/2016,06:00,146,1.1,19.4,0.4,21.8,46.9
15/01/2016,07:00,145,1.1,29.1,0.5,25.4,38.9
15/01/2016,08:00,74,0.8,66.5,0.6,27.9,20.1
15/01/2016,09:00,121,1.3,67.8,1.1,29.8,19.6
15/01/2016,10:00,118,2.0,40.6,1.1,31.4,18.4
15/01/2016,11:00,113,2.5,32.6,1.3,32.6,24.1
15/01/2016,12:00,116,3.0,28.1,1.4,33.5,
15/01/2016,13:00,89,3.0,31.8,1.3,34.2,
15/01/2016,14:00,100,3.0,30.1,1.4,35.2,
15/01/2016,15:00,111,2.7,37.4,1.3,35.6,
15/01/2016,16:00,109,2.4,32.6,1.2,36.0,
15/01/2016,17:00,105,2.4,33.6,1.1,35.8,10.8
15/01/2016,18:00,95,2.0,19.0,0.8,34.5,21.8
15/01/2016,19:00,86,1.8,17.0,0.7,32.4,37.0
15/01/2016,20:00,61,2.7,20.2,1.1,30.3,74.6
15/01/2016,21:00,63,2.0,22.6,0.9,28.5,32.2
15/01/2016,22:00,46,1.0,29.3,0.5,27.2,16.3
15/01/2016,23:00,35,0.8,35.7,0.5,26.2,23.8
16/01/2016,00:00,36,0.4,50.6,0.3,25.1,13.7
16/01/2016,01:00,348,0.3,90.0,0.4,24.4,5.7
16/01/2016,02:00,144,0.4,26.4,0.2,23.6,11.1
16/01/2016,03:00,129,0.5,120.6,0.6,22.5,10.6
16/01/2016,04:00,132,1.2,15.2,0.4,22.6,17.4
16/01/2016,05:00,139,0.9,17.9,0.3,22.3,39.3
16/01/2016,06:00,132,1.9,12.0,0.7,23.4,53.2
16/01/2016,07:00,123,2.1,21.4,0.7,26.6,51.6
16/01/2016,08:00,91,1.9,38.2,0.9,27.9,28.3
16/01/2016,09:00,80,2.7,24.5,1.1,29.0,10.4
16/01/2016,10:00,75,3.5,26.4,1.4,29.0,20.3
16/01/2016,11:00,48,3.7,21.8,1.4,28.0,
16/01/2016,12:00,66,2.5,32.9,1.2,30.2,
16/01/2016,13:00,79,3.1,30.3,1.3,32.6,1.6
16/01/2016,14:00,64,3.3,26.1,1.2,33.5,
16/01/2016,15:00,84,3.5,22.3,1.5,34.2,5.1
16/01/2016,16:00,83,3.9,20.8,1.5,33.0,20.4
16/01/2016,17:00,81,3.8,18.3,1.3,31.5,31.4
16/01/2016,18:00,79,3.6,16.9,1.4,30.2,13.2
16/01/2016,19:00,81,3.3,16.4,1.2,29.1,23.1
16/01/2016,20:00,75,3.3,19.9,1.2,28.2,40.9
16/01/2016,21:00,69,2.9,18.3,1.1,27.1,29.7
16/01/2016,22:00,73,2.5,17.8,0.8,26.5,20.5
16/01/2016,23:00,89,2.8,17.0,1.1,25.8,22.1
17/01/2016,00:00,97,2.6,17.2,1.0,25.4,19.7
17/01/2016,01:00,109,2.4,16.9,0.9,24.9,20.4
17/01/2016,02:00,120,2.9,16.3,1.0,24.6,15.9
17/01/2016,03:00,115,3.3,15.8,1.2,23.8,16.5
17/01/2016,04:00,116,2.1,19.5,0.9,22.8,15.3
17/01/2016,05:00,134,2.9,13.1,0.9,22.5,25.7
17/01/2016,06:00,123,2.3,15.9,0.8,22.0,16.0
17/01/2016,07:00,123,2.8,15.0,1.0,23.3,10.8
17/01/2016,08:00,121,3.9,16.4,1.3,24.7,8.7
17/01/2016,09:00,107,4.2,19.5,1.4,26.2,16.2
17/01/2016,10:00,107,4.3,19.8,1.5,27.7,28.0
17/01/2016,11:00,90,3.7,19.9,1.5,28.5,22.2
17/01/2016,12:00,100,3.6,26.9,1.5,30.5,19.0
17/01/2016,13:00,84,3.2,28.3,1.3,31.3,22.2
17/01/2016,14:00,91,3.8,21.3,1.4,30.7,15.1
17/01/2016,15:00,89,2.9,27.9,1.2,30.2,28.1
17/01/2016,16:00,70,3.1,23.9,1.3,30.6,16.8
17/01/2016,17:00,72,3.2,18.6,1.3,30.1,10.6
17/01/2016,18:00,52,3.3,20.6,1.2,28.3,25.5
17/01/2016,19:00,62,2.9,19.9,1.2,26.6,26.3
17/01/2016,20:00,71,2.2,18.7,0.9,25.9,11.7
17/01/2016,21:00,82,2.5,18.1,0.9,25.3,24.9
17/01/2016,22:00,87,1.9,19.0,0.8,24.7,22.1
17/01/2016,23:00,90,2.0,16.4,0.7,24.3,16.0
18/01/2016,00:00,101,2.0,20.2,0.8,24.0,15.1
18/01/2016,01:00,113,1.9,18.3,0.7,23.6,24.1
18/01/2016,02:00,110,1.9,14.9,0.6,23.1,23.9
18/01/2016,03:00,129,2.5,11.8,0.7,23.1,28.1
18/01/2016,04:00,129,2.5,12.6,0.7,22.7,19.6
18/01/2016,05:00,130,2.6,11.8,0.7,22.0,15.2
18/01/2016,06:00,117,2.4,19.3,0.7,22.5,15.1
18/01/2016,07:00,103,3.2,18.2,1.1,24.6,22.5
18/01/2016,08:00,101,3.4,21.5,1.3,26.7,27.2
18/01/2016,09:00,102,3.1,24.6,1.2,28.1,26.8
18/01/2016,10:00,95,2.6,35.0,1.2,29.5,21.7
18/01/2016,11:00,100,2.4,37.2,1.1,31.2,16.5
18/01/2016,12:00,100,2.1,40.4,1.2,32.0,10.5
18/01/2016,13:00,96,1.9,45.9,1.1,32.4,20.1
18/01/2016,14:00,107,2.7,33.4,1.3,33.6,25.9
18/01/2016,15:00,108,3.3,24.4,1.3,33.8,20.4
18/01/2016,16:00,106,3.6,22.2,1.5,34.1,18.8
18/01/2016,17:00,116,3.8,19.0,1.3,32.7,25.8
18/01/2016,18:00,88,3.8,22.3,1.4,31.4,46.7
18/01/2016,19:00,65,3.6,17.7,1.3,28.4,43.6
