Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
01/01/2016,00:00,150,2.0,18.3,0.8,22.9,55.4,0.0,1010,,,,,20.6,6.6,
01/01/2016,01:00,173,1.6,20.2,0.6,22.4,57.2,0.0,1009,0.001,0.001,0.002,0.000,20.0,6.9,17
01/01/2016,02:00,179,1.8,11.2,0.5,21.9,59.0,0.0,1009,0.001,0.001,0.002,0.000,21.6,7.9,17
01/01/2016,03:00,169,2.0,15.0,0.6,21.6,60.3,0.0,1009,0.001,0.001,0.002,0.000,17.6,3.9,20
01/01/2016,04:00,158,2.6,13.7,0.8,21.9,61.5,0.0,1009,0.002,0.001,0.003,0.000,15.1,0.6,21
01/01/2016,05:00,172,2.0,17.0,0.7,21.7,62.7,0.0,1009,0.002,0.001,0.002,0.000,17.1,2.0,22
01/01/2016,06:00,163,2.0,25.5,0.8,22.3,61.6,0.0,1010,0.002,0.001,0.003,0.000,19.6,3.9,23
01/01/2016,07:00,145,3.5,14.8,0.9,23.6,55.2,0.0,1010,0.003,0.001,0.004,0.000,21.5,5.4,19
01/01/2016,08:00,118,3.5,22.3,1.1,25.2,47.3,0.0,1010,0.002,0.001,0.003,0.001,20.4,4.5,14
01/01/2016,09:00,117,2.7,44.4,1.5,26.3,44.2,0.0,1010,0.002,0.001,0.003,0.002,18.9,3.8,13
01/01/2016,10:00,53,3.6,29.6,1.3,26.8,42.3,0.0,1009,0.005,0.004,0.009,0.005,23.8,9.3,13
01/01/2016,11:00,42,4.8,16.8,1.1,27.2,41.8,0.0,1008,0.003,0.004,0.007,0.003,22.6,7.5,14
01/01/2016,12:00,38,5.2,17.6,1.0,27.2,44.4,0.0,1008,0.001,0.002,0.003,0.001,18.3,0.7,15
01/01/2016,13:00,67,5.4,16.8,1.1,27.1,46.5,0.0,1007,0.000,0.001,0.001,0.001,22.2,6.4,16
01/01/2016,14:00,77,6.5,11.7,0.8,26.7,47.7,0.0,1006,0.000,0.001,0.001,0.001,20.2,6.4,16
01/01/2016,15:00,69,6.0,12.9,1.1,26.7,46.6,0.0,1006,0.000,0.001,0.001,0.001,14.2,2.1,12
01/01/2016,16:00,45,5.4,17.8,0.9,26.5,50.2,0.0,1006,0.001,0.001,0.002,0.001,16.2,4.0,13
01/01/2016,17:00,35,5.0,12.0,1.0,26.0,52.8,0.0,1007,0.000,0.001,0.001,0.001,16.2,4.0,14
01/01/2016,18:00,50,4.4,13.8,0.8,25.7,52.0,0.0,1008,0.000,0.001,0.001,0.001,15.9,4.3,14
01/01/2016,19:00,66,3.7,10.1,0.6,25.6,53.0,0.0,1008,0.001,0.001,0.002,0.000,16.9,5.2,15
01/01/2016,20:00,82,3.5,8.7,0.7,25.2,59.1,0.0,1009,0.001,0.001,0.002,0.001,13.2,1.1,19
01/01/2016,21:00,83,3.9,9.8,0.9,25.0,63.9,0.0,1009,0.001,0.002,0.003,0.001,19.0,2.3,24
01/01/2016,22:00,89,3.1,9.9,0.6,24.8,63.3,0.0,1009,0.002,0.002,0.003,0.001,17.5,-1.9,25
01/01/2016,23:00,84,3.3,11.8,0.7,24.7,63.5,0.0,1009,0.002,0.002,0.004,0.001,24.0,3.2,28
02/01/2016,00:00,81,3.6,10.2,0.7,24.7,63.0,0.0,1008,,,,,23.6,2.8,
02/01/2016,01:00,81,3.1,10.2,0.5,24.6,62.2,0.0,1008,0.002,0.001,0.003,0.001,21.2,0.2,21
02/01/2016,02:00,119,2.7,23.2,0.8,24.1,63.1,0.0,1007,0.002,0.001,0.003,0.001,21.9,2.2,27
02/01/2016,03:00,152,1.9,12.0,0.6,22.7,69.2,0.0,1007,0.002,0.001,0.003,0.001,23.0,6.4,27
02/01/2016,04:00,151,1.6,12.0,0.6,22.1,69.0,0.0,1008,0.002,0.001,0.003,0.000,19.2,2.5,26
02/01/2016,05:00,156,1.1,14.3,0.3,21.8,68.8,0.0,1008,0.002,0.002,0.004,0.000,18.9,2.7,26
02/01/2016,06:00,147,1.8,14.9,0.5,23.5,61.3,0.0,1009,0.003,0.002,0.005,0.002,22.2,5.4,24
02/01/2016,07:00,120,1.5,34.0,0.7,25.0,56.5,0.0,1009,0.006,0.005,0.011,0.006,26.7,9.1,25
02/01/2016,08:00,59,1.9,34.1,1.0,25.7,52.1,0.0,1009,0.004,0.002,0.006,0.002,33.2,15.4,24
02/01/2016,09:00,50,1.8,47.1,1.0,26.3,51.2,0.0,1008,0.003,0.003,0.006,0.002,26.9,10.1,26
02/01/2016,10:00,45,3.5,24.0,1.2,26.8,51.6,0.0,1008,0.020,0.008,0.027,0.010,25.6,7.6,27
02/01/2016,11:00,52,4.5,19.7,1.1,26.9,52.7,0.0,1007,0.003,0.004,0.007,0.002,26.8,9.5,32
02/01/2016,12:00,54,5.4,15.3,1.0,26.8,54.5,0.0,1006,0.001,0.002,0.003,0.001,20.3,3.3,25
02/01/2016,13:00,38,5.6,13.9,0.9,26.8,55.3,0.0,1006,0.001,0.002,0.003,0.001,20.7,4.4,24
02/01/2016,14:00,48,6.0,12.3,0.9,26.9,56.2,0.0,1005,0.000,0.002,0.002,0.001,20.7,4.8,23
02/01/2016,15:00,42,6.3,11.7,0.9,26.9,54.8,0.0,1004,0.000,0.002,0.002,0.001,22.9,7.0,19
02/01/2016,16:00,46,5.8,12.8,1.0,26.6,57.1,0.0,1004,0.000,0.001,0.001,0.001,22.9,6.6,19
02/01/2016,17:00,45,5.2,11.3,1.0,26.2,58.8,0.0,1005,0.001,0.003,0.003,0.001,26.9,11.5,20
02/01/2016,18:00,39,4.5,12.6,1.0,25.7,60.3,0.0,1005,0.000,0.002,0.002,0.001,18.3,4.2,20
02/01/2016,19:00,37,3.8,9.6,0.7,25.5,61.3,0.0,1006,0.001,0.001,0.002,0.001,16.1,2.9,20
02/01/2016,20:00,37,3.4,10.4,0.7,25.4,61.3,0.0,1006,0.002,0.005,0.007,0.001,17.4,5.2,21
02/01/2016,21:00,32,2.9,12.0,0.6,25.3,60.9,0.0,1007,0.001,0.003,0.004,0.002,14.2,1.4,20
02/01/2016,22:00,36,2.1,11.8,0.4,25.1,61.6,0.0,1007,0.001,0.003,0.004,0.002,16.1,3.2,20
02/01/2016,23:00,33,2.1,10.2,0.5,25.1,61.0,0.0,1006,0.002,0.005,0.007,0.003,16.7,4.3,19
03/01/2016,00:00,28,2.0,13.9,0.4,25.0,62.7,0.0,1006,,,,,18.0,5.4,
03/01/2016,01:00,45,1.7,9.1,0.4,24.8,64.7,0.0,1005,0.002,0.007,0.008,0.002,17.0,4.4,16
03/01/2016,02:00,77,1.4,24.2,0.4,24.7,64.7,0.0,1004,0.001,0.003,0.004,0.002,14.6,3.1,17
03/01/2016,03:00,84,1.8,20.6,0.5,24.5,65.8,0.0,1004,0.002,0.002,0.004,0.001,13.0,2.8,17
03/01/2016,04:00,79,2.4,10.4,0.5,24.7,66.8,0.0,1005,0.002,0.001,0.003,0.001,21.2,11.3,15
03/01/2016,05:00,78,3.4,9.4,0.5,24.8,66.9,0.0,1005,0.003,0.001,0.003,0.001,14.0,3.8,14
03/01/2016,06:00,70,3.8,10.7,0.7,25.1,64.2,0.0,1006,0.003,0.000,0.003,0.001,11.6,1.8,13
03/01/2016,07:00,66,4.9,11.8,0.9,25.4,61.2,0.0,1007,0.003,0.000,0.003,0.001,10.9,2.0,13
03/01/2016,08:00,64,5.4,15.3,1.1,25.9,58.8,0.0,1007,0.002,0.001,0.003,0.001,11.1,2.2,11
03/01/2016,09:00,63,5.7,15.1,1.2,26.3,55.1,0.0,1007,0.002,0.001,0.003,0.001,11.0,0.9,10
03/01/2016,10:00,59,5.8,17.1,1.2,26.6,53.4,0.0,1007,0.001,0.001,0.002,0.001,11.1,0.7,10
03/01/2016,11:00,54,5.6,14.8,1.0,26.6,54.6,0.0,1006,0.000,0.002,0.002,0.001,11.2,1.9,11
03/01/2016,12:00,64,5.4,14.8,1.1,26.1,57.1,0.0,1006,0.000,0.002,0.002,0.001,15.3,7.3,12
03/01/2016,13:00,65,5.4,13.1,0.9,25.9,58.7,0.0,1005,0.001,0.001,0.002,0.001,13.4,3.1,13
03/01/2016,14:00,65,5.1,19.4,1.0,26.0,58.1,0.0,1005,0.001,0.001,0.002,0.001,8.9,-2.3,13
03/01/2016,15:00,78,5.7,12.5,0.9,25.7,57.5,0.0,1004,0.001,0.001,0.002,0.001,12.7,3.3,13
03/01/2016,16:00,79,6.0,11.0,0.9,25.7,57.5,0.0,1004,0.001,0.002,0.003,0.001,11.4,2.0,12
03/01/2016,17:00,81,5.8,11.4,1.0,25.4,59.8,0.0,1005,0.001,0.002,0.003,0.001,12.9,4.4,12
03/01/2016,18:00,86,5.9,8.9,0.9,25.2,62.4,0.0,1005,0.002,0.004,0.006,0.001,14.3,5.8,13
03/01/2016,19:00,85,5.6,9.2,0.9,25.3,64.9,0.0,1006,0.003,0.005,0.007,0.002,16.4,5.9,14
03/01/2016,20:00,86,5.4,9.0,0.9,25.4,64.8,0.0,1006,0.004,0.007,0.011,0.003,12.2,0.5,14
03/01/2016,21:00,94,5.6,10.7,1.0,25.5,65.6,0.0,1007,0.003,0.004,0.007,0.002,15.7,3.8,14
03/01/2016,22:00,100,5.6,12.2,1.2,25.4,68.4,0.0,1007,0.003,0.004,0.006,0.001,12.4,2.1,15
03/01/2016,23:00,113,3.9,20.6,1.7,24.0,76.7,0.0,1006,0.003,0.002,0.005,0.001,11.0,1.8,15
04/01/2016,00:00,134,1.8,39.3,0.8,22.9,84.0,0.2,1006,,,,,10.9,3.9,
04/01/2016,01:00,79,4.7,11.9,1.1,22.3,88.9,0.0,1005,0.003,0.002,0.004,0.001,10.7,5.2,11
04/01/2016,02:00,111,2.9,14.9,1.0,22.3,87.7,0.0,1005,0.003,0.003,0.006,0.001,7.7,2.7,13
04/01/2016,03:00,112,4.5,9.0,0.9,22.8,85.3,0.0,1004,0.005,0.001,0.006,0.001,6.2,0.6,13
04/01/2016,04:00,108,5.2,8.4,1.0,23.0,86.6,0.0,1004,0.006,0.001,0.007,0.001,11.1,5.4,33
04/01/2016,05:00,104,5.3,6.6,0.9,23.2,86.5,0.0,1005,0.005,0.002,0.007,0.001,9.9,4.6,12
04/01/2016,06:00,107,6.1,7.9,1.0,23.4,86.2,0.0,1005,0.007,0.003,0.010,0.001,8.7,2.9,11
04/01/2016,07:00,120,5.1,7.8,1.0,23.5,87.7,0.0,1006,0.007,0.004,0.011,0.001,15.8,10.6,14
04/01/2016,08:00,115,5.6,8.8,1.2,23.8,88.3,0.0,1006,0.007,0.003,0.010,0.001,13.9,7.9,15
04/01/2016,09:00,103,7.5,7.0,1.3,24.1,87.4,0.0,1006,0.007,0.003,0.010,0.001,7.1,1.3,9
04/01/2016,10:00,106,7.2,7.9,1.2,23.9,90.2,1.7,1005,0.007,0.003,0.010,0.001,5.9,1.5,8
04/01/2016,11:00,108,7.2,7.2,1.1,24.0,89.0,0.0,1005,0.006,0.002,0.008,0.001,6.5,2.5,8
04/01/2016,12:00,108,7.1,8.1,1.3,24.3,88.5,0.2,1004,0.007,0.004,0.011,0.001,5.9,0.1,10
04/01/2016,13:00,110,7.5,8.8,1.4,24.6,86.5,0.0,1004,0.006,0.004,0.010,0.002,8.4,0.9,12
04/01/2016,14:00,115,7.5,7.6,1.3,24.4,88.5,0.1,1003,0.006,0.003,0.009,0.001,7.0,-0.7,10
04/01/2016,15:00,115,7.1,7.5,1.3,24.0,91.1,0.3,1002,0.005,0.003,0.008,0.001,4.5,-0.2,10
04/01/2016,16:00,117,6.1,9.9,1.5,24.0,91.2,0.2,1002,0.005,0.004,0.008,0.002,10.1,6.4,11
04/01/2016,17:00,128,4.5,11.8,1.5,24.0,90.4,0.3,1003,0.005,0.003,0.008,0.004,7.3,3.8,7
04/01/2016,18:00,126,5.4,9.2,1.3,24.1,90.8,0.0,1004,0.006,0.003,0.009,0.003,8.2,4.8,9
04/01/2016,19:00,126,4.1,9.9,1.0,23.8,90.8,0.3,1004,0.005,0.002,0.007,0.003,9.3,6.5,5
04/01/2016,20:00,140,3.6,12.3,1.1,23.7,90.4,0.0,1004,0.005,0.001,0.006,0.002,4.6,1.4,3
04/01/2016,21:00,143,2.8,12.4,0.8,23.4,90.7,0.0,1005,0.004,0.001,0.005,0.001,2.6,-0.9,2
04/01/2016,22:00,154,3.1,13.0,0.9,23.1,90.0,0.0,1004,0.004,0.001,0.005,0.001,5.1,1.8,1
04/01/2016,23:00,169,2.0,22.6,0.7,22.9,88.7,0.0,1004,0.004,0.000,0.004,0.001,5.0,2.7,1
05/01/2016,00:00,172,1.7,17.4,0.8,22.6,87.0,0.0,1003,,,,,4.0,1.3,
05/01/2016,01:00,204,1.5,26.3,0.7,22.6,86.9,0.0,1002,0.003,0.001,0.004,0.001,1.5,-2.3,2
05/01/2016,02:00,200,1.7,24.7,0.7,22.3,87.5,0.0,1002,0.003,0.000,0.003,0.001,-0.4,-3.1,2
05/01/2016,03:00,193,1.9,15.7,0.7,22.0,86.2,0.0,1002,0.004,0.001,0.004,0.001,4.5,1.8,2
05/01/2016,04:00,209,1.7,14.3,0.6,21.8,85.9,0.0,1002,0.003,0.001,0.004,0.001,3.0,-0.5,2
05/01/2016,05:00,211,0.9,27.3,0.5,21.8,85.6,0.0,1003,0.005,0.002,0.006,0.001,4.2,0.7,3
05/01/2016,06:00,210,1.9,15.6,0.8,22.9,81.3,0.0,1003,0.006,0.001,0.007,0.001,10.4,6.8,2
05/01/2016,07:00,210,2.6,16.9,0.9,24.2,77.3,0.0,1004,0.006,0.001,0.007,0.001,5.4,2.4,2
05/01/2016,08:00,216,2.3,21.2,0.8,25.5,72.8,0.0,1004,0.006,0.001,0.006,0.001,5.1,2.1,2
05/01/2016,09:00,227,2.3,25.3,1.0,27.1,66.5,0.0,1004,0.006,0.001,0.006,0.001,2.3,-2.5,2
05/01/2016,10:00,229,1.9,37.3,1.0,28.3,62.3,0.0,1003,0.005,0.001,0.006,0.001,3.3,-1.3,3
05/01/2016,11:00,251,2.1,38.3,1.0,29.4,58.0,0.0,1003,0.005,0.002,0.006,0.001,9.2,4.6,4
05/01/2016,12:00,239,2.8,25.5,1.2,29.9,56.9,0.0,1002,0.006,0.002,0.008,0.001,15.7,12.4,7
05/01/2016,13:00,246,2.6,33.6,1.1,30.5,54.1,0.0,1001,0.005,0.002,0.007,0.001,9.5,4.9,14
05/01/2016,14:00,246,2.4,30.2,1.2,31.8,48.3,0.0,1001,0.004,0.003,0.007,0.002,7.0,1.9,27
05/01/2016,15:00,267,2.4,37.4,1.3,32.5,45.7,0.0,1000,0.004,0.003,0.007,0.002,15.4,10.4,14
05/01/2016,16:00,277,3.5,16.9,1.0,32.4,45.3,0.0,1000,0.004,0.003,0.007,0.001,12.3,8.2,8
05/01/2016,17:00,279,3.6,17.4,1.2,32.0,47.1,0.0,1001,0.004,0.003,0.007,0.001,8.1,3.7,7
05/01/2016,18:00,277,2.8,19.9,1.3,30.6,51.5,0.0,1002,0.004,0.003,0.007,0.001,12.8,7.2,6
05/01/2016,19:00,240,1.1,45.2,0.8,29.4,53.9,0.0,1003,0.002,0.003,0.005,0.001,9.2,4.8,10
05/01/2016,20:00,133,2.7,14.4,0.9,27.6,74.0,0.0,1003,0.004,0.005,0.009,0.004,8.5,2.6,18
05/01/2016,21:00,135,2.1,21.4,0.9,26.2,82.3,0.0,1004,0.003,0.002,0.005,0.002,9.2,3.9,10
05/01/2016,22:00,150,1.2,19.8,0.4,26.0,82.4,0.0,1004,0.003,0.002,0.004,0.003,10.3,5.4,10
05/01/2016,23:00,158,0.7,49.8,0.5,25.7,84.0,0.0,1004,0.003,0.001,0.004,0.002,9.6,4.6,11
06/01/2016,00:00,93,0.5,41.7,0.3,25.5,84.8,0.0,1003,,,,,8.9,3.2,
06/01/2016,01:00,182,0.6,34.5,0.3,25.0,85.3,0.0,1003,0.004,0.002,0.006,0.001,9.3,3.8,10
06/01/2016,02:00,248,0.4,43.2,0.3,24.6,86.7,0.0,1003,0.004,0.002,0.006,0.001,5.2,0.0,11
06/01/2016,03:00,202,0.9,28.3,0.4,24.2,88.3,0.0,1003,0.005,0.003,0.007,0.001,4.0,-0.5,11
06/01/2016,04:00,190,1.1,25.5,0.4,24.1,89.2,0.0,1003,0.005,0.003,0.007,0.000,5.7,1.0,12
06/01/2016,05:00,214,1.3,12.7,0.4,24.0,89.5,0.0,1004,0.007,0.004,0.010,0.000,12.0,7.0,12
06/01/2016,06:00,225,1.8,19.2,0.8,24.5,83.2,0.0,1005,0.010,0.004,0.013,0.000,8.9,4.5,10
06/01/2016,07:00,228,2.5,18.3,0.9,25.9,73.9,0.0,1005,0.010,0.003,0.012,0.001,9.9,5.7,8
06/01/2016,08:00,237,1.6,44.9,1.0,27.2,66.5,0.0,1005,0.007,0.002,0.009,0.001,5.3,0.7,7
06/01/2016,09:00,206,2.0,35.3,0.9,28.9,56.4,0.0,1005,0.007,0.002,0.008,0.000,6.8,2.9,6
06/01/2016,10:00,242,1.3,54.8,1.1,30.5,49.3,0.0,1004,0.006,0.003,0.008,0.000,9.5,4.9,5
06/01/2016,11:00,244,1.4,60.7,1.2,31.7,43.2,0.0,1004,0.004,0.002,0.006,0.000,13.4,10.0,3
06/01/2016,12:00,61,3.8,38.9,2.1,31.1,50.6,0.0,1003,0.004,0.006,0.010,0.002,14.7,11.4,7
06/01/2016,13:00,60,5.7,15.6,0.9,29.6,59.3,0.0,1003,0.002,0.005,0.006,0.002,12.8,6.4,9
06/01/2016,14:00,52,5.6,10.8,1.0,29.8,57.3,0.0,1002,0.000,0.004,0.004,0.001,12.0,4.1,7
06/01/2016,15:00,49,4.7,12.2,0.9,29.9,57.1,0.0,1002,0.001,0.003,0.004,0.000,15.3,10.1,6
06/01/2016,16:00,47,4.7,13.4,0.8,30.0,55.4,0.0,1002,0.001,0.003,0.004,0.001,17.9,12.0,6
06/01/2016,17:00,38,5.1,9.5,0.8,28.8,63.2,0.0,1003,0.000,0.003,0.003,0.001,14.9,9.7,6
06/01/2016,18:00,39,4.1,15.6,0.8,28.2,68.5,0.0,1004,0.001,0.007,0.008,0.001,8.0,3.4,6
06/01/2016,19:00,36,3.2,11.4,0.7,27.7,70.8,0.0,1005,0.002,0.010,0.012,0.001,5.0,0.1,7
06/01/2016,20:00,52,1.4,27.5,0.7,27.4,73.4,0.0,1005,0.002,0.005,0.007,0.001,7.1,2.0,7
06/01/2016,21:00,135,1.3,19.9,0.4,26.9,74.7,0.0,1006,0.002,0.005,0.007,0.000,5.4,0.4,8
06/01/2016,22:00,152,1.0,22.7,0.4,26.2,76.8,0.0,1006,0.002,0.004,0.006,0.001,7.0,-1.0,8
06/01/2016,23:00,200,1.3,19.9,0.4,25.4,79.7,0.0,1006,0.003,0.004,0.007,0.000,6.8,-0.7,8
07/01/2016,00:00,210,1.1,17.0,0.4,24.9,83.4,0.0,1006,,,,,6.7,1.3,
07/01/2016,01:00,208,1.1,24.9,0.4,24.6,86.4,0.0,1005,0.003,0.003,0.006,0.000,8.9,4.6,9
07/01/2016,02:00,211,1.6,8.2,0.3,24.2,86.5,0.0,1005,0.003,0.003,0.006,0.000,6.6,2.6,9
07/01/2016,03:00,211,1.6,12.2,0.5,23.5,88.3,0.0,1005,0.004,0.006,0.009,0.000,7.8,4.4,11
07/01/2016,04:00,213,2.3,8.6,0.5,23.5,87.7,0.0,1005,0.005,0.004,0.009,0.001,8.9,5.5,13
07/01/2016,05:00,208,2.2,9.4,0.6,23.7,84.2,0.0,1006,0.006,0.006,0.011,0.001,11.1,7.1,17
07/01/2016,06:00,205,2.2,12.2,0.6,24.6,79.2,0.0,1007,0.007,0.007,0.014,0.002,13.7,9.2,25
07/01/2016,07:00,215,2.0,15.8,0.6,26.8,68.7,0.0,1008,0.007,0.005,0.012,0.002,16.2,11.4,19
07/01/2016,08:00,204,1.4,37.4,0.7,29.0,52.1,0.0,1008,0.005,0.003,0.008,0.001,12.4,6.5,11
07/01/2016,09:00,195,1.1,77.3,1.1,30.9,39.3,0.0,1008,0.004,0.002,0.006,0.000,11.6,6.1,7
07/01/2016,10:00,11,1.1,167.7,1.3,31.8,35.8,0.0,1008,0.005,0.006,0.010,0.002,,,6
07/01/2016,11:00,47,3.5,31.7,1.5,31.9,37.2,0.0,1007,0.008,0.016,0.023,0.007,11.4,3.6,8
07/01/2016,12:00,46,4.4,24.4,1.3,32.0,38.4,0.0,1006,0.005,0.012,0.016,0.005,11.7,3.4,8
07/01/2016,13:00,35,5.7,13.0,1.2,31.3,42.2,0.0,1006,0.001,0.006,0.006,0.002,13.8,5.1,7
07/01/2016,14:00,53,6.3,14.1,1.1,30.7,44.5,0.0,1005,0.000,0.003,0.003,0.001,13.8,6.7,6
07/01/2016,15:00,43,6.0,12.2,0.9,30.4,44.8,0.0,1005,0.000,0.001,0.001,0.000,10.5,4.2,5
07/01/2016,16:00,51,5.4,14.7,1.0,30.0,47.0,0.0,1006,0.000,0.004,0.004,0.001,7.7,2.0,7
07/01/2016,17:00,43,4.9,11.4,0.9,29.3,52.6,0.0,1007,0.000,0.004,0.004,0.000,8.0,1.4,7
07/01/2016,18:00,52,3.7,11.9,0.7,28.4,60.7,0.0,1008,0.000,0.005,0.005,0.001,11.9,5.7,12
07/01/2016,19:00,61,2.5,16.0,0.7,28.0,65.4,0.0,1009,0.000,0.003,0.003,0.000,11.5,3.9,10
07/01/2016,20:00,2,1.3,14.4,0.4,27.7,70.0,0.0,1010,0.001,0.003,0.004,0.000,10.7,3.8,11
07/01/2016,21:00,111,1.0,51.7,0.6,27.2,71.8,0.0,1011,0.002,0.006,0.008,0.000,6.6,-0.4,12
07/01/2016,22:00,123,1.6,8.6,0.4,26.8,75.1,0.0,1011,0.003,0.004,0.007,0.000,13.8,6.7,11
07/01/2016,23:00,135,1.8,12.9,0.5,26.4,76.6,0.0,1011,0.004,0.003,0.007,0.000,9.9,2.6,11
08/01/2016,00:00,129,3.0,11.1,0.7,26.1,75.5,0.0,1011,,,,,10.7,5.3,
08/01/2016,01:00,134,2.8,13.4,0.7,25.6,79.7,0.0,1010,0.004,0.002,0.006,0.006,11.9,5.1,13
08/01/2016,02:00,129,3.4,12.0,0.8,25.2,81.3,0.0,1010,0.004,0.002,0.006,0.004,16.9,8.2,19
08/01/2016,03:00,132,3.4,10.7,0.9,24.9,81.6,0.0,1011,0.004,0.002,0.005,0.001,16.3,6.2,20
08/01/2016,04:00,137,3.4,10.6,0.9,24.7,80.9,0.0,1011,0.004,0.002,0.006,0.000,15.4,3.4,21
08/01/2016,05:00,139,3.2,11.2,0.9,24.5,79.9,0.0,1012,0.004,0.002,0.006,0.000,14.9,2.8,22
08/01/2016,06:00,135,3.9,11.1,1.0,25.2,75.7,0.0,1013,0.005,0.003,0.008,0.001,17.3,4.6,22
08/01/2016,07:00,119,5.1,13.9,1.3,26.2,70.8,0.0,1014,0.005,0.003,0.008,0.003,17.4,3.2,21
08/01/2016,08:00,105,7.0,10.4,1.2,26.8,66.9,0.0,1014,0.004,0.003,0.007,0.000,18.7,3.4,18
08/01/2016,09:00,93,7.7,10.9,1.1,27.1,62.3,0.0,1015,0.003,0.003,0.005,0.000,19.1,4.2,16
08/01/2016,10:00,94,6.9,15.2,1.1,27.7,55.6,0.0,1015,0.003,0.004,0.006,0.001,23.2,6.6,14
08/01/2016,11:00,77,6.9,14.4,1.2,27.7,55.8,0.0,1014,0.002,0.003,0.005,0.001,22.7,6.9,14
08/01/2016,12:00,70,7.1,10.3,1.1,27.4,58.4,0.0,1014,0.001,0.002,0.003,0.000,15.9,-0.9,17
08/01/2016,13:00,76,7.3,11.3,1.2,27.4,58.8,0.0,1013,0.000,0.001,0.001,0.000,21.8,4.0,18
08/01/2016,14:00,75,7.1,11.8,1.1,27.3,60.3,0.0,1013,0.000,0.001,0.001,0.000,20.2,3.0,19
08/01/2016,15:00,69,6.6,12.6,1.2,27.1,63.4,0.0,1012,0.003,0.003,0.006,0.001,18.6,2.8,23
08/01/2016,16:00,74,6.4,11.2,1.0,26.8,65.6,0.0,1013,0.001,0.002,0.003,0.000,21.1,2.4,25
08/01/2016,17:00,82,5.4,13.0,1.0,26.5,68.4,0.0,1013,0.002,0.003,0.004,0.000,28.3,10.2,28
08/01/2016,18:00,81,5.5,10.4,1.0,26.4,68.4,0.0,1014,0.003,0.004,0.007,0.001,28.8,7.2,30
08/01/2016,19:00,82,4.8,9.5,0.9,26.2,66.5,0.0,1015,0.002,0.003,0.005,0.000,25.0,3.5,30
08/01/2016,20:00,83,4.7,10.8,0.8,26.1,67.5,0.6,1015,0.002,0.001,0.003,0.000,26.6,5.7,29
08/01/2016,21:00,82,4.5,11.8,1.3,25.9,68.2,0.0,1016,0.003,0.005,0.008,0.001,24.6,4.2,25
08/01/2016,22:00,85,4.5,9.5,0.9,25.9,67.0,0.0,1016,0.002,0.004,0.006,0.000,17.7,2.1,23
08/01/2016,23:00,84,4.3,8.4,0.9,25.8,67.9,0.0,1016,0.002,0.003,0.005,0.000,19.4,2.2,24
09/01/2016,00:00,85,4.4,8.4,0.6,25.8,67.8,0.0,1015,,,,,22.6,5.7,
09/01/2016,01:00,86,4.1,12.7,0.8,25.7,68.6,0.0,1015,0.002,0.001,0.003,0.000,19.4,3.9,18
09/01/2016,02:00,114,1.9,48.0,1.1,25.1,74.0,0.0,1015,0.002,0.002,0.003,0.000,17.5,3.1,22
09/01/2016,03:00,148,1.3,51.6,1.1,24.1,79.6,0.0,1015,0.002,0.002,0.004,0.000,9.7,0.2,20
09/01/2016,04:00,142,1.7,24.3,0.7,24.5,74.1,0.0,1015,0.003,0.002,0.004,0.001,13.3,3.1,21
09/01/2016,05:00,163,1.7,16.2,0.5,23.7,78.1,0.0,1016,0.004,0.002,0.005,0.001,13.9,2.0,23
09/01/2016,06:00,135,2.8,11.2,0.8,24.4,74.5,0.0,1016,0.006,0.002,0.008,0.002,18.5,6.4,22
09/01/2016,07:00,134,3.8,12.8,0.9,25.1,73.3,0.0,1017,0.007,0.001,0.008,0.010,17.8,6.9,20
09/01/2016,08:00,111,4.1,21.8,1.4,26.1,67.4,0.0,1017,0.006,0.002,0.007,0.006,12.6,3.2,17
09/01/2016,09:00,106,5.2,13.4,1.2,26.5,63.0,0.0,1017,0.005,0.001,0.006,0.000,12.3,3.0,14
09/01/2016,10:00,97,5.1,15.6,1.3,27.1,60.3,0.0,1017,0.008,0.005,0.012,0.002,11.2,1.0,17
09/01/2016,11:00,73,5.6,13.2,1.0,27.0,60.1,0.0,1016,0.004,0.004,0.008,0.001,18.6,4.9,19
09/01/2016,12:00,73,5.6,15.2,1.1,27.3,58.5,0.0,1016,0.002,0.001,0.003,0.000,24.3,9.6,19
09/01/2016,13:00,71,5.8,16.4,1.2,27.2,58.2,0.0,1015,0.001,0.001,0.002,0.000,19.8,4.3,18
09/01/2016,14:00,79,5.7,16.9,1.1,27.4,56.5,0.0,1014,0.001,0.001,0.002,0.000,21.3,5.9,18
09/01/2016,15:00,60,5.5,16.8,1.2,27.2,56.4,0.0,1014,0.001,0.002,0.002,0.000,19.4,4.3,18
09/01/2016,16:00,78,5.6,13.7,1.1,27.0,58.0,0.0,1014,0.001,0.001,0.002,0.000,29.2,8.0,17
09/01/2016,17:00,69,5.2,11.5,1.1,26.5,59.1,0.0,1014,0.001,0.002,0.002,0.000,24.1,8.4,18
