Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),PM10 (ug/m^3),PM2.5 (ug/m^3),TSP (ug/m^3)
01/01/2016,00:00,85,3.9,6.5,0.7,18.4,63.8,0.0,968,,,12.0
01/01/2016,01:00,87,3.9,5.8,0.8,17.6,66.4,0.0,968,,,12.6
01/01/2016,02:00,82,2.5,7.3,0.7,17.0,70.9,0.0,968,,,14.5
01/01/2016,03:00,84,1.2,51.7,0.8,16.0,75.8,0.0,967,,,13.4
01/01/2016,04:00,76,1.7,15.6,0.4,15.3,78.2,0.0,968,,,10.0
01/01/2016,05:00,68,0.7,158.0,0.7,15.7,75.9,0.0,968,,,15.7
01/01/2016,06:00,344,0.8,148.3,0.4,17.9,65.9,0.0,968,,,15.5
01/01/2016,07:00,112,1.0,137.5,1.2,19.4,58.5,0.0,969,,,27.6
01/01/2016,08:00,78,2.5,38.4,1.2,20.8,53.4,0.0,969,,,21.6
01/01/2016,09:00,90,2.6,36.6,1.4,22.2,48.0,0.0,969,,,19.5
01/01/2016,10:00,96,3.0,25.5,1.3,23.3,44.0,0.0,968,,,19.9
01/01/2016,11:00,94,3.1,23.6,1.3,24.6,39.6,0.0,967,,,18.0
01/01/2016,12:00,100,2.8,38.0,1.3,26.1,34.8,0.0,966,,,17.2
01/01/2016,13:00,88,3.0,37.0,1.4,27.2,32.3,0.0,965,,,22.5
01/01/2016,14:00,90,3.2,16.8,1.2,28.1,29.4,0.0,964,,,15.1
01/01/2016,15:00,77,2.9,26.9,1.1,28.6,28.5,0.0,964,,,23.7
01/01/2016,16:00,73,3.4,13.6,1.1,28.8,29.2,0.0,964,,,24.6
01/01/2016,17:00,63,3.9,22.6,1.2,28.6,30.6,0.0,964,,,29.4
01/01/2016,18:00,68,3.1,12.0,1.0,26.9,36.3,0.0,965,,,38.1
01/01/2016,19:00,74,3.7,9.0,0.6,24.2,44.1,0.0,965,,,44.3
01/01/2016,20:00,72,3.1,14.8,0.7,22.7,49.4,0.0,966,,,27.6
01/01/2016,21:00,71,3.8,8.9,1.1,21.1,58.8,0.0,966,,,32.9
01/01/2016,22:00,67,3.2,12.3,1.0,20.1,69.9,0.0,966,,,33.3
01/01/2016,23:00,82,3.1,13.4,0.8,19.3,73.7,0.0,966,,,25.8
02/01/2016,00:00,81,3.9,10.9,0.8,19.0,74.4,0.0,966,,,24.3
02/01/2016,01:00,80,3.6,11.8,0.8,18.7,74.5,0.0,965,,,20.6
02/01/2016,02:00,15,1.2,175.5,0.5,17.6,78.0,0.0,966,,,19.2
02/01/2016,03:00,58,1.9,19.3,0.7,16.6,81.6,0.0,966,,,17.3
02/01/2016,04:00,76,1.4,36.3,0.5,16.0,83.6,0.0,966,,,22.0
02/01/2016,05:00,54,1.6,24.8,0.6,15.9,83.4,0.0,966,,,23.9
02/01/2016,06:00,72,2.7,18.3,0.8,18.1,75.5,0.0,967,,,24.7
02/01/2016,07:00,64,4.0,16.2,1.1,20.1,65.9,0.0,967,,,24.0
02/01/2016,08:00,52,2.7,32.0,1.4,22.4,57.1,0.0,966,,,26.0
02/01/2016,09:00,9,1.7,47.6,0.9,24.8,48.1,0.0,966,,,34.8
02/01/2016,10:00,333,1.1,74.5,0.8,25.9,47.3,0.0,965,,,58.0
02/01/2016,11:00,297,1.7,66.2,1.2,27.1,44.8,0.0,964,,,59.1
02/01/2016,12:00,38,1.2,67.8,0.7,28.1,40.3,0.0,963,,,32.7
02/01/2016,13:00,72,0.9,122.4,1.0,29.0,37.2,0.0,962,,,50.2
02/01/2016,14:00,62,0.7,90.6,0.7,29.7,34.9,0.0,962,,,41.2
02/01/2016,15:00,81,1.6,39.9,0.6,30.1,33.1,0.0,961,,,43.0
02/01/2016,16:00,76,1.7,35.8,0.5,30.1,32.6,0.0,961,,,83.4
02/01/2016,17:00,72,2.4,24.1,1.4,30.1,33.0,0.0,961,,,38.6
02/01/2016,18:00,70,4.7,7.3,1.0,28.1,36.3,0.0,962,,,24.7
02/01/2016,19:00,71,5.6,7.7,1.4,26.5,41.0,0.0,963,,,48.8
02/01/2016,20:00,75,5.8,7.9,1.3,24.2,53.1,0.0,963,,,47.6
02/01/2016,21:00,67,6.0,9.1,1.6,22.7,58.1,0.0,964,,,34.5
02/01/2016,22:00,69,5.7,8.1,1.5,21.3,64.1,0.0,964,,,35.5
02/01/2016,23:00,72,5.8,8.5,1.5,20.5,69.2,0.0,964,,,30.9
03/01/2016,00:00,60,4.3,14.5,1.2,20.0,72.3,0.0,965,,,24.7
03/01/2016,01:00,69,3.8,12.1,1.2,19.6,74.2,0.0,964,,,17.6
03/01/2016,02:00,68,3.7,11.3,1.1,19.7,74.2,0.0,964,,,23.4
03/01/2016,03:00,71,4.3,9.6,1.1,19.7,74.6,0.0,964,,,22.8
03/01/2016,04:00,80,3.9,11.0,1.0,19.0,78.3,0.0,964,,,18.5
03/01/2016,05:00,82,3.9,9.1,0.7,18.5,76.5,0.0,964,,,11.4
03/01/2016,06:00,78,3.8,13.3,0.8,18.5,75.9,0.0,965,,,16.6
03/01/2016,07:00,76,5.0,10.7,1.1,19.1,71.9,0.0,966,,,13.1
03/01/2016,08:00,75,6.0,10.7,1.7,20.8,63.0,0.0,966,,,11.8
03/01/2016,09:00,74,6.1,11.2,1.8,21.9,56.1,0.0,966,,,11.9
03/01/2016,10:00,74,5.6,12.3,1.5,22.1,55.5,0.0,965,,,14.8
03/01/2016,11:00,68,6.5,13.0,1.7,23.0,51.8,0.0,965,,,14.2
03/01/2016,12:00,73,5.4,14.2,1.5,23.4,49.6,0.0,965,,,12.7
03/01/2016,13:00,64,5.2,11.8,1.4,23.7,48.4,0.0,964,,,21.4
03/01/2016,14:00,64,4.6,11.0,1.4,23.1,54.6,0.1,964,,,28.2
03/01/2016,15:00,79,4.9,10.0,1.3,23.3,53.3,0.0,964,,,13.3
03/01/2016,16:00,80,4.5,11.0,1.2,23.1,54.3,0.0,964,,,23.3
03/01/2016,17:00,94,3.8,22.0,1.1,22.1,63.3,0.1,965,,,32.9
03/01/2016,18:00,116,4.7,6.1,0.8,20.3,79.3,0.0,966,,,21.6
03/01/2016,19:00,97,3.8,10.5,0.9,19.5,84.1,0.5,967,,,15.0
03/01/2016,20:00,95,6.0,8.0,1.4,19.0,83.8,0.0,966,,,1.5
03/01/2016,21:00,89,4.9,9.9,1.3,19.1,83.1,0.0,966,,,5.7
03/01/2016,22:00,81,4.0,10.4,1.0,18.9,83.5,0.0,966,,,6.0
03/01/2016,23:00,79,4.3,10.0,0.9,18.9,83.8,0.0,966,,,5.3
04/01/2016,00:00,97,4.0,10.6,1.0,18.5,85.2,0.0,966,,,3.5
04/01/2016,01:00,81,3.9,9.2,0.7,18.1,78.6,0.0,965,,,
04/01/2016,02:00,86,4.1,6.4,0.8,17.8,82.3,0.0,965,,,6.1
04/01/2016,03:00,85,3.7,6.2,0.7,17.8,83.2,0.0,965,,,7.1
04/01/2016,04:00,85,3.3,6.7,0.7,17.8,82.8,0.0,965,,,7.2
04/01/2016,05:00,86,3.8,6.1,0.8,17.8,81.5,0.0,966,,,6.8
04/01/2016,06:00,88,4.3,8.5,0.9,18.5,80.5,0.0,966,,,14.1
04/01/2016,07:00,91,5.0,13.0,1.3,19.4,77.1,0.0,967,,,12.6
04/01/2016,08:00,69,4.8,11.9,1.3,21.0,67.1,0.0,967,,,3.0
04/01/2016,09:00,73,4.6,18.6,1.5,22.6,60.5,0.0,966,,,15.9
04/01/2016,10:00,66,5.0,13.5,1.3,23.2,62.0,0.0,966,,,15.2
04/01/2016,11:00,77,4.7,14.1,1.3,23.5,61.7,0.0,966,,,10.9
04/01/2016,12:00,88,4.0,16.5,1.2,23.1,64.3,0.0,966,,,15.1
04/01/2016,13:00,61,3.4,21.1,1.1,23.0,65.7,0.0,965,,,17.0
04/01/2016,14:00,59,2.9,23.5,0.9,21.6,79.4,0.2,965,,,23.9
04/01/2016,15:00,85,3.8,13.0,1.1,21.4,80.4,0.2,964,,,
04/01/2016,16:00,90,4.1,10.4,1.0,22.1,75.8,0.0,964,,,7.1
04/01/2016,17:00,78,3.2,11.7,0.9,22.1,74.3,0.0,965,,,10.6
04/01/2016,18:00,78,3.2,15.1,0.9,21.4,77.0,0.0,965,,,15.3
04/01/2016,19:00,74,4.3,8.1,1.2,20.2,82.7,0.4,966,,,3.2
04/01/2016,20:00,86,3.1,9.0,0.7,19.2,84.7,0.4,967,,,5.8
04/01/2016,21:00,84,4.3,7.5,1.0,18.2,87.3,0.2,966,,,
04/01/2016,22:00,63,2.1,39.3,1.1,18.3,87.1,0.2,967,,,7.8
04/01/2016,23:00,85,3.3,9.9,0.7,18.0,85.4,0.2,966,,,
05/01/2016,00:00,83,2.7,10.4,0.9,17.9,87.2,0.3,965,,,4.9
05/01/2016,01:00,83,2.5,7.6,0.7,18.0,86.7,0.0,964,,,4.7
05/01/2016,02:00,87,3.6,8.8,0.8,17.9,83.6,0.0,964,,,
05/01/2016,03:00,94,2.4,10.8,0.8,17.4,87.6,0.0,963,,,5.6
05/01/2016,04:00,87,3.5,8.2,0.9,17.8,88.9,0.0,963,,,11.9
05/01/2016,05:00,94,4.0,12.5,0.9,18.6,87.8,0.0,964,,,8.8
05/01/2016,06:00,107,3.5,10.2,0.9,19.0,88.1,0.0,964,,,10.9
05/01/2016,07:00,117,2.9,8.9,0.8,19.4,88.7,0.5,965,,,11.6
05/01/2016,08:00,110,4.9,7.4,1.2,19.6,87.1,0.1,965,,,
05/01/2016,09:00,109,3.9,9.9,1.0,20.0,86.1,0.2,965,,,6.0
05/01/2016,10:00,110,3.3,11.7,0.8,19.6,88.7,3.1,965,,,7.8
05/01/2016,11:00,110,3.0,12.9,0.9,19.9,89.8,1.5,964,,,9.5
05/01/2016,12:00,109,4.4,6.9,1.1,20.2,87.9,0.2,964,,,3.6
05/01/2016,13:00,103,3.5,10.2,1.0,20.2,89.0,1.5,963,,,3.9
05/01/2016,14:00,99,3.0,11.8,1.1,20.1,89.6,1.5,963,,,7.2
05/01/2016,15:00,91,2.7,23.6,1.0,20.2,89.3,3.7,962,,,4.3
05/01/2016,16:00,97,3.2,12.7,1.2,21.2,83.6,0.0,961,,,5.5
05/01/2016,17:00,96,2.6,11.6,1.0,21.8,78.7,0.0,962,,,
05/01/2016,18:00,107,1.9,13.6,0.8,21.7,79.3,0.0,962,,,10.2
05/01/2016,19:00,116,1.1,56.4,0.9,21.2,84.6,0.0,963,,,11.2
05/01/2016,20:00,160,1.2,36.5,0.6,20.9,86.8,0.0,964,,,7.6
05/01/2016,21:00,174,1.7,37.3,0.8,20.5,87.8,0.0,964,,,6.3
05/01/2016,22:00,217,6.3,16.7,2.2,17.6,88.8,3.8,965,,,
05/01/2016,23:00,166,5.1,12.5,1.4,17.7,87.1,0.0,964,,,
06/01/2016,00:00,110,3.3,18.7,1.4,17.9,78.8,0.0,963,,,
06/01/2016,01:00,79,1.9,12.0,0.4,17.3,81.9,0.0,962,,,2.1
06/01/2016,02:00,74,1.9,22.1,1.0,17.0,83.7,0.0,961,,,1.4
06/01/2016,03:00,325,2.2,46.2,1.1,16.1,86.7,0.0,961,,,1.5
06/01/2016,04:00,311,2.5,18.4,0.6,15.6,88.9,0.0,961,,,8.6
06/01/2016,05:00,317,1.6,74.5,1.5,15.7,88.7,0.0,962,,,14.1
06/01/2016,06:00,175,1.6,34.3,0.6,16.8,87.1,0.0,963,,,9.8
06/01/2016,07:00,210,2.2,37.2,1.0,17.4,85.3,0.0,964,,,8.2
06/01/2016,08:00,225,2.6,31.4,1.4,17.3,83.8,0.0,964,,,5.7
06/01/2016,09:00,223,1.8,41.5,0.8,17.9,81.0,0.0,964,,,6.8
06/01/2016,10:00,246,3.1,31.9,1.1,19.6,73.6,0.0,964,,,11.4
06/01/2016,11:00,248,4.4,18.5,1.1,21.4,67.7,0.0,964,,,6.9
06/01/2016,12:00,254,4.7,16.0,1.2,22.9,62.7,0.0,963,,,6.2
06/01/2016,13:00,249,4.1,22.5,1.3,24.1,59.5,0.0,963,,,6.5
06/01/2016,14:00,242,4.2,19.0,1.2,25.0,55.6,0.0,962,,,5.1
06/01/2016,15:00,237,3.2,33.3,1.4,25.7,52.7,0.0,962,,,9.9
06/01/2016,16:00,233,3.3,31.7,1.4,26.4,49.2,0.0,962,,,5.4
06/01/2016,17:00,260,4.1,18.4,1.2,26.8,47.1,0.0,962,,,12.9
06/01/2016,18:00,263,3.0,22.7,0.9,26.1,49.4,0.0,963,,,14.7
06/01/2016,19:00,258,3.0,13.8,0.7,24.6,55.2,0.0,963,,,11.5
06/01/2016,20:00,256,3.6,8.2,0.7,24.0,56.8,0.0,964,,,8.0
06/01/2016,21:00,283,3.1,10.2,0.4,22.5,63.7,0.0,965,,,13.6
06/01/2016,22:00,302,2.9,6.6,0.4,21.3,68.9,0.0,965,,,7.3
06/01/2016,23:00,305,3.0,7.5,0.3,19.8,75.1,0.0,965,,,5.2
07/01/2016,00:00,314,2.6,10.5,0.6,18.9,78.7,0.0,964,,,6.0
07/01/2016,01:00,333,2.4,12.1,0.6,18.8,79.5,0.0,964,,,6.8
07/01/2016,02:00,315,1.8,20.6,0.6,18.7,78.1,0.0,963,,,4.2
07/01/2016,03:00,322,1.8,23.3,0.6,18.2,79.0,0.0,964,,,6.8
07/01/2016,04:00,310,2.6,10.0,0.6,17.3,82.2,0.0,964,,,6.9
07/01/2016,05:00,299,2.3,11.5,0.6,16.8,83.2,0.0,965,,,14.4
07/01/2016,06:00,297,1.9,15.4,0.5,18.1,81.2,0.0,965,,,18.8
07/01/2016,07:00,295,2.0,42.0,0.8,20.4,65.3,0.0,966,,,3.3
07/01/2016,08:00,303,2.4,22.8,1.0,22.1,58.3,0.0,966,,,18.6
07/01/2016,09:00,263,2.4,42.7,1.2,23.9,49.8,0.0,967,,,11.1
07/01/2016,10:00,248,1.8,55.9,1.1,25.0,46.4,0.0,967,,,18.0
07/01/2016,11:00,225,2.0,61.6,1.4,26.3,41.6,0.0,966,,,25.5
07/01/2016,12:00,235,2.4,62.7,1.7,27.1,38.5,0.0,966,,,
07/01/2016,13:00,219,1.7,71.8,1.4,28.1,35.6,0.0,966,,,
07/01/2016,14:00,246,2.9,47.2,1.7,28.5,33.9,0.0,965,,,
07/01/2016,15:00,233,2.3,61.6,1.7,28.8,32.0,0.0,965,9.7,4.1,12.5
07/01/2016,16:00,219,1.8,59.9,1.4,28.9,31.0,0.0,965,5.8,4.5,5.1
07/01/2016,17:00,225,1.8,50.8,1.1,28.6,31.8,0.0,966,6.4,5.2,6.8
07/01/2016,18:00,215,1.2,47.7,0.5,27.4,36.1,0.0,967,6.5,3.5,16.3
07/01/2016,19:00,243,1.3,21.9,0.2,25.4,42.9,0.0,968,8.7,0.8,22.0
07/01/2016,20:00,224,1.7,16.1,0.3,24.2,47.2,0.0,968,5.9,-0.7,16.8
07/01/2016,21:00,118,2.0,35.2,1.2,21.9,59.1,0.0,969,5.1,2.3,33.2
07/01/2016,22:00,94,2.9,10.4,0.7,20.8,75.3,0.0,970,35.2,7.9,98.8
07/01/2016,23:00,89,3.6,11.6,0.8,20.3,79.7,0.0,970,17.0,2.6,27.3
08/01/2016,00:00,94,3.4,9.5,0.7,19.7,80.9,0.0,970,21.6,0.2,74.0
08/01/2016,01:00,89,3.3,7.9,0.6,19.2,82.8,0.0,970,24.8,2.2,40.4
08/01/2016,02:00,85,2.9,8.8,0.5,18.9,84.2,0.0,970,12.9,-1.2,50.3
08/01/2016,03:00,86,3.1,10.2,0.6,18.8,85.0,0.0,970,63.2,10.8,178.6
08/01/2016,04:00,80,2.9,11.6,0.6,18.7,85.0,0.0,971,118.9,22.1,161.5
08/01/2016,05:00,80,3.7,9.1,0.6,18.6,81.9,0.0,971,20.5,5.0,25.3
08/01/2016,06:00,83,4.5,10.4,1.1,19.7,75.9,0.0,972,13.9,5.2,44.8
08/01/2016,07:00,78,4.4,11.8,1.2,21.3,66.9,0.0,973,14.0,3.2,27.8
08/01/2016,08:00,78,4.1,17.3,1.3,22.6,61.4,0.0,973,13.8,6.2,28.6
08/01/2016,09:00,66,3.2,25.5,1.3,23.8,56.8,0.0,973,14.0,6.6,26.5
08/01/2016,10:00,71,2.6,35.7,1.2,24.8,52.3,0.0,973,12.7,6.3,24.6
08/01/2016,11:00,55,3.1,30.0,1.2,25.4,50.3,0.0,973,12.9,6.3,24.8
08/01/2016,12:00,45,2.7,36.1,1.3,26.4,44.8,0.0,972,13.8,6.8,24.0
08/01/2016,13:00,59,1.9,34.8,0.9,27.2,41.1,0.0,971,11.7,3.9,18.8
08/01/2016,14:00,63,1.6,40.5,0.6,28.3,36.4,0.0,971,14.5,7.9,20.5
08/01/2016,15:00,51,2.0,33.6,0.8,28.6,34.5,0.0,970,12.9,7.6,16.7
08/01/2016,16:00,74,1.9,33.6,0.7,28.9,34.6,0.0,970,13.4,7.2,42.2
08/01/2016,17:00,69,2.4,21.2,0.7,27.9,39.4,0.0,970,15.6,5.2,36.7
08/01/2016,18:00,61,3.0,11.2,0.7,26.6,47.5,0.0,971,13.9,4.5,36.4
08/01/2016,19:00,71,2.8,10.5,0.6,24.4,55.7,0.0,972,11.6,3.1,30.5
08/01/2016,20:00,79,4.3,8.2,1.1,22.7,59.4,0.0,973,13.7,4.7,35.7
08/01/2016,21:00,77,5.0,7.5,1.0,21.1,64.1,0.0,974,16.2,5.1,30.8
08/01/2016,22:00,81,4.9,7.6,1.0,19.9,70.6,0.0,974,14.7,4.7,28.4
08/01/2016,23:00,89,4.7,7.3,1.0,19.3,74.7,0.0,974,18.8,7.0,26.7
09/01/2016,00:00,84,4.0,7.8,0.7,18.7,76.8,0.0,974,16.8,6.6,24.1
09/01/2016,01:00,68,2.7,20.7,0.8,18.4,78.3,0.0,974,15.9,5.9,24.5
09/01/2016,02:00,63,1.9,28.5,0.9,18.3,78.4,0.0,974,13.8,3.3,25.2
09/01/2016,03:00,61,2.4,17.3,0.7,17.6,81.4,0.0,974,11.1,0.1,24.0
09/01/2016,04:00,70,2.0,16.8,0.6,17.1,83.4,0.0,974,14.1,4.0,23.9
09/01/2016,05:00,68,1.1,31.1,0.4,16.5,85.9,0.0,975,14.4,4.2,27.5
09/01/2016,06:00,77,1.7,21.2,0.7,18.5,78.4,0.0,975,13.8,1.3,29.6
09/01/2016,07:00,55,3.3,17.3,1.1,21.0,68.5,0.0,975,14.5,3.2,29.3
09/01/2016,08:00,54,3.2,25.9,1.3,22.7,58.2,0.0,975,17.0,6.3,25.8
09/01/2016,09:00,24,2.4,32.8,1.2,24.3,51.6,0.0,975,16.4,7.3,23.0
09/01/2016,10:00,7,1.3,56.3,0.7,25.8,47.8,0.0,975,20.8,8.7,57.0
09/01/2016,11:00,346,1.1,67.2,0.7,26.6,45.0,0.0,974,17.1,6.6,30.0
09/01/2016,12:00,42,1.4,143.5,0.7,27.2,41.1,0.0,973,18.3,8.9,35.0
09/01/2016,13:00,16,1.1,147.5,0.8,28.3,34.9,0.0,973,18.7,9.6,24.3
09/01/2016,14:00,287,0.1,113.5,1.4,29.1,31.4,0.0,971,22.5,12.3,56.4
09/01/2016,15:00,74,2.5,22.2,0.7,29.0,31.0,0.0,971,59.0,11.8,120.1
09/01/2016,16:00,34,2.4,31.8,0.7,28.9,30.8,0.0,970,51.5,13.6,27.1
09/01/2016,17:00,58,1.8,24.1,0.5,29.7,29.9,0.0,971,17.0,9.5,40.6
09/01/2016,18:00,76,0.7,68.1,0.5,28.5,33.1,0.0,971,14.7,7.8,42.0
09/01/2016,19:00,108,1.8,28.4,1.3,25.6,46.4,0.0,972,16.1,6.0,57.9
09/01/2016,20:00,108,6.2,9.4,1.9,23.7,61.3,0.0,973,27.2,7.7,93.0
09/01/2016,21:00,89,5.1,7.7,1.2,22.0,67.6,0.0,974,31.4,9.2,28.4
09/01/2016,22:00,89,3.7,10.8,0.8,20.9,73.4,0.0,974,11.0,3.7,24.2
09/01/2016,23:00,81,2.5,12.5,0.6,20.1,79.7,0.0,974,12.3,5.5,19.2
10/01/2016,00:00,97,1.8,19.7,0.4,19.3,83.4,0.0,973,8.6,1.7,21.4
10/01/2016,01:00,70,1.1,34.6,0.5,18.6,86.4,0.0,973,11.0,1.0,21.3
10/01/2016,02:00,77,1.7,14.0,0.4,18.1,88.1,0.0,972,11.8,3.0,23.0
10/01/2016,03:00,85,1.3,15.3,0.3,17.8,87.7,0.0,972,14.7,1.9,36.8
10/01/2016,04:00,80,0.9,52.5,0.6,17.6,88.3,0.0,973,13.8,2.7,19.4
10/01/2016,05:00,84,0.6,67.1,0.4,17.3,87.9,0.0,973,11.5,3.0,28.9
10/01/2016,06:00,42,0.8,48.8,0.4,19.6,79.5,0.0,974,12.6,2.9,25.3
10/01/2016,07:00,352,2.0,28.8,0.9,22.1,68.1,0.0,974,11.5,3.8,19.2
10/01/2016,08:00,34,1.9,36.1,0.9,23.8,61.5,0.0,974,10.7,4.0,21.9
10/01/2016,09:00,14,2.2,175.6,0.9,25.1,56.7,0.0,974,13.3,6.0,22.5
10/01/2016,10:00,23,1.5,172.9,0.8,26.4,52.8,0.0,973,11.9,4.5,29.5
10/01/2016,11:00,10,1.3,166.2,0.8,28.0,43.3,0.0,973,13.8,7.2,12.3
10/01/2016,12:00,42,1.1,61.4,0.6,28.8,39.3,0.0,972,10.9,5.1,14.7
10/01/2016,13:00,66,1.3,62.3,0.9,29.4,37.0,0.0,971,14.9,10.0,15.0
10/01/2016,14:00,76,1.2,54.5,0.6,29.8,34.9,0.0,970,13.1,7.7,17.3
10/01/2016,15:00,90,2.0,32.4,0.9,30.3,34.2,0.0,970,13.7,8.5,26.3
10/01/2016,16:00,87,2.1,23.4,0.6,30.3,33.9,0.0,969,25.7,9.9,38.8
10/01/2016,17:00,87,2.8,23.7,1.2,30.1,34.8,0.0,970,24.0,10.3,53.3
10/01/2016,18:00,78,3.5,9.5,0.9,28.7,40.7,0.0,970,16.5,8.5,36.4
10/01/2016,19:00,71,4.2,9.2,1.0,26.5,47.8,0.0,971,18.2,7.8,34.6
10/01/2016,20:00,76,5.4,8.3,1.3,24.3,61.3,0.0,971,16.8,8.2,37.3
10/01/2016,21:00,77,4.3,7.6,0.9,22.6,69.5,0.0,972,15.2,7.6,23.5
10/01/2016,22:00,79,5.1,7.7,1.3,21.3,73.2,0.0,972,13.7,7.1,18.8
10/01/2016,23:00,72,3.9,9.4,1.1,20.6,76.8,0.0,972,12.3,6.7,15.3
11/01/2016,00:00,81,3.0,11.6,0.8,19.9,79.7,0.0,972,8.3,3.3,16.4
11/01/2016,01:00,70,1.2,36.6,0.6,18.9,83.2,0.0,971,8.8,1.4,17.4
11/01/2016,02:00,61,1.1,58.0,0.8,18.0,86.3,0.0,971,8.9,0.5,18.4
11/01/2016,03:00,358,1.1,149.9,0.7,17.5,88.2,0.0,971,10.0,3.6,12.6
11/01/2016,04:00,69,1.7,23.4,0.6,16.9,89.1,0.0,971,28.0,5.8,113.9
11/01/2016,05:00,67,1.7,26.2,0.8,16.7,89.9,0.0,971,33.7,3.8,47.5
11/01/2016,06:00,49,1.2,36.5,0.6,18.6,84.3,0.0,972,12.4,3.3,23.5
11/01/2016,07:00,49,3.2,17.4,1.3,21.4,71.8,0.0,972,10.3,4.3,21.8
11/01/2016,08:00,41,3.7,24.6,1.4,23.0,63.4,0.0,972,15.9,5.1,35.2
11/01/2016,09:00,25,2.9,28.2,1.1,25.3,53.1,0.0,972,15.1,6.3,16.4
11/01/2016,10:00,26,2.5,35.7,1.1,27.1,43.5,0.0,971,10.2,5.8,11.6
11/01/2016,11:00,330,1.5,63.7,0.9,28.5,40.6,0.0,971,15.3,10.6,21.7
11/01/2016,12:00,322,1.4,57.3,1.0,29.7,34.3,0.0,970,16.3,11.2,19.5
11/01/2016,13:00,60,2.0,38.0,0.8,30.5,31.9,0.0,969,15.0,10.4,18.6
11/01/2016,14:00,99,1.9,41.8,1.1,31.3,30.5,0.0,968,17.8,10.6,34.5
11/01/2016,15:00,82,1.3,62.8,0.9,31.7,30.0,0.0,968,18.5,11.2,18.9
11/01/2016,16:00,58,1.5,50.9,0.6,32.1,29.2,0.0,967,15.4,9.8,24.4
11/01/2016,17:00,80,1.8,25.3,0.5,32.0,29.5,0.0,967,20.0,9.0,36.9
11/01/2016,18:00,64,1.6,14.6,0.6,31.1,32.5,0.0,968,17.5,8.5,38.7
11/01/2016,19:00,58,1.7,18.9,0.7,28.4,40.5,0.0,968,34.7,5.7,105.8
11/01/2016,20:00,90,2.2,23.3,0.6,26.2,51.5,0.0,969,25.5,6.0,53.8
11/01/2016,21:00,85,2.0,13.5,0.7,24.4,61.0,0.0,970,25.6,8.7,45.6
11/01/2016,22:00,79,3.0,8.5,0.8,23.6,64.3,0.0,970,18.4,8.5,24.5
11/01/2016,23:00,88,3.2,8.4,0.7,22.6,70.4,0.0,970,15.2,7.8,23.4
12/01/2016,00:00,98,3.1,7.4,0.8,21.5,75.5,0.0,969,14.6,6.8,23.1
12/01/2016,01:00,90,1.8,38.3,1.4,20.9,78.1,0.0,969,12.5,4.4,22.0
12/01/2016,02:00,88,1.5,12.3,0.4,20.1,81.6,0.0,969,15.7,8.9,21.1
12/01/2016,03:00,90,1.6,24.0,0.5,19.4,84.0,0.0,969,12.5,3.6,26.8
12/01/2016,04:00,73,1.8,31.6,0.8,18.8,85.9,0.0,970,10.9,3.4,14.8
12/01/2016,05:00,90,1.2,28.0,0.5,18.8,86.4,0.0,970,13.0,4.8,35.6
12/01/2016,06:00,80,1.6,20.9,0.6,20.8,78.5,0.0,971,17.7,5.6,24.2
12/01/2016,07:00,40,1.1,151.1,0.5,23.1,68.2,0.0,972,8.3,2.1,18.9
12/01/2016,08:00,28,1.0,61.7,0.4,25.2,59.9,0.0,972,13.3,7.0,32.1
12/01/2016,09:00,55,1.7,31.9,0.5,27.1,54.9,0.0,972,12.4,4.0,51.8
12/01/2016,10:00,21,1.4,49.9,0.7,28.9,48.0,0.0,971,11.5,3.0,49.8
12/01/2016,11:00,350,1.5,58.4,1.0,30.3,42.3,0.0,971,16.2,8.5,30.4
12/01/2016,12:00,85,2.1,33.4,0.7,31.3,37.7,0.0,970,21.3,10.4,92.5
12/01/2016,13:00,66,1.6,48.9,0.6,32.6,34.6,0.0,969,20.1,10.1,52.3
12/01/2016,14:00,31,1.2,58.1,0.5,33.9,30.6,0.0,969,24.1,10.4,165.6
12/01/2016,15:00,24,0.9,167.5,0.7,34.2,30.6,0.0,968,34.7,12.7,64.0
12/01/2016,16:00,57,3.8,19.5,1.2,34.1,31.2,0.0,967,31.3,12.3,127.3
12/01/2016,17:00,54,3.7,14.5,0.9,33.8,33.1,0.0,968,30.4,11.5,83.5
12/01/2016,18:00,47,4.1,16.6,1.1,32.3,38.1,0.0,969,36.1,11.0,72.2
12/01/2016,19:00,62,2.9,7.8,0.7,29.9,45.7,0.0,969,28.0,12.7,61.7
12/01/2016,20:00,67,3.0,7.4,0.8,28.6,48.6,0.0,970,33.1,15.8,70.1
12/01/2016,21:00,148,4.6,31.5,2.9,27.3,51.5,0.0,971,34.2,13.2,107.1
12/01/2016,22:00,138,4.5,25.0,2.0,24.9,61.3,0.0,972,35.5,8.2,42.9
12/01/2016,23:00,90,2.6,17.4,1.0,25.0,60.2,0.0,971,13.1,4.1,30.0
13/01/2016,00:00,66,2.2,19.7,0.6,24.3,65.6,0.0,970,16.2,6.3,27.2
13/01/2016,01:00,80,2.4,17.9,0.7,24.0,70.7,0.0,970,16.8,7.5,42.1
13/01/2016,02:00,91,1.7,14.0,0.6,23.0,75.2,0.0,970,23.2,7.2,55.4
