Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3)
01/01/2016,00:00,203,2.0,16.4,19.7,69.6,0.0,1010,0.000,0.002,0.002,0.000,12.1,1.8
01/01/2016,01:00,210,2.2,11.1,19.5,69.8,0.0,1009,,,,,12.6,2.3
01/01/2016,02:00,219,2.6,12.6,19.4,66.8,0.0,1009,0.000,0.005,0.005,0.000,11.9,4.8
01/01/2016,03:00,212,2.8,9.6,18.8,69.7,0.0,1009,0.000,0.004,0.004,0.000,10.8,2.6
01/01/2016,04:00,209,3.0,11.6,18.6,71.0,0.0,1009,0.000,0.004,0.004,0.000,12.4,2.4
01/01/2016,05:00,213,2.8,12.6,19.1,70.4,0.0,1009,0.001,0.003,0.004,0.000,14.6,4.3
01/01/2016,06:00,201,2.8,13.8,20.8,64.5,0.0,1010,0.001,0.002,0.003,0.000,18.2,6.5
01/01/2016,07:00,180,3.0,19.4,22.6,58.9,0.0,1010,0.001,0.001,0.002,0.000,16.4,4.2
01/01/2016,08:00,163,3.0,24.6,24.2,53.2,0.0,1010,0.000,0.001,0.001,0.000,,
01/01/2016,09:00,155,3.4,26.3,25.1,48.0,0.0,1010,0.001,0.001,0.001,0.000,,
01/01/2016,10:00,133,2.5,29.5,25.7,45.6,0.0,1010,0.001,0.001,0.002,0.000,17.6,4.3
01/01/2016,11:00,95,3.6,22.1,26.2,48.0,0.0,1009,0.001,0.001,0.001,0.000,25.8,3.5
01/01/2016,12:00,94,4.7,15.5,25.6,55.8,0.0,1008,0.000,0.001,0.001,0.000,25.2,2.4
01/01/2016,13:00,94,5.4,13.7,25.6,57.8,0.0,1007,0.000,0.001,0.001,0.000,25.4,5.9
01/01/2016,14:00,98,6.0,13.1,25.7,56.2,0.0,1007,0.001,0.001,0.001,0.000,20.7,3.1
01/01/2016,15:00,101,5.9,14.5,25.5,55.0,0.0,1007,0.000,0.001,0.001,0.000,19.6,3.5
01/01/2016,16:00,104,5.5,14.3,25.1,53.9,0.0,1006,0.000,0.001,0.001,0.000,19.2,3.1
01/01/2016,17:00,108,4.5,18.0,24.4,56.0,0.0,1007,0.000,0.001,0.001,0.000,21.8,3.6
01/01/2016,18:00,119,2.8,25.6,23.7,55.5,0.0,1008,0.000,0.001,0.001,0.000,17.5,3.2
01/01/2016,19:00,122,2.4,26.8,22.9,58.0,0.0,1008,0.000,0.001,0.001,0.000,22.1,4.8
01/01/2016,20:00,129,2.1,26.8,22.5,60.3,0.0,1008,0.000,0.001,0.001,0.000,19.8,3.5
01/01/2016,21:00,148,2.2,24.0,22.0,62.0,0.0,1009,0.000,0.001,0.001,0.000,20.7,3.9
01/01/2016,22:00,157,2.7,19.7,21.1,64.9,0.0,1009,0.000,0.002,0.002,0.000,19.7,4.4
01/01/2016,23:00,196,1.9,19.0,20.2,65.9,0.0,1008,0.000,0.002,0.002,0.000,14.8,1.7
02/01/2016,00:00,208,1.4,15.6,19.3,69.8,0.0,1008,0.000,0.002,0.002,0.000,15.6,2.6
02/01/2016,01:00,222,1.6,10.2,18.6,73.1,0.0,1007,,,,,14.1,1.8
02/01/2016,02:00,219,1.8,9.8,18.1,73.9,0.0,1007,0.000,0.006,0.006,0.000,12.8,2.5
02/01/2016,03:00,214,2.3,9.3,17.6,75.9,0.0,1007,0.000,0.006,0.006,0.000,13.1,2.9
02/01/2016,04:00,216,2.6,9.4,17.3,78.0,0.0,1007,0.001,0.007,0.008,0.000,16.4,5.7
02/01/2016,05:00,217,2.1,12.1,17.6,77.7,0.0,1008,0.002,0.005,0.006,0.000,21.4,6.2
02/01/2016,06:00,207,2.2,13.2,20.0,69.3,0.0,1008,0.002,0.003,0.005,0.000,22.3,6.9
02/01/2016,07:00,193,2.1,20.9,22.7,59.4,0.0,1008,0.001,0.003,0.004,0.000,,
02/01/2016,08:00,85,1.5,41.1,24.7,51.1,0.0,1008,0.001,0.001,0.002,0.000,,
02/01/2016,09:00,66,3.2,17.2,24.7,53.4,0.0,1008,0.000,0.001,0.001,0.000,,
02/01/2016,10:00,70,3.9,13.0,24.7,53.3,0.0,1008,0.000,0.001,0.001,0.000,14.2,2.7
02/01/2016,11:00,63,3.9,14.4,25.3,49.9,0.0,1007,0.000,0.001,0.001,0.000,18.2,3.4
02/01/2016,12:00,63,4.3,11.2,25.4,52.2,0.0,1006,0.001,0.001,0.001,0.000,22.6,0.6
02/01/2016,13:00,66,4.3,12.7,25.1,56.3,0.0,1005,0.000,0.001,0.001,0.000,31.0,6.5
02/01/2016,14:00,78,5.0,12.3,25.6,56.6,0.0,1005,0.000,0.001,0.001,0.000,21.0,2.8
02/01/2016,15:00,91,4.6,11.5,25.7,54.6,0.0,1005,0.000,0.001,0.001,0.000,15.3,3.1
02/01/2016,16:00,103,4.1,14.4,25.3,55.2,0.0,1004,0.000,0.001,0.001,0.000,14.5,0.0
02/01/2016,17:00,107,3.5,18.6,24.6,59.3,0.0,1005,0.000,0.001,0.001,0.000,23.8,5.4
02/01/2016,18:00,103,2.8,19.0,23.7,62.2,0.0,1006,0.000,0.001,0.001,0.000,17.9,3.4
02/01/2016,19:00,103,2.9,20.0,23.2,63.4,0.0,1006,0.000,0.001,0.001,0.000,16.4,3.8
02/01/2016,20:00,114,2.6,20.0,23.0,65.6,0.0,1007,0.000,0.001,0.001,0.000,18.7,3.4
02/01/2016,21:00,122,1.8,28.5,22.9,66.5,0.0,1007,0.000,0.001,0.001,0.000,14.2,2.3
02/01/2016,22:00,130,1.8,32.2,22.8,66.8,0.0,1007,0.000,0.001,0.001,0.000,15.8,2.7
02/01/2016,23:00,167,1.6,25.9,22.3,67.6,0.0,1007,0.000,0.002,0.002,0.000,16.1,3.0
03/01/2016,00:00,171,1.2,25.5,21.8,67.8,0.0,1007,0.000,0.002,0.002,0.000,18.1,4.1
03/01/2016,01:00,187,1.3,26.9,21.3,67.7,0.0,1006,,,,,16.4,5.2
03/01/2016,02:00,172,1.6,20.1,21.0,68.5,0.0,1006,0.000,0.002,0.002,0.000,12.2,1.4
03/01/2016,03:00,199,1.5,19.6,20.5,71.1,0.0,1006,0.000,0.001,0.001,0.000,13.3,3.5
03/01/2016,04:00,184,1.2,18.9,20.3,71.5,0.0,1006,0.000,0.002,0.002,0.000,11.6,3.1
03/01/2016,05:00,190,1.3,19.3,20.3,71.4,0.0,1006,0.000,0.004,0.004,0.000,14.4,4.0
03/01/2016,06:00,185,1.1,20.3,20.6,73.2,0.0,1007,0.001,0.002,0.003,0.000,15.2,4.1
03/01/2016,07:00,,,,21.4,71.7,0.0,1008,0.001,0.003,0.004,0.000,15.7,6.1
03/01/2016,08:00,176,1.7,26.8,23.2,65.4,0.0,1008,0.001,0.001,0.002,0.000,16.7,4.1
03/01/2016,09:00,109,1.3,36.9,24.2,64.3,0.0,1008,0.001,0.001,0.002,0.000,19.1,5.4
03/01/2016,10:00,98,2.4,21.9,24.7,64.4,0.0,1008,0.002,0.001,0.003,0.000,20.0,4.4
03/01/2016,11:00,101,3.4,16.1,24.9,64.0,0.0,1007,0.002,0.001,0.002,0.000,14.1,1.5
03/01/2016,12:00,96,3.6,15.2,24.9,64.1,0.0,1007,0.000,0.001,0.001,0.000,14.6,2.1
03/01/2016,13:00,91,3.5,13.4,25.1,65.3,0.0,1007,0.001,0.001,0.001,0.000,19.3,3.5
03/01/2016,14:00,99,3.2,14.0,24.6,68.4,0.0,1006,0.001,0.001,0.001,0.000,11.9,1.2
03/01/2016,15:00,115,2.9,21.6,25.0,66.2,0.0,1006,0.001,0.001,0.001,0.000,10.7,2.4
03/01/2016,16:00,124,2.4,28.4,24.5,66.3,0.0,1006,0.001,0.001,0.002,0.000,,
03/01/2016,17:00,142,2.6,24.3,23.6,72.0,0.0,1007,0.001,0.002,0.002,0.000,7.0,1.9
03/01/2016,18:00,153,2.8,21.1,22.9,79.3,0.0,1007,0.000,0.002,0.002,0.000,12.4,3.8
03/01/2016,19:00,160,2.2,20.9,22.2,81.9,0.0,1008,0.000,0.003,0.003,0.000,9.6,4.9
03/01/2016,20:00,208,2.6,14.9,21.1,88.3,0.1,1009,0.000,0.003,0.003,0.000,6.1,1.9
03/01/2016,21:00,204,2.7,17.3,20.4,90.9,0.0,1009,0.000,0.003,0.003,0.000,1.3,0.4
03/01/2016,22:00,173,2.4,20.2,20.2,92.0,0.1,1009,0.000,0.002,0.002,0.000,0.4,0.2
03/01/2016,23:00,,,,19.7,92.5,0.1,1008,0.000,0.001,0.001,0.000,-1.2,-0.7
04/01/2016,00:00,,,,19.2,93.7,0.2,1008,0.000,0.001,0.001,0.000,-2.6,-1.6
04/01/2016,01:00,,,,18.9,94.2,0.7,1008,,,,,0.5,-0.5
04/01/2016,02:00,,,,18.7,95.5,0.1,1007,0.000,0.003,0.003,0.000,1.1,-1.6
04/01/2016,03:00,,,,18.2,95.6,0.0,1007,0.000,0.003,0.003,0.000,-0.8,0.6
04/01/2016,04:00,,,,17.9,95.0,0.0,1007,0.000,0.004,0.004,0.000,2.8,1.7
04/01/2016,05:00,,,,17.9,94.6,0.0,1008,0.001,0.004,0.005,0.000,4.5,1.8
04/01/2016,06:00,213,2.5,14.0,18.5,91.5,0.0,1008,0.002,0.005,0.007,0.000,6.1,2.9
04/01/2016,07:00,209,2.1,14.8,20.1,84.9,0.0,1009,0.005,0.006,0.011,0.000,7.6,3.2
04/01/2016,08:00,182,1.7,25.8,22.4,76.8,0.0,1009,0.005,0.005,0.009,0.000,7.7,2.7
04/01/2016,09:00,138,1.7,37.6,24.4,70.2,0.0,1009,0.002,0.003,0.005,0.000,6.3,1.3
04/01/2016,10:00,89,3.0,21.7,25.1,68.7,0.0,1008,0.001,0.002,0.003,0.000,6.4,1.5
04/01/2016,11:00,90,4.6,12.3,25.2,70.9,0.0,1008,0.001,0.001,0.002,0.000,10.2,2.2
04/01/2016,12:00,94,4.2,12.8,25.5,70.5,0.0,1007,0.002,0.001,0.003,0.000,1.4,-1.4
04/01/2016,13:00,93,4.1,12.4,25.3,70.9,0.0,1007,0.001,0.001,0.002,0.000,6.3,-0.1
04/01/2016,14:00,75,4.0,15.9,25.5,72.0,0.0,1007,0.001,0.001,0.001,0.000,10.0,0.6
04/01/2016,15:00,346,3.4,26.9,23.4,79.1,0.1,1006,0.002,0.004,0.006,0.003,,
04/01/2016,16:00,353,1.5,18.5,21.2,91.2,0.6,1007,0.001,0.006,0.007,0.002,11.2,1.5
04/01/2016,17:00,284,1.4,42.1,21.1,94.0,0.3,1007,0.001,0.006,0.007,0.001,6.6,2.7
04/01/2016,18:00,242,0.4,66.4,21.2,94.6,0.3,1008,0.001,0.006,0.007,0.001,7.4,2.8
04/01/2016,19:00,351,0.7,170.7,21.4,95.0,0.2,1008,0.001,0.010,0.011,0.001,6.4,4.0
04/01/2016,20:00,193,0.7,23.0,21.3,95.2,0.3,1009,0.000,0.006,0.006,0.000,4.2,0.8
04/01/2016,21:00,331,0.3,119.2,21.4,96.0,0.2,1009,0.002,0.010,0.011,0.000,4.1,2.3
04/01/2016,22:00,216,1.1,12.2,21.3,96.0,0.0,1009,0.002,0.015,0.017,0.001,3.5,1.0
04/01/2016,23:00,206,1.2,12.6,21.2,96.3,0.0,1008,0.004,0.014,0.018,0.000,4.3,2.2
05/01/2016,00:00,183,1.2,15.3,21.1,97.0,0.2,1007,0.002,0.013,0.014,0.000,2.2,-0.4
05/01/2016,01:00,173,1.0,17.5,21.2,97.0,0.5,1006,,,,,1.4,-0.9
05/01/2016,02:00,115,1.2,25.2,21.2,97.0,0.3,1006,0.000,0.003,0.003,0.000,1.1,1.3
05/01/2016,03:00,140,1.6,24.0,20.8,96.1,0.0,1005,0.000,0.001,0.001,0.000,,
05/01/2016,04:00,135,2.0,29.8,20.6,94.2,0.4,1006,0.000,0.001,0.001,0.000,-0.9,1.0
05/01/2016,05:00,32,2.4,19.5,20.6,94.9,0.3,1006,0.001,0.002,0.002,0.000,3.8,1.5
05/01/2016,06:00,82,1.9,29.0,20.3,94.8,0.4,1007,0.002,0.006,0.007,0.000,3.9,1.6
05/01/2016,07:00,115,1.8,27.5,20.2,95.6,0.7,1008,0.001,0.001,0.002,0.000,2.0,0.3
05/01/2016,08:00,82,2.8,18.1,20.2,95.9,0.7,1008,0.000,0.001,0.001,0.000,0.5,0.7
05/01/2016,09:00,89,4.5,10.9,20.2,94.3,1.1,1007,0.001,0.001,0.001,0.000,2.8,-0.8
05/01/2016,10:00,90,4.3,12.9,20.7,94.8,0.6,1007,0.001,0.000,0.001,0.000,6.6,-0.6
05/01/2016,11:00,104,3.0,21.5,21.3,94.5,0.5,1006,0.001,0.001,0.002,0.000,5.9,-0.5
05/01/2016,12:00,109,1.5,42.1,21.4,95.9,0.5,1006,0.001,0.002,0.003,0.000,,
05/01/2016,13:00,50,2.0,25.1,20.9,96.0,2.5,1005,0.001,0.002,0.003,0.000,2.0,0.4
05/01/2016,14:00,104,0.5,50.2,20.8,96.4,0.5,1005,0.001,0.002,0.003,0.000,,
05/01/2016,15:00,94,1.3,27.2,21.0,95.7,0.4,1004,0.001,0.002,0.003,0.000,2.7,0.4
05/01/2016,16:00,105,2.7,21.6,21.0,96.0,0.5,1004,0.002,0.001,0.003,0.000,0.5,-0.9
05/01/2016,17:00,84,1.0,51.3,20.8,96.0,0.3,1004,0.000,0.002,0.002,0.000,1.2,-0.3
05/01/2016,18:00,56,3.9,13.5,21.2,94.8,0.1,1003,0.001,0.001,0.002,0.000,3.6,-1.1
05/01/2016,19:00,64,3.4,12.5,21.9,93.9,0.0,1004,0.000,0.000,0.000,0.000,9.3,2.0
05/01/2016,20:00,51,1.3,139.9,22.1,92.6,0.0,1004,0.000,0.001,0.001,0.000,7.9,3.5
05/01/2016,21:00,216,0.8,42.2,22.1,93.1,0.0,1005,0.002,0.008,0.010,0.000,9.3,1.7
05/01/2016,22:00,218,2.1,12.3,21.4,95.5,0.2,1005,0.003,0.012,0.015,0.000,11.7,10.9
05/01/2016,23:00,219,2.5,11.4,21.1,96.9,0.0,1004,0.003,0.011,0.014,0.000,,
06/01/2016,00:00,218,2.9,12.0,21.0,97.0,0.0,1004,0.000,0.005,0.005,0.000,2.9,1.6
06/01/2016,01:00,205,2.3,22.4,20.8,97.0,0.0,1003,,,,,3.4,1.4
06/01/2016,02:00,125,1.6,22.3,20.7,97.0,0.0,1002,0.000,0.004,0.004,0.000,0.0,-2.9
06/01/2016,03:00,240,1.9,23.2,20.8,97.0,0.0,1001,0.000,0.004,0.004,0.000,2.8,-0.5
06/01/2016,04:00,230,1.4,12.5,20.6,97.0,0.0,1002,0.001,0.008,0.009,0.000,6.2,3.8
06/01/2016,05:00,230,1.8,11.0,20.6,96.8,0.0,1002,0.011,0.012,0.022,0.000,,
06/01/2016,06:00,223,2.9,13.2,21.7,92.0,0.0,1003,0.008,0.008,0.015,0.000,,
06/01/2016,07:00,225,3.1,15.1,22.9,82.2,0.0,1003,0.003,0.004,0.007,0.000,,
06/01/2016,08:00,225,2.7,18.6,24.7,74.1,0.0,1003,0.003,0.004,0.006,0.000,,
06/01/2016,09:00,234,3.1,16.7,25.8,68.9,0.0,1003,0.003,0.005,0.007,0.000,,
06/01/2016,10:00,230,3.6,18.7,27.3,58.9,0.0,1003,0.001,0.004,0.005,0.000,,
06/01/2016,11:00,244,4.1,16.6,28.7,50.8,0.0,1002,0.001,0.004,0.005,0.000,,
06/01/2016,12:00,251,3.7,20.3,29.5,46.6,0.0,1002,0.001,0.004,0.005,0.000,,
06/01/2016,13:00,254,4.4,16.2,30.1,43.9,0.0,1001,0.002,0.004,0.005,0.000,6.4,1.2
06/01/2016,14:00,255,3.9,19.9,30.9,41.6,0.0,1001,0.002,0.004,0.006,0.000,9.5,1.2
06/01/2016,15:00,254,4.5,18.1,31.3,40.5,0.0,1001,0.002,0.005,0.007,0.000,14.2,4.3
06/01/2016,16:00,257,4.6,16.4,31.1,40.2,0.0,1001,0.001,0.005,0.006,0.000,21.1,11.9
06/01/2016,17:00,259,4.9,15.3,30.4,40.8,0.0,1001,0.002,0.006,0.008,0.000,12.7,5.5
06/01/2016,18:00,228,2.3,45.9,29.3,43.6,0.0,1002,0.001,0.009,0.010,0.000,11.1,3.4
06/01/2016,19:00,,,,26.4,70.7,0.0,1003,0.000,0.004,0.004,0.000,49.7,7.2
06/01/2016,20:00,,,,25.0,81.8,0.0,1004,0.000,0.002,0.002,0.000,7.9,2.7
06/01/2016,21:00,,,,24.6,83.6,0.0,1004,0.000,0.002,0.002,0.000,7.5,3.3
06/01/2016,22:00,,,,24.2,84.9,0.0,1005,0.000,0.002,0.002,0.000,4.5,1.3
06/01/2016,23:00,,,,23.7,85.6,0.0,1005,0.000,0.002,0.002,0.000,3.2,0.0
07/01/2016,00:00,235,1.2,38.5,22.9,89.2,0.0,1004,0.000,0.003,0.003,0.000,3.1,-1.1
07/01/2016,01:00,,,,22.2,91.0,0.0,1004,,,,,1.8,-0.7
07/01/2016,02:00,191,2.7,12.0,21.8,91.7,0.0,1004,0.000,0.002,0.002,0.000,4.1,1.4
07/01/2016,03:00,186,2.3,16.0,21.5,92.5,0.0,1004,0.000,0.002,0.002,0.000,7.2,-0.5
07/01/2016,04:00,162,1.7,40.7,21.0,93.4,0.0,1004,0.001,0.003,0.004,0.000,8.8,1.6
07/01/2016,05:00,197,2.0,17.9,20.9,94.3,0.0,1005,0.001,0.004,0.005,0.000,20.0,3.7
07/01/2016,06:00,192,1.8,19.9,23.0,85.1,0.0,1006,0.004,0.005,0.009,0.000,9.3,1.0
07/01/2016,07:00,160,1.7,27.0,25.5,69.8,0.0,1007,0.002,0.002,0.004,0.000,,
07/01/2016,08:00,104,2.5,28.0,26.6,56.4,0.0,1007,0.001,0.001,0.002,0.000,,
07/01/2016,09:00,94,4.5,22.2,26.8,51.8,0.0,1007,0.001,0.001,0.002,0.000,,
07/01/2016,10:00,87,5.0,23.0,26.5,55.8,0.0,1007,0.001,0.001,0.001,0.000,,
07/01/2016,11:00,67,5.4,21.4,26.6,55.0,0.0,1007,0.001,0.000,0.001,0.000,,
07/01/2016,12:00,65,5.0,17.1,27.0,56.9,0.0,1007,0.000,0.001,0.001,0.000,,
07/01/2016,13:00,61,5.2,11.8,26.9,58.1,0.0,1007,0.001,0.001,0.001,0.000,6.2,2.2
07/01/2016,14:00,88,5.1,17.8,27.2,55.9,0.0,1007,0.000,0.001,0.001,0.000,7.2,0.8
07/01/2016,15:00,97,5.2,18.9,27.2,53.3,0.0,1007,0.001,0.000,0.001,0.000,5.3,0.2
07/01/2016,16:00,117,5.3,25.9,26.6,56.3,0.0,1007,0.001,0.001,0.002,0.000,5.5,1.0
07/01/2016,17:00,121,5.1,25.8,26.0,56.6,0.0,1008,0.000,0.001,0.001,0.000,11.0,2.7
07/01/2016,18:00,116,4.4,19.5,25.0,61.6,0.0,1009,0.000,0.001,0.001,0.000,25.8,2.0
07/01/2016,19:00,105,5.0,15.1,24.6,65.4,0.0,1010,0.000,0.001,0.001,0.000,20.1,4.7
07/01/2016,20:00,135,4.8,27.2,24.6,65.8,0.0,1011,0.000,0.001,0.001,0.000,22.0,5.9
07/01/2016,21:00,148,3.2,28.6,24.6,64.3,0.0,1012,0.001,0.001,0.001,0.000,22.1,5.5
07/01/2016,22:00,154,3.3,23.0,23.9,64.0,0.0,1013,0.000,0.001,0.001,0.000,17.0,8.1
07/01/2016,23:00,150,3.7,27.0,23.3,60.9,0.0,1012,0.000,0.001,0.001,0.000,11.4,3.5
08/01/2016,00:00,155,4.4,21.2,22.9,57.1,0.0,1012,0.000,0.001,0.001,0.000,,
08/01/2016,01:00,156,3.0,23.0,22.3,60.3,0.0,1012,,,,,13.2,2.8
08/01/2016,02:00,172,3.6,18.5,22.2,60.9,0.0,1012,0.000,0.001,0.001,0.000,14.8,2.9
08/01/2016,03:00,184,2.8,12.4,21.5,63.8,0.0,1012,0.000,0.001,0.001,0.000,16.2,2.9
08/01/2016,04:00,169,2.6,18.1,21.4,61.8,0.0,1013,0.000,0.001,0.001,0.000,14.0,4.6
08/01/2016,05:00,182,3.5,20.3,21.6,57.9,0.0,1014,0.001,0.001,0.001,0.000,10.6,3.2
08/01/2016,06:00,206,5.4,20.9,22.2,53.8,0.0,1014,0.001,0.002,0.003,0.000,,
08/01/2016,07:00,183,3.5,22.3,24.0,48.7,0.0,1015,0.002,0.002,0.003,0.000,,
08/01/2016,08:00,,,,24.7,48.7,0.0,1015,0.002,0.002,0.003,0.000,,
08/01/2016,09:00,,,,26.1,45.6,0.0,1015,0.001,0.002,0.003,0.000,,
08/01/2016,10:00,,,,26.3,47.1,0.0,1015,0.001,0.001,0.002,0.000,,
08/01/2016,11:00,,,,25.8,48.4,0.0,1015,0.001,0.002,0.003,0.000,,
08/01/2016,12:00,,,,25.9,50.0,0.0,1014,0.001,0.001,0.002,0.000,,
08/01/2016,13:00,,,,26.0,48.8,0.0,1014,0.001,0.001,0.002,0.000,17.2,4.4
08/01/2016,14:00,,,,26.1,50.4,0.0,1014,0.001,0.001,0.002,0.000,28.7,3.1
08/01/2016,15:00,,,,26.1,52.5,0.0,1013,0.001,0.001,0.002,0.000,26.7,4.8
08/01/2016,16:00,,,,25.6,53.5,0.0,1013,0.001,0.000,0.001,0.000,20.2,4.7
08/01/2016,17:00,,,,25.1,54.5,0.0,1014,0.001,0.002,0.002,0.000,18.1,4.2
08/01/2016,18:00,,,,24.3,56.0,0.0,1015,0.000,0.001,0.001,0.000,19.3,4.7
08/01/2016,19:00,,,,23.8,58.2,0.0,1015,0.000,0.001,0.001,0.000,21.5,5.9
08/01/2016,20:00,,,,23.6,61.6,0.0,1016,0.000,0.001,0.001,0.000,23.4,3.7
08/01/2016,21:00,,,,23.3,63.7,0.0,1017,0.000,0.001,0.001,0.000,20.9,5.0
08/01/2016,22:00,,,,22.2,67.7,0.0,1017,0.000,0.004,0.004,0.000,20.9,7.9
08/01/2016,23:00,,,,20.8,74.1,0.0,1017,0.001,0.007,0.008,0.000,17.4,3.0
09/01/2016,00:00,,,,20.0,77.7,0.0,1016,0.000,0.006,0.006,0.000,15.4,1.8
09/01/2016,01:00,,,,19.4,79.5,0.0,1016,,,,,13.3,0.6
09/01/2016,02:00,,,,19.2,79.8,0.0,1016,0.001,0.008,0.009,0.000,18.0,7.1
09/01/2016,03:00,,,,19.1,80.8,0.0,1016,0.006,0.013,0.019,0.000,15.4,2.6
09/01/2016,04:00,,,,19.0,79.8,0.0,1016,0.002,0.012,0.014,0.000,17.8,9.0
09/01/2016,05:00,,,,18.8,78.8,0.0,1016,0.003,0.010,0.013,0.000,,
09/01/2016,06:00,,,,20.4,73.1,0.0,1017,0.004,0.006,0.009,0.000,18.6,4.7
09/01/2016,07:00,,,,22.9,66.2,0.0,1017,0.003,0.005,0.007,0.000,,
09/01/2016,08:00,,,,25.1,60.9,0.0,1017,0.002,0.002,0.004,0.000,,
09/01/2016,09:00,,,,25.7,58.9,0.0,1017,0.001,0.002,0.002,0.000,,
09/01/2016,10:00,,,,25.8,58.5,0.0,1017,0.000,0.001,0.001,0.000,,
09/01/2016,11:00,,,,26.0,60.6,0.0,1016,0.000,0.001,0.001,0.000,,
09/01/2016,12:00,,,,26.2,58.9,0.0,1016,0.000,0.001,0.001,0.000,,
09/01/2016,13:00,,,,26.3,59.5,0.0,1015,0.000,0.001,0.001,0.000,17.0,4.5
09/01/2016,14:00,,,,26.3,64.0,0.0,1014,0.000,0.001,0.001,0.000,26.5,3.4
09/01/2016,15:00,,,,26.3,62.7,0.0,1013,0.000,0.001,0.001,0.000,9.8,1.4
09/01/2016,16:00,,,,25.6,65.1,0.0,1014,0.000,0.001,0.001,0.000,18.6,3.2
09/01/2016,17:00,,,,25.2,66.0,0.0,1014,0.000,0.001,0.001,0.000,9.0,1.7
09/01/2016,18:00,,,,24.6,66.4,0.0,1015,0.000,0.001,0.001,0.000,18.1,3.6
09/01/2016,19:00,,,,24.2,67.9,0.0,1016,0.000,0.002,0.002,0.000,13.2,4.4
09/01/2016,20:00,,,,24.2,69.2,0.0,1016,0.000,0.001,0.001,0.000,16.0,2.7
09/01/2016,21:00,,,,24.0,70.3,0.0,1016,0.000,0.001,0.001,0.000,13.9,3.8
09/01/2016,22:00,,,,23.8,71.1,0.0,1016,0.000,0.001,0.001,0.000,11.5,2.7
09/01/2016,23:00,,,,23.5,72.4,0.0,1016,0.000,0.002,0.002,0.000,17.5,7.7
10/01/2016,00:00,,,,22.3,77.6,0.0,1015,0.000,0.004,0.004,0.000,,
10/01/2016,01:00,,,,21.6,80.3,0.0,1014,,,,,12.3,2.7
10/01/2016,02:00,,,,21.4,81.3,0.0,1014,0.000,0.006,0.006,0.002,14.6,4.9
10/01/2016,03:00,,,,21.0,82.6,0.0,1014,0.000,0.007,0.007,0.003,17.2,7.3
10/01/2016,04:00,,,,20.6,84.3,0.0,1014,0.002,0.008,0.010,0.001,18.2,8.5
10/01/2016,05:00,,,,20.5,85.2,0.0,1015,0.002,0.009,0.011,0.001,18.4,6.9
10/01/2016,06:00,,,,21.9,79.6,0.0,1016,0.002,0.006,0.008,0.001,20.8,9.8
10/01/2016,07:00,,,,24.3,69.6,0.0,1016,0.002,0.003,0.004,0.000,,
10/01/2016,08:00,,,,25.4,64.3,0.0,1016,0.001,0.001,0.002,0.001,13.6,6.4
10/01/2016,09:00,,,,25.9,62.9,0.0,1015,0.001,0.001,0.002,0.000,19.4,5.3
10/01/2016,10:00,,,,26.1,62.7,0.0,1015,0.002,0.001,0.003,0.000,,
10/01/2016,11:00,,,,26.2,62.9,0.0,1015,0.000,0.001,0.001,0.000,11.5,6.2
10/01/2016,12:00,,,,26.2,60.6,0.0,1014,0.000,0.001,0.001,0.000,4.0,-0.2
10/01/2016,13:00,,,,25.8,63.1,0.0,1014,0.000,0.001,0.001,0.000,16.5,0.9
10/01/2016,14:00,,,,26.3,64.6,0.0,1013,0.000,0.001,0.001,0.000,15.0,4.9
10/01/2016,15:00,,,,27.1,59.0,0.0,1012,0.001,0.000,0.001,0.000,,
10/01/2016,16:00,,,,26.8,58.3,0.0,1013,0.000,0.001,0.001,0.000,10.7,3.1
10/01/2016,17:00,,,,25.9,60.2,0.0,1013,0.000,0.001,0.001,0.000,9.2,2.6
10/01/2016,18:00,,,,24.9,62.9,0.0,1014,0.000,0.001,0.001,0.000,7.4,0.0
10/01/2016,19:00,,,,24.4,67.2,0.0,1014,0.000,0.001,0.001,0.000,13.8,3.3
10/01/2016,20:00,,,,24.4,67.8,0.0,1015,0.000,0.001,0.001,0.000,10.0,3.4
10/01/2016,21:00,,,,24.3,68.3,0.0,1015,0.000,0.001,0.001,0.000,11.0,3.5
10/01/2016,22:00,,,,24.0,71.3,0.0,1015,0.000,0.001,0.001,0.000,8.6,1.0
10/01/2016,23:00,,,,23.6,71.0,0.0,1014,0.000,0.000,0.000,0.000,6.9,3.5
11/01/2016,00:00,,,,23.5,69.9,0.0,1014,0.000,0.001,0.001,0.000,,
11/01/2016,01:00,,,,22.4,76.8,0.0,1013,,,,,11.1,1.2
11/01/2016,02:00,,,,21.7,80.0,0.0,1013,0.001,0.005,0.005,0.000,7.2,1.9
11/01/2016,03:00,,,,20.9,83.3,0.0,1012,0.001,0.006,0.007,0.000,10.8,4.9
11/01/2016,04:00,,,,20.2,86.7,0.0,1013,0.001,0.009,0.010,0.000,12.0,6.7
11/01/2016,05:00,,,,20.5,83.4,0.0,1013,0.003,0.009,0.011,0.001,,
