Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),PM10 (ug/m^3),PM2.5 (ug/m^3),TSP (ug/m^3)
24/02/2015,09:00,97,3.9,20.9,1.3,24.7,63.8,0.0,967,8.9,0.3,16.7
24/02/2015,10:00,88,3.9,17.7,1.5,26.3,57.2,0.0,967,8.7,1.8,18.7
24/02/2015,11:00,97,3.7,20.8,1.3,26.9,53.4,0.0,966,,,
24/02/2015,12:00,97,3.4,21.6,1.3,27.8,50.3,0.0,966,,,
24/02/2015,13:00,102,1.7,58.2,1.3,28.6,46.4,0.0,965,,,
24/02/2015,14:00,124,1.6,56.7,1.2,29.1,44.9,0.0,964,,,41.1
24/02/2015,15:00,98,1.5,52.3,0.9,29.6,44.3,0.0,964,21.2,7.7,29.8
24/02/2015,16:00,108,2.6,20.4,1.1,29.5,45.4,0.0,964,7.8,5.9,39.2
24/02/2015,17:00,99,3.4,15.4,1.1,29.2,46.3,0.0,964,11.5,6.7,33.3
24/02/2015,18:00,99,4.0,8.5,1.1,27.7,51.6,0.0,965,9.3,6.5,47.2
24/02/2015,19:00,94,4.7,8.5,1.2,26.1,57.9,0.0,966,18.1,6.0,41.9
24/02/2015,20:00,96,6.5,8.0,1.5,24.8,61.6,0.0,966,29.6,5.1,69.7
24/02/2015,21:00,95,5.3,9.2,1.3,23.7,67.8,0.0,967,21.2,0.4,41.2
24/02/2015,22:00,93,5.0,9.7,1.4,22.9,70.7,0.0,967,7.7,1.5,27.2
24/02/2015,23:00,92,4.2,9.4,1.1,22.1,73.7,0.0,966,8.4,2.2,32.4
25/02/2015,00:00,89,3.8,8.8,1.0,21.5,75.6,0.0,966,7.2,-0.2,26.7
25/02/2015,01:00,97,3.4,8.5,0.8,21.0,77.5,0.0,966,7.2,1.1,35.1
25/02/2015,02:00,103,2.7,8.3,0.7,20.6,79.2,0.0,965,12.0,1.7,38.0
25/02/2015,03:00,97,1.6,20.7,0.4,19.9,82.4,0.0,966,12.7,1.4,54.8
25/02/2015,04:00,111,1.5,14.2,0.5,19.6,83.7,0.0,966,20.7,4.7,106.0
25/02/2015,05:00,110,1.6,9.9,0.4,19.1,85.9,0.0,966,44.9,4.8,136.1
25/02/2015,06:00,79,1.7,19.9,0.9,20.1,83.3,0.0,967,56.5,4.3,112.9
25/02/2015,07:00,93,4.1,11.2,1.0,21.8,75.6,0.0,967,17.5,2.5,48.7
25/02/2015,08:00,92,4.6,14.8,1.1,23.6,66.3,0.0,967,7.2,1.7,38.9
25/02/2015,09:00,95,4.1,18.9,1.3,25.1,58.7,0.0,967,9.9,1.4,40.1
25/02/2015,10:00,104,3.8,17.3,1.4,26.1,53.9,0.0,967,9.3,2.8,27.5
25/02/2015,11:00,113,3.2,24.4,1.2,27.2,49.7,0.0,967,7.5,1.8,44.4
25/02/2015,12:00,98,3.4,22.5,1.4,28.0,46.0,0.0,966,7.2,1.9,23.4
25/02/2015,13:00,97,3.4,26.7,1.3,28.5,44.2,0.0,965,13.5,4.5,43.8
25/02/2015,14:00,81,3.3,24.0,1.5,29.0,42.6,0.0,964,17.7,5.4,40.6
25/02/2015,15:00,85,2.8,28.0,1.3,29.1,42.4,0.0,964,9.8,5.0,45.9
25/02/2015,16:00,96,3.9,16.9,1.3,28.9,44.5,0.0,964,15.4,5.3,70.8
25/02/2015,17:00,87,4.8,9.4,1.2,28.3,46.9,0.0,964,17.9,2.6,57.3
25/02/2015,18:00,91,3.8,9.5,0.8,26.8,51.5,0.0,964,13.9,2.2,48.0
25/02/2015,19:00,74,4.1,6.8,0.9,25.2,58.5,0.0,965,15.6,1.8,33.6
25/02/2015,20:00,76,4.3,8.4,1.0,23.7,69.3,0.0,966,11.7,4.2,38.9
25/02/2015,21:00,80,4.5,8.7,0.9,22.5,74.7,0.0,966,9.0,1.6,28.5
25/02/2015,22:00,86,3.7,9.7,0.9,21.7,77.9,0.0,966,7.0,1.2,29.5
25/02/2015,23:00,86,3.7,10.0,0.8,21.4,75.4,0.0,966,14.4,2.7,24.4
26/02/2015,00:00,85,3.8,7.2,0.8,20.7,77.7,0.0,965,7.8,3.7,16.3
26/02/2015,01:00,84,3.6,7.5,0.7,20.1,79.7,0.0,965,4.0,0.6,15.4
26/02/2015,02:00,88,3.4,7.1,0.7,19.7,81.3,0.0,964,1.9,-1.1,17.8
26/02/2015,03:00,85,2.5,10.3,0.6,19.5,83.5,0.0,964,4.2,1.0,22.0
26/02/2015,04:00,148,0.9,29.6,0.6,18.8,85.5,0.0,964,10.6,3.1,40.3
26/02/2015,05:00,39,0.4,57.4,0.3,18.0,88.3,0.0,964,6.4,0.8,40.2
26/02/2015,06:00,64,1.3,17.9,0.6,18.7,85.2,0.0,965,20.5,2.0,71.3
26/02/2015,07:00,66,2.5,17.3,0.9,20.9,75.2,0.0,965,15.9,1.2,33.3
26/02/2015,08:00,50,1.7,36.2,0.9,23.1,64.2,0.0,965,13.2,2.7,35.6
26/02/2015,09:00,60,1.3,69.3,1.0,24.8,54.4,0.0,965,7.7,3.7,18.9
26/02/2015,10:00,27,2.2,40.7,1.2,26.2,49.0,0.0,965,7.4,4.7,14.0
26/02/2015,11:00,5,1.4,176.5,1.0,27.7,44.1,0.0,964,8.7,4.5,23.0
26/02/2015,12:00,328,1.1,66.2,1.0,29.3,41.0,0.0,963,10.9,5.2,22.3
26/02/2015,13:00,293,1.9,53.9,1.3,29.9,39.4,0.0,963,16.0,4.8,40.0
26/02/2015,14:00,144,0.9,68.0,0.9,30.2,38.2,0.0,961,17.2,5.7,52.2
26/02/2015,15:00,235,1.2,53.9,0.8,30.8,36.9,0.0,961,11.8,6.5,29.4
26/02/2015,16:00,155,1.6,51.5,1.0,30.9,37.4,0.0,961,11.4,6.1,61.6
26/02/2015,17:00,81,4.7,13.8,1.4,29.3,45.8,0.0,961,26.1,9.1,63.6
26/02/2015,18:00,72,4.8,8.3,1.2,27.3,52.3,0.0,961,10.5,4.7,33.1
26/02/2015,19:00,79,4.3,7.5,1.0,26.0,56.2,0.0,962,5.2,0.8,31.5
26/02/2015,20:00,80,4.7,7.6,1.0,24.9,61.4,0.0,963,8.9,3.5,29.3
26/02/2015,21:00,74,4.7,8.2,1.1,23.7,68.8,0.0,963,9.8,3.1,30.8
26/02/2015,22:00,70,4.8,7.1,1.0,22.7,75.0,0.0,963,8.9,3.4,21.0
26/02/2015,23:00,76,5.1,7.7,1.2,21.9,78.5,0.0,962,9.2,4.9,24.9
27/02/2015,00:00,79,4.5,8.5,0.9,21.4,79.6,0.0,962,5.0,2.7,17.5
27/02/2015,01:00,72,3.0,13.5,1.0,21.1,80.0,0.0,962,4.6,2.5,16.7
27/02/2015,02:00,59,2.6,19.9,0.9,21.0,80.7,0.0,962,5.0,3.2,21.5
27/02/2015,03:00,107,3.6,14.1,1.0,21.2,79.1,0.6,963,1.7,2.5,24.3
27/02/2015,04:00,105,2.8,56.7,1.7,19.5,89.2,16.4,964,9.2,3.3,28.2
27/02/2015,05:00,97,3.2,15.1,1.0,18.3,90.3,6.5,964,3.0,0.8,9.9
27/02/2015,06:00,58,2.9,9.6,0.7,18.2,89.8,0.1,965,,,6.3
27/02/2015,07:00,41,1.9,17.2,0.7,18.9,87.3,0.0,964,,,6.6
27/02/2015,08:00,34,2.1,20.6,0.6,21.3,77.8,0.0,965,-4.4,-0.4,6.1
27/02/2015,09:00,50,2.1,28.8,0.7,23.0,71.0,0.0,965,-0.5,2.4,9.7
27/02/2015,10:00,51,1.1,147.3,0.9,24.8,62.4,0.0,964,-1.3,1.0,9.9
27/02/2015,11:00,27,0.9,149.2,0.9,26.5,53.9,0.0,964,-2.0,0.5,2.0
27/02/2015,12:00,327,1.7,32.0,1.1,28.1,46.5,0.0,963,-2.1,0.8,5.0
27/02/2015,13:00,315,1.9,42.0,1.1,28.3,48.3,0.0,962,1.4,4.3,7.5
27/02/2015,14:00,316,2.1,29.9,1.0,29.1,46.6,0.0,961,3.5,6.4,14.5
27/02/2015,15:00,330,1.4,40.3,0.9,29.6,45.7,0.0,961,2.9,4.4,12.1
27/02/2015,16:00,152,1.5,70.7,1.6,29.2,50.0,0.0,961,1.6,2.9,20.4
27/02/2015,17:00,100,4.7,10.5,1.2,26.4,65.7,0.0,962,8.1,6.0,37.7
27/02/2015,18:00,88,3.8,10.9,1.0,25.6,67.8,0.0,962,6.9,5.3,25.5
27/02/2015,19:00,88,3.2,8.1,0.7,24.4,69.9,0.0,963,1.9,2.5,18.1
27/02/2015,20:00,74,3.3,9.3,0.7,23.3,75.6,0.0,964,1.0,1.7,17.6
27/02/2015,21:00,70,4.2,7.4,0.9,23.0,79.2,0.0,964,3.2,3.9,20.7
27/02/2015,22:00,69,4.3,8.2,1.1,22.4,79.8,0.0,964,5.0,4.1,19.3
27/02/2015,23:00,83,3.4,12.2,0.8,21.9,79.6,0.0,964,6.6,5.6,17.8
28/02/2015,00:00,83,3.0,9.5,0.8,21.4,80.4,0.0,964,4.2,2.1,17.0
28/02/2015,01:00,84,2.4,11.9,0.7,21.0,83.0,0.0,964,-0.1,1.0,16.5
28/02/2015,02:00,95,2.9,8.8,0.7,20.8,83.5,0.0,964,6.0,3.0,20.8
28/02/2015,03:00,72,2.1,16.5,0.7,20.7,84.3,0.0,964,4.5,2.4,16.4
28/02/2015,04:00,86,0.8,47.6,0.5,19.8,88.4,0.0,964,6.0,3.7,27.9
28/02/2015,05:00,69,1.6,23.3,0.5,19.5,89.2,0.0,965,9.7,4.2,22.2
28/02/2015,06:00,118,1.6,42.4,1.2,20.4,86.5,0.0,965,4.7,3.5,23.6
28/02/2015,07:00,76,3.1,21.9,1.1,22.0,77.7,0.0,966,6.0,2.9,21.7
28/02/2015,08:00,38,3.0,19.4,1.1,23.7,68.9,0.0,966,4.9,4.4,15.5
28/02/2015,09:00,39,4.0,16.2,1.0,25.0,62.9,0.0,966,3.5,2.4,16.5
28/02/2015,10:00,19,2.5,164.0,1.0,26.3,57.2,0.0,966,5.8,4.1,14.2
28/02/2015,11:00,15,1.8,178.3,1.0,27.5,52.3,0.0,965,5.5,4.5,15.6
28/02/2015,12:00,32,1.4,50.1,1.1,28.4,50.0,0.0,965,5.9,4.1,14.9
28/02/2015,13:00,76,1.3,57.8,1.1,29.1,47.8,0.0,964,8.3,7.1,17.4
28/02/2015,14:00,61,2.5,22.6,0.9,29.1,49.1,0.0,963,9.5,7.2,26.9
28/02/2015,15:00,59,2.6,24.3,1.0,29.3,47.9,0.0,963,9.4,6.8,23.5
28/02/2015,16:00,82,3.9,16.6,0.9,29.4,48.2,0.0,963,10.0,5.9,32.9
28/02/2015,17:00,74,4.2,11.1,1.0,28.5,52.0,0.0,963,8.9,5.2,30.5
28/02/2015,18:00,77,4.6,8.2,1.0,26.9,60.0,0.0,963,8.7,4.7,34.3
28/02/2015,19:00,75,3.7,8.1,0.9,25.4,69.2,0.0,964,8.9,4.4,35.3
28/02/2015,20:00,75,4.2,7.6,0.8,24.4,73.3,0.0,965,11.1,6.7,28.7
28/02/2015,21:00,77,4.5,8.0,1.0,23.2,76.9,0.0,965,9.7,6.3,24.9
28/02/2015,22:00,83,3.7,9.3,1.0,22.4,79.6,0.0,966,8.7,5.1,20.2
28/02/2015,23:00,85,3.2,8.1,0.8,21.9,81.4,0.0,966,7.2,4.2,26.4
01/03/2015,00:00,74,3.8,7.9,0.8,21.4,83.3,0.0,965,6.9,3.9,16.1
01/03/2015,01:00,74,3.4,7.7,0.7,20.9,84.9,0.0,965,4.3,2.2,14.9
01/03/2015,02:00,75,2.1,14.3,0.6,20.6,86.1,0.0,965,5.3,2.4,19.2
01/03/2015,03:00,85,1.9,12.4,0.6,20.4,86.6,0.0,965,5.1,1.1,23.4
01/03/2015,04:00,71,2.0,22.4,0.8,20.3,86.5,0.0,965,9.5,3.6,19.5
01/03/2015,05:00,64,2.0,11.7,0.8,20.4,83.9,0.0,965,4.4,1.4,10.5
01/03/2015,06:00,80,1.0,20.0,0.4,20.8,82.2,0.0,966,1.0,-1.1,34.8
01/03/2015,07:00,50,2.0,29.1,0.7,22.1,77.3,0.0,966,0.7,-2.8,20.9
01/03/2015,08:00,23,2.8,21.3,1.0,23.8,67.3,0.0,966,2.4,0.9,13.0
01/03/2015,09:00,30,2.2,24.2,0.9,25.3,60.4,0.0,966,6.0,3.9,14.4
01/03/2015,10:00,52,2.4,33.4,1.0,26.6,55.1,0.0,966,5.1,2.2,7.4
01/03/2015,11:00,14,2.0,166.3,1.1,28.0,49.5,0.0,965,8.3,7.0,6.3
01/03/2015,12:00,4,0.9,163.5,1.0,29.4,45.2,0.0,964,5.9,5.2,21.2
01/03/2015,13:00,263,0.5,97.6,0.9,30.2,42.5,0.0,964,8.7,5.5,24.7
01/03/2015,14:00,280,1.7,46.7,1.0,30.9,40.7,0.0,963,12.7,6.2,64.5
01/03/2015,15:00,172,1.4,40.0,0.7,30.7,42.5,0.0,963,9.8,6.0,24.4
01/03/2015,16:00,147,1.5,28.3,0.5,30.4,44.4,0.0,962,9.3,7.4,63.2
01/03/2015,17:00,141,1.8,11.3,0.4,30.1,45.9,0.0,962,33.6,6.6,58.7
01/03/2015,18:00,111,0.9,27.2,0.3,29.1,49.2,0.0,963,11.2,2.1,47.1
01/03/2015,19:00,88,1.9,15.4,0.5,27.0,59.9,0.0,963,38.6,7.9,117.5
01/03/2015,20:00,76,2.2,7.7,0.4,25.6,66.1,0.0,964,24.7,6.0,29.5
01/03/2015,21:00,98,2.0,13.8,0.6,24.8,69.8,0.0,965,17.8,4.6,91.2
01/03/2015,22:00,101,2.5,10.7,0.7,24.2,72.2,0.0,965,33.3,3.2,63.9
01/03/2015,23:00,85,1.2,27.2,0.6,23.5,78.2,0.0,965,23.3,5.0,45.3
02/03/2015,00:00,104,1.3,18.5,0.5,22.5,82.5,0.0,965,21.4,6.1,57.6
02/03/2015,01:00,102,1.3,19.4,0.6,22.0,85.6,0.0,965,23.9,6.6,49.1
02/03/2015,02:00,106,2.4,9.3,0.7,21.8,87.3,0.0,965,15.1,3.1,37.3
02/03/2015,03:00,111,1.8,9.7,0.6,21.7,88.2,0.0,965,13.8,3.5,37.3
02/03/2015,04:00,116,1.6,10.5,0.4,21.3,89.3,0.0,965,9.1,3.1,31.2
02/03/2015,05:00,125,2.1,13.0,0.5,21.4,88.8,0.0,966,4.8,0.7,26.9
02/03/2015,06:00,126,2.4,14.4,0.7,21.3,88.6,0.0,967,7.7,3.4,24.3
02/03/2015,07:00,99,2.2,12.0,0.7,22.6,84.0,0.0,968,7.3,3.1,38.0
02/03/2015,08:00,92,4.1,14.1,1.2,24.8,70.8,0.0,968,13.9,6.3,43.3
02/03/2015,09:00,94,3.7,17.3,1.1,26.3,62.0,0.0,968,13.7,7.6,30.0
02/03/2015,10:00,118,3.0,24.8,1.0,28.1,53.0,0.0,968,11.0,3.2,48.3
02/03/2015,11:00,106,4.0,18.2,1.2,28.8,50.5,0.0,968,10.9,4.4,61.4
02/03/2015,12:00,90,3.5,24.0,1.3,29.3,49.4,0.0,967,12.9,4.8,33.4
02/03/2015,13:00,89,3.9,23.3,1.3,29.6,48.0,0.0,966,20.7,7.0,47.1
02/03/2015,14:00,92,4.7,15.2,1.4,30.0,46.8,0.0,966,19.8,6.6,37.7
02/03/2015,15:00,98,5.2,12.6,1.6,29.9,46.1,0.0,965,12.2,4.3,46.5
02/03/2015,16:00,103,5.7,12.3,1.3,29.0,48.8,0.0,966,26.7,7.0,72.5
02/03/2015,17:00,100,5.7,9.6,1.2,28.1,50.8,0.0,966,26.7,6.2,58.8
02/03/2015,18:00,93,5.0,9.0,1.2,26.7,54.8,0.0,967,11.0,1.6,48.1
02/03/2015,19:00,97,5.4,8.2,1.3,25.3,59.9,0.0,968,13.2,2.9,46.6
02/03/2015,20:00,96,5.0,8.8,1.2,23.8,66.7,0.0,969,18.4,3.7,46.4
02/03/2015,21:00,91,5.0,8.9,1.3,23.0,71.2,0.0,969,7.3,0.7,24.7
02/03/2015,22:00,98,5.3,7.6,1.3,22.5,74.8,0.0,970,3.7,0.3,32.5
02/03/2015,23:00,101,5.4,7.6,1.2,21.8,77.3,0.0,970,7.6,2.6,30.7
03/03/2015,00:00,98,4.3,8.9,1.1,21.1,79.6,0.0,969,8.9,2.9,21.4
03/03/2015,01:00,94,3.9,9.2,1.0,20.6,81.3,0.0,969,2.2,1.1,20.8
03/03/2015,02:00,101,3.2,8.3,0.9,20.3,81.4,0.0,968,7.4,1.0,34.1
03/03/2015,03:00,112,2.2,13.5,0.6,19.9,82.2,0.0,968,7.1,1.7,39.3
03/03/2015,04:00,106,2.9,9.1,0.7,19.7,82.9,0.0,969,20.1,-0.8,107.8
03/03/2015,05:00,79,2.0,22.6,0.7,19.5,82.5,0.0,969,20.1,2.0,28.2
03/03/2015,06:00,75,3.2,8.7,0.9,20.1,79.8,0.0,969,3.9,0.3,26.8
03/03/2015,07:00,78,4.2,11.9,1.2,22.0,71.7,0.0,970,8.0,3.2,35.5
03/03/2015,08:00,87,4.5,13.2,1.1,23.6,62.5,0.0,971,10.6,2.9,38.3
03/03/2015,09:00,92,3.4,21.5,1.2,24.6,57.6,0.0,971,14.3,3.6,39.7
03/03/2015,10:00,79,2.9,30.5,1.2,25.7,53.9,0.0,971,13.7,4.8,29.9
03/03/2015,11:00,93,2.0,37.2,1.1,27.0,49.5,0.0,970,22.3,6.4,39.1
03/03/2015,12:00,74,1.9,56.3,1.3,27.9,45.7,0.0,969,17.4,4.9,27.7
03/03/2015,13:00,108,2.3,39.5,1.2,28.7,43.1,0.0,968,12.5,4.0,33.3
03/03/2015,14:00,112,2.8,27.1,1.4,29.4,42.5,0.0,968,22.2,5.5,55.3
03/03/2015,15:00,109,3.5,19.1,1.0,29.3,42.7,0.0,967,18.7,7.8,42.6
03/03/2015,16:00,93,4.0,12.8,1.1,29.2,44.3,0.0,967,20.5,8.3,50.4
03/03/2015,17:00,89,4.4,11.0,1.0,28.5,47.1,0.0,967,25.4,7.6,53.9
03/03/2015,18:00,74,3.4,10.3,0.9,27.0,51.8,0.0,968,25.5,5.5,67.1
03/03/2015,19:00,71,2.1,9.0,0.5,25.1,58.5,0.0,968,22.1,5.8,47.9
03/03/2015,20:00,65,1.3,11.5,0.4,23.8,63.0,0.0,969,19.9,7.8,65.2
03/03/2015,21:00,56,1.9,16.3,0.5,22.7,67.7,0.0,970,23.6,10.0,53.1
03/03/2015,22:00,113,1.6,12.7,0.4,22.1,71.3,0.0,970,48.2,9.0,175.6
03/03/2015,23:00,90,1.8,13.9,0.5,21.8,74.8,0.0,970,60.4,8.3,72.2
04/03/2015,00:00,66,2.2,17.4,0.6,20.6,80.3,0.0,970,16.6,6.0,30.1
04/03/2015,01:00,73,2.6,11.9,0.7,19.9,83.2,0.0,969,13.5,6.5,27.3
04/03/2015,02:00,85,2.4,10.0,0.7,19.6,84.5,0.0,968,14.1,6.5,23.8
04/03/2015,03:00,105,1.4,24.3,0.5,19.1,86.3,0.0,968,9.8,1.9,45.7
04/03/2015,04:00,52,0.8,64.1,0.6,18.1,88.6,0.0,967,,,10.9
04/03/2015,05:00,159,0.3,88.4,0.4,18.2,89.1,0.0,968,,,31.4
04/03/2015,06:00,161,0.6,52.2,0.4,19.0,87.8,0.0,969,11.6,4.1,34.5
04/03/2015,07:00,104,1.5,19.0,0.5,21.2,78.2,0.0,969,10.0,2.4,40.6
04/03/2015,08:00,45,1.4,36.7,0.6,23.1,69.0,0.0,970,13.3,4.7,30.1
04/03/2015,09:00,89,0.9,63.0,0.7,25.1,59.3,0.0,970,15.9,7.4,38.8
04/03/2015,10:00,44,0.6,143.0,0.8,27.5,49.9,0.0,969,19.7,8.3,41.7
04/03/2015,11:00,41,0.8,76.1,0.8,29.3,42.8,0.0,968,19.2,9.7,42.1
04/03/2015,12:00,203,0.9,75.2,1.0,30.9,38.6,0.0,967,32.6,8.6,91.1
04/03/2015,13:00,201,1.0,55.0,0.8,32.1,34.1,0.0,967,22.7,5.4,39.6
04/03/2015,14:00,323,1.0,72.6,1.0,33.1,31.9,0.0,966,14.1,5.0,35.4
04/03/2015,15:00,338,1.5,53.4,0.9,33.5,32.2,0.0,965,18.0,9.9,34.9
04/03/2015,16:00,21,1.1,168.5,0.9,33.4,32.6,0.0,965,17.1,8.6,36.3
04/03/2015,17:00,44,1.4,21.1,0.5,33.0,33.7,0.0,965,15.8,6.8,45.6
04/03/2015,18:00,57,1.4,13.9,0.5,30.9,41.5,0.0,965,18.6,4.9,67.5
04/03/2015,19:00,84,2.0,15.0,0.6,28.3,50.9,0.0,966,20.7,4.6,70.6
04/03/2015,20:00,72,2.7,9.0,0.5,26.2,56.9,0.0,966,16.4,5.5,43.8
04/03/2015,21:00,107,1.6,21.7,0.5,25.6,56.7,0.0,966,14.4,4.6,56.4
04/03/2015,22:00,136,1.3,22.9,0.3,24.7,59.7,0.0,966,24.7,7.2,80.0
04/03/2015,23:00,172,1.3,17.4,0.3,23.6,64.9,0.0,966,17.3,5.9,38.3
05/03/2015,00:00,132,0.3,85.7,0.4,22.6,69.2,0.0,965,8.4,-0.4,43.9
05/03/2015,01:00,148,0.4,52.7,0.3,21.6,74.2,0.0,965,24.4,5.2,46.7
05/03/2015,02:00,138,0.3,86.0,0.3,21.0,76.5,0.0,964,15.9,6.0,35.0
05/03/2015,03:00,74,0.3,86.0,0.4,20.5,77.4,0.0,964,23.0,6.3,58.4
05/03/2015,04:00,79,0.9,22.0,0.4,19.7,78.2,0.0,964,34.6,5.5,57.6
05/03/2015,05:00,146,0.4,43.9,0.2,19.4,80.3,0.0,964,30.8,4.7,84.8
05/03/2015,06:00,167,0.8,23.7,0.4,20.1,79.8,0.0,965,37.0,6.1,106.4
05/03/2015,07:00,306,2.3,82.1,2.3,24.1,69.0,0.0,965,20.9,5.2,71.0
05/03/2015,08:00,307,5.8,12.9,1.2,26.6,59.1,0.0,965,9.9,2.9,40.0
05/03/2015,09:00,305,5.8,14.2,1.3,29.0,48.3,0.0,964,8.2,2.9,54.6
05/03/2015,10:00,295,5.8,14.6,1.3,31.0,40.8,0.0,964,11.5,4.4,14.3
05/03/2015,11:00,264,6.2,15.5,1.4,32.3,37.2,0.0,963,11.8,4.5,71.2
05/03/2015,12:00,265,5.8,19.2,1.7,33.8,31.0,0.0,962,24.1,5.8,69.2
05/03/2015,13:00,225,5.4,16.5,1.4,34.5,26.0,0.0,961,23.3,7.7,64.3
05/03/2015,14:00,227,5.5,14.8,1.4,34.8,22.4,0.0,960,24.3,9.3,63.4
05/03/2015,15:00,224,6.4,12.7,1.5,34.6,21.7,0.0,960,26.0,5.9,74.3
05/03/2015,16:00,227,7.5,10.5,1.5,33.9,21.3,0.0,960,30.6,6.1,97.0
05/03/2015,17:00,220,6.0,9.9,1.4,32.6,23.5,0.0,961,35.5,5.0,119.1
05/03/2015,18:00,224,4.8,6.8,1.0,30.6,26.8,0.0,961,22.8,4.0,91.2
05/03/2015,19:00,232,3.1,8.0,0.6,28.1,30.8,0.0,962,48.1,3.9,85.1
05/03/2015,20:00,227,2.7,9.5,0.8,25.9,33.0,0.0,963,18.6,3.3,42.4
05/03/2015,21:00,220,1.4,8.5,0.3,23.7,38.0,0.0,963,14.2,1.9,44.5
05/03/2015,22:00,232,1.4,21.3,0.5,22.2,39.6,0.0,963,18.4,1.0,50.5
05/03/2015,23:00,218,0.6,77.0,0.7,21.1,34.9,0.0,963,23.7,3.0,59.0
06/03/2015,00:00,169,0.7,58.0,0.6,19.8,36.0,0.0,963,21.6,4.0,49.0
06/03/2015,01:00,113,0.4,46.9,0.2,19.0,38.3,0.0,963,32.5,6.3,106.3
06/03/2015,02:00,68,0.5,51.1,0.3,17.7,45.4,0.0,963,51.1,6.8,72.9
06/03/2015,03:00,105,1.4,17.4,0.5,18.1,53.1,0.0,963,50.2,3.7,144.4
06/03/2015,04:00,80,2.8,6.9,0.8,19.3,71.8,0.0,963,54.4,13.1,111.2
06/03/2015,05:00,81,2.3,9.9,0.7,19.6,76.3,0.0,963,34.4,12.0,73.5
06/03/2015,06:00,77,2.3,12.3,1.0,20.1,75.0,0.0,964,35.9,10.4,83.4
06/03/2015,07:00,74,4.8,9.4,1.4,21.6,69.1,0.0,964,34.1,8.5,75.2
06/03/2015,08:00,70,5.0,12.5,1.3,22.7,64.3,0.0,965,32.1,9.4,72.4
06/03/2015,09:00,68,3.3,17.9,1.2,23.8,61.4,0.0,965,32.3,9.9,70.2
06/03/2015,10:00,64,2.4,27.5,1.2,25.3,54.2,0.0,965,38.4,13.5,53.9
06/03/2015,11:00,52,1.8,49.4,1.2,26.6,47.0,0.0,964,31.3,9.2,63.0
06/03/2015,12:00,306,1.0,73.1,1.0,28.3,37.9,0.0,963,35.0,12.0,47.6
06/03/2015,13:00,303,1.4,63.9,1.3,29.2,34.6,0.0,962,29.6,10.1,38.7
06/03/2015,14:00,320,2.1,49.8,1.3,30.0,31.1,0.0,961,40.3,10.1,51.6
06/03/2015,15:00,281,2.9,34.6,1.3,30.4,27.8,0.0,960,49.3,13.9,72.5
06/03/2015,16:00,261,2.8,26.0,1.1,30.3,24.5,0.0,960,48.2,8.7,58.4
06/03/2015,17:00,268,1.9,40.7,0.9,30.0,27.5,0.0,961,30.2,10.4,84.1
06/03/2015,18:00,197,1.5,12.4,0.5,27.5,36.4,0.0,961,48.8,11.7,87.5
06/03/2015,19:00,195,1.4,46.5,0.9,25.2,38.1,0.0,962,44.0,8.8,106.7
06/03/2015,20:00,154,2.1,14.9,0.8,24.4,33.7,0.0,963,44.6,11.6,72.4
06/03/2015,21:00,214,0.5,34.4,0.3,22.8,35.5,0.0,964,37.3,12.2,55.0
06/03/2015,22:00,60,0.6,61.5,0.5,20.4,45.7,0.0,964,37.3,9.7,99.4
06/03/2015,23:00,122,0.5,59.8,0.3,17.9,62.1,0.0,964,53.2,14.4,72.1
07/03/2015,00:00,108,0.6,62.5,0.5,16.5,79.8,0.0,964,45.2,10.6,70.3
07/03/2015,01:00,87,0.3,93.6,0.4,15.6,85.7,0.0,964,33.6,7.6,69.5
07/03/2015,02:00,130,0.6,52.9,0.4,15.0,88.8,0.0,963,38.3,7.2,60.1
07/03/2015,03:00,111,0.5,46.1,0.4,14.1,89.9,0.0,963,38.3,6.8,71.7
07/03/2015,04:00,111,0.7,25.6,0.3,14.2,91.9,0.0,964,50.0,15.1,53.1
07/03/2015,05:00,113,0.5,33.8,0.2,14.6,92.4,0.0,964,12.1,7.4,15.6
07/03/2015,06:00,112,0.6,38.5,0.3,14.7,92.6,0.0,965,4.6,3.8,14.6
07/03/2015,07:00,103,1.1,14.6,0.3,17.1,90.2,0.0,965,13.0,7.6,57.6
07/03/2015,08:00,102,0.5,64.8,0.4,21.8,70.8,0.0,965,21.5,11.6,45.7
07/03/2015,09:00,78,1.2,91.0,1.1,25.8,47.4,0.0,966,17.9,7.8,33.7
07/03/2015,10:00,91,1.5,49.4,1.0,27.9,39.9,0.0,966,28.7,10.7,55.5
07/03/2015,11:00,34,2.0,43.9,1.1,29.4,32.2,0.0,965,28.7,9.9,41.4
07/03/2015,12:00,36,2.9,32.7,1.5,30.3,27.5,0.0,964,27.6,12.6,31.1
07/03/2015,13:00,37,2.5,158.8,1.4,31.2,23.4,0.0,964,23.2,9.3,32.9
07/03/2015,14:00,49,1.9,54.9,1.4,31.7,23.2,0.0,963,25.7,12.6,52.7
07/03/2015,15:00,56,4.0,23.2,1.6,31.7,28.1,0.0,963,30.2,14.5,69.7
07/03/2015,16:00,69,5.5,13.7,1.5,30.6,36.5,0.0,963,34.0,15.6,67.9
