Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
22/02/2015,13:00,195,3.6,21.7,1.5,0.022,0.001,0.001,0.002
22/02/2015,14:00,191,3.4,24.6,1.5,0.021,0.001,0.001,0.002
22/02/2015,15:00,156,3.1,26.7,1.6,0.016,0.001,0.003,0.003
22/02/2015,16:00,189,3.0,17.2,1.1,0.013,0.001,0.002,0.003
22/02/2015,17:00,171,3.6,16.7,1.4,0.013,0.001,0.002,0.003
22/02/2015,18:00,173,3.5,17.5,1.4,0.013,0.001,0.002,0.002
22/02/2015,19:00,176,3.5,16.5,1.3,0.012,0.001,0.002,0.003
22/02/2015,20:00,167,3.4,18.5,1.3,0.012,0.000,0.002,0.002
22/02/2015,21:00,173,3.9,16.8,1.5,0.013,0.000,0.002,0.002
22/02/2015,22:00,181,3.8,15.6,1.3,0.015,0.000,0.002,0.002
22/02/2015,23:00,191,3.5,13.2,1.2,0.014,0.000,0.001,0.001
23/02/2015,00:00,186,2.9,16.2,1.1,,,,
23/02/2015,01:00,190,2.9,14.6,0.9,0.015,0.000,0.001,0.001
23/02/2015,02:00,194,3.6,16.7,1.2,0.015,0.000,0.001,0.001
23/02/2015,03:00,207,2.6,13.2,0.8,0.012,0.000,0.002,0.002
23/02/2015,04:00,199,2.5,16.7,0.9,0.011,0.000,0.003,0.003
23/02/2015,05:00,197,2.7,19.4,1.2,0.010,0.001,0.004,0.004
23/02/2015,06:00,200,3.2,14.9,1.0,0.010,0.002,0.005,0.007
23/02/2015,07:00,187,3.2,15.9,1.0,0.012,0.004,0.005,0.009
23/02/2015,08:00,166,3.5,22.5,1.3,0.015,0.003,0.004,0.007
23/02/2015,09:00,156,3.8,19.0,1.5,0.020,0.002,0.002,0.004
23/02/2015,10:00,149,3.6,20.1,1.4,0.022,0.001,0.003,0.004
23/02/2015,11:00,137,3.9,19.4,1.5,0.024,0.001,0.002,0.003
23/02/2015,12:00,135,4.5,16.8,1.7,0.024,0.001,0.001,0.002
23/02/2015,13:00,138,4.4,19.5,1.7,0.022,0.001,0.001,0.002
23/02/2015,14:00,133,5.0,18.5,1.8,0.019,0.001,0.001,0.002
23/02/2015,15:00,136,5.2,17.1,2.0,0.018,0.001,0.000,0.001
23/02/2015,16:00,134,4.9,18.3,2.0,0.017,0.001,0.001,0.001
23/02/2015,17:00,136,4.5,16.8,1.8,0.015,0.001,0.001,0.002
23/02/2015,18:00,141,3.2,16.7,1.3,0.014,0.000,0.002,0.002
23/02/2015,19:00,160,3.0,17.5,1.1,0.013,0.000,0.003,0.003
23/02/2015,20:00,171,2.9,16.4,1.0,0.013,0.000,0.003,0.003
23/02/2015,21:00,177,2.6,16.5,1.0,0.012,0.000,0.004,0.004
23/02/2015,22:00,181,2.8,17.3,0.9,0.010,0.000,0.004,0.004
23/02/2015,23:00,178,2.8,15.9,1.0,0.012,0.000,0.003,0.003
24/02/2015,00:00,189,2.6,14.3,0.8,,,,
24/02/2015,01:00,190,2.7,13.1,0.9,0.012,0.000,0.002,0.002
24/02/2015,02:00,194,2.6,13.7,0.8,0.012,0.000,0.003,0.003
24/02/2015,03:00,193,2.9,13.0,1.0,0.012,0.000,0.002,0.002
24/02/2015,04:00,194,2.3,15.2,0.7,0.011,0.000,0.003,0.003
24/02/2015,05:00,190,2.1,15.9,0.8,0.010,0.000,0.005,0.005
24/02/2015,06:00,186,2.1,20.9,0.9,0.008,0.003,0.008,0.011
24/02/2015,07:00,172,3.4,17.9,1.2,0.012,0.004,0.005,0.009
24/02/2015,08:00,154,2.9,21.2,1.2,0.015,0.002,0.004,0.006
24/02/2015,09:00,147,3.7,20.8,1.5,0.018,0.001,0.003,0.004
24/02/2015,10:00,142,3.8,21.6,1.6,0.019,0.001,0.001,0.002
24/02/2015,11:00,139,3.5,21.0,1.4,0.022,0.001,0.001,0.002
24/02/2015,12:00,124,3.9,20.8,1.4,0.021,0.000,0.001,0.001
24/02/2015,13:00,118,4.4,19.1,1.5,0.020,0.000,0.001,0.001
24/02/2015,14:00,115,4.7,18.2,1.7,0.018,0.000,0.001,0.001
24/02/2015,15:00,118,4.9,17.1,1.6,0.017,0.001,0.001,0.001
24/02/2015,16:00,124,4.6,18.1,1.7,0.017,0.000,0.001,0.001
24/02/2015,17:00,130,4.5,16.3,1.6,0.017,0.000,0.001,0.001
24/02/2015,18:00,136,3.9,17.5,1.6,0.016,0.000,0.001,0.001
24/02/2015,19:00,143,3.2,20.0,1.4,0.014,0.000,0.001,0.001
24/02/2015,20:00,148,2.8,20.7,1.3,0.014,0.000,0.002,0.002
24/02/2015,21:00,168,2.6,20.3,1.0,0.013,0.000,0.003,0.003
24/02/2015,22:00,185,2.9,15.1,0.9,0.011,0.000,0.003,0.003
24/02/2015,23:00,181,2.5,16.7,0.9,0.010,0.000,0.004,0.004
25/02/2015,00:00,185,1.9,26.2,0.9,,,,
25/02/2015,01:00,193,2.4,14.7,0.8,0.009,0.000,0.005,0.005
25/02/2015,02:00,194,2.1,14.0,0.6,0.009,0.001,0.003,0.003
25/02/2015,03:00,213,1.7,12.8,0.5,0.007,0.001,0.004,0.004
25/02/2015,04:00,203,2.4,12.8,0.7,0.008,0.001,0.004,0.004
25/02/2015,05:00,195,2.8,13.5,0.8,0.006,0.001,0.006,0.006
25/02/2015,06:00,191,2.4,16.7,0.8,0.007,0.003,0.007,0.010
25/02/2015,07:00,182,2.9,18.3,1.1,0.009,0.005,0.005,0.010
25/02/2015,08:00,161,2.9,21.1,1.2,0.013,0.004,0.005,0.008
25/02/2015,09:00,143,3.4,21.3,1.4,0.017,0.002,0.002,0.003
25/02/2015,10:00,137,4.2,17.6,1.5,0.019,0.001,0.001,0.001
25/02/2015,11:00,123,4.5,19.2,1.6,0.019,0.001,0.002,0.002
25/02/2015,12:00,120,4.4,19.2,1.5,0.019,0.001,0.001,0.001
25/02/2015,13:00,110,3.9,20.7,1.3,0.017,0.000,0.001,0.001
25/02/2015,14:00,105,3.8,19.6,1.4,0.016,0.000,0.001,0.001
25/02/2015,15:00,115,3.8,20.2,1.4,0.016,0.001,0.000,0.001
25/02/2015,16:00,115,3.8,18.7,1.4,0.015,0.000,0.000,0.000
25/02/2015,17:00,118,3.6,19.8,1.4,0.016,0.000,0.001,0.001
25/02/2015,18:00,119,3.3,17.0,1.1,0.015,0.000,0.001,0.001
25/02/2015,19:00,133,2.5,17.5,1.0,0.013,0.000,0.001,0.001
25/02/2015,20:00,126,2.3,16.8,0.9,0.014,0.000,0.001,0.001
25/02/2015,21:00,130,1.9,17.1,0.8,0.013,0.000,0.001,0.001
25/02/2015,22:00,146,1.5,20.9,0.5,0.013,0.000,0.001,0.001
25/02/2015,23:00,178,1.1,35.7,0.5,0.011,0.001,0.002,0.002
26/02/2015,00:00,220,1.3,10.1,0.4,,,,
26/02/2015,01:00,218,1.5,10.0,0.4,0.003,0.001,0.009,0.010
26/02/2015,02:00,220,1.6,9.4,0.4,0.004,0.001,0.007,0.007
26/02/2015,03:00,217,1.5,12.3,0.4,0.004,0.001,0.005,0.006
26/02/2015,04:00,214,1.9,11.3,0.5,0.004,0.001,0.005,0.006
26/02/2015,05:00,215,1.8,10.7,0.5,0.004,0.002,0.007,0.009
26/02/2015,06:00,213,2.1,13.9,0.7,0.004,0.007,0.008,0.015
26/02/2015,07:00,188,2.7,19.4,0.9,0.008,0.006,0.006,0.011
26/02/2015,08:00,161,2.0,22.3,0.9,0.011,0.005,0.005,0.010
26/02/2015,09:00,127,1.8,34.6,0.8,0.017,0.002,0.003,0.005
26/02/2015,10:00,106,1.5,44.9,0.8,0.020,0.002,0.001,0.003
26/02/2015,11:00,58,2.5,19.7,0.9,0.020,0.000,0.001,0.001
26/02/2015,12:00,51,3.2,12.6,0.9,0.021,0.000,0.000,0.000
26/02/2015,13:00,64,2.9,14.5,1.0,0.021,0.000,0.000,0.000
26/02/2015,14:00,60,3.0,15.8,0.9,0.019,0.000,0.000,0.000
26/02/2015,15:00,68,3.1,15.8,0.9,0.017,0.000,0.001,0.001
26/02/2015,16:00,71,3.1,16.5,1.1,0.019,0.000,0.000,0.000
26/02/2015,17:00,81,2.6,21.8,1.0,0.018,0.001,0.001,0.001
26/02/2015,18:00,80,2.5,23.4,1.0,0.017,0.000,0.001,0.001
26/02/2015,19:00,82,1.6,28.7,0.8,0.017,0.001,0.000,0.001
26/02/2015,20:00,53,2.4,16.6,0.9,0.016,0.000,0.001,0.001
26/02/2015,21:00,46,2.3,14.4,0.8,0.015,0.000,0.001,0.001
26/02/2015,22:00,45,1.8,17.2,0.6,0.015,0.000,0.001,0.001
26/02/2015,23:00,56,2.1,16.6,0.7,0.014,0.000,0.000,0.000
27/02/2015,00:00,55,2.6,15.2,0.8,,,,
27/02/2015,01:00,63,2.2,16.8,0.8,0.013,0.001,0.001,0.001
27/02/2015,02:00,48,2.8,12.3,0.8,0.013,0.000,0.001,0.001
27/02/2015,03:00,333,0.6,128.2,0.7,0.007,0.001,0.004,0.004
27/02/2015,04:00,230,1.3,19.1,0.5,0.002,0.003,0.007,0.010
27/02/2015,05:00,326,1.4,45.3,0.7,0.005,0.002,0.006,0.007
27/02/2015,06:00,351,0.5,99.9,1.0,0.005,0.003,0.006,0.009
27/02/2015,07:00,239,0.7,92.2,1.1,0.003,0.008,0.008,0.016
27/02/2015,08:00,255,1.0,39.8,0.5,0.004,0.011,0.007,0.018
27/02/2015,09:00,336,1.7,28.5,0.7,0.013,0.003,0.002,0.004
27/02/2015,10:00,46,1.6,31.0,0.6,0.019,0.001,0.001,0.002
27/02/2015,11:00,60,2.2,17.7,0.7,0.023,0.000,0.001,0.001
27/02/2015,12:00,63,2.8,15.8,0.9,0.022,0.000,0.001,0.001
27/02/2015,13:00,55,3.0,14.4,0.9,0.022,0.000,0.000,0.000
27/02/2015,14:00,57,3.2,14.5,0.9,0.027,0.000,0.000,0.000
27/02/2015,15:00,52,3.4,12.1,1.0,0.028,0.000,0.001,0.001
27/02/2015,16:00,47,4.2,10.8,1.0,0.021,0.000,0.000,0.000
27/02/2015,17:00,39,4.2,9.7,1.0,0.018,0.000,0.000,0.000
27/02/2015,18:00,40,4.2,9.5,1.0,0.018,0.000,0.000,0.000
27/02/2015,19:00,39,3.7,11.7,0.9,0.018,0.000,0.000,0.000
27/02/2015,20:00,41,3.7,10.3,0.8,0.016,0.000,0.000,0.000
27/02/2015,21:00,38,3.4,11.5,0.9,0.016,0.000,0.000,0.000
27/02/2015,22:00,27,3.1,19.5,0.8,0.014,0.001,0.001,0.001
27/02/2015,23:00,334,1.6,15.3,0.8,0.012,0.000,0.001,0.001
28/02/2015,00:00,288,0.4,31.2,0.2,,,,
28/02/2015,01:00,242,0.9,17.3,0.3,0.005,0.001,0.005,0.006
28/02/2015,02:00,232,1.0,18.2,0.3,0.002,0.002,0.007,0.009
28/02/2015,03:00,226,1.1,18.4,0.3,0.003,0.001,0.006,0.007
28/02/2015,04:00,227,1.2,13.6,0.3,0.002,0.002,0.007,0.008
28/02/2015,05:00,212,1.3,20.9,0.5,0.002,0.002,0.006,0.007
28/02/2015,06:00,213,1.7,12.9,0.5,0.003,0.005,0.005,0.010
28/02/2015,07:00,218,1.4,22.7,0.6,0.007,0.007,0.006,0.013
28/02/2015,08:00,190,0.1,96.9,0.5,0.013,0.003,0.003,0.005
28/02/2015,09:00,45,1.7,19.8,0.5,0.018,0.001,0.001,0.002
28/02/2015,10:00,62,2.1,15.3,0.7,0.021,0.000,0.001,0.001
28/02/2015,11:00,58,2.5,16.1,0.9,0.021,0.000,0.001,0.001
28/02/2015,12:00,67,3.0,17.1,1.1,0.022,0.001,0.000,0.001
28/02/2015,13:00,64,3.5,15.3,1.2,0.025,0.001,0.000,0.001
28/02/2015,14:00,53,3.7,13.4,1.1,0.018,0.000,0.000,0.000
28/02/2015,15:00,46,4.3,10.1,1.1,0.015,0.000,0.000,0.000
28/02/2015,16:00,49,4.1,11.8,1.1,0.014,0.000,0.000,0.000
28/02/2015,17:00,42,4.5,9.1,1.0,0.015,0.000,0.000,0.000
28/02/2015,18:00,44,4.0,12.1,1.0,0.015,0.000,0.001,0.001
28/02/2015,19:00,52,3.7,12.4,1.1,0.014,0.000,0.000,0.000
28/02/2015,20:00,58,3.1,15.4,0.9,0.013,0.000,0.001,0.001
28/02/2015,21:00,52,2.6,13.5,0.8,0.014,0.000,0.001,0.001
28/02/2015,22:00,49,1.8,16.1,0.7,0.013,0.000,0.002,0.002
28/02/2015,23:00,48,2.4,18.6,0.9,0.014,0.001,0.000,0.001
01/03/2015,00:00,47,2.8,13.4,0.8,,,,
01/03/2015,01:00,37,2.4,32.2,1.1,0.013,0.001,0.000,0.001
01/03/2015,02:00,238,1.0,14.9,0.2,0.005,0.001,0.004,0.005
01/03/2015,03:00,233,1.2,16.9,0.3,0.002,0.001,0.006,0.007
01/03/2015,04:00,238,1.2,9.5,0.3,0.002,0.001,0.005,0.006
01/03/2015,05:00,229,1.1,15.3,0.3,0.002,0.002,0.005,0.006
01/03/2015,06:00,219,1.1,18.4,0.4,0.003,0.004,0.004,0.008
01/03/2015,07:00,203,1.7,13.2,0.6,0.005,0.003,0.003,0.006
01/03/2015,08:00,211,0.6,112.9,0.7,0.011,0.002,0.002,0.004
01/03/2015,09:00,62,1.4,19.7,0.6,0.015,0.001,0.000,0.001
01/03/2015,10:00,61,2.1,15.2,0.6,0.016,0.001,0.000,0.001
01/03/2015,11:00,54,2.6,12.8,0.8,0.020,0.000,0.001,0.001
01/03/2015,12:00,55,3.1,15.6,0.9,0.022,0.000,0.001,0.001
01/03/2015,13:00,60,3.4,15.2,1.1,0.018,0.000,0.000,0.000
01/03/2015,14:00,49,4.1,12.2,1.1,0.016,0.000,0.001,0.001
01/03/2015,15:00,40,4.5,10.9,1.0,0.016,0.000,0.000,0.000
01/03/2015,16:00,32,4.6,9.1,0.9,0.018,0.000,0.001,0.001
01/03/2015,17:00,23,4.5,9.3,0.9,0.016,0.000,0.000,0.000
01/03/2015,18:00,20,4.6,10.5,0.9,0.015,0.001,0.001,0.001
01/03/2015,19:00,18,3.9,11.7,0.9,0.014,0.000,0.000,0.000
01/03/2015,20:00,16,3.9,172.2,0.9,0.016,0.001,0.001,0.001
01/03/2015,21:00,338,2.0,19.7,0.7,0.014,0.001,0.001,0.002
01/03/2015,22:00,305,0.8,36.7,0.4,0.009,0.001,0.002,0.003
01/03/2015,23:00,292,0.2,147.1,0.3,0.005,0.001,0.005,0.006
02/03/2015,00:00,192,0.7,30.3,0.2,,,,
02/03/2015,01:00,243,0.7,26.6,0.3,0.005,0.001,0.005,0.006
02/03/2015,02:00,237,0.8,16.9,0.3,0.004,0.001,0.005,0.006
02/03/2015,03:00,212,0.9,20.3,0.3,0.002,0.002,0.007,0.008
02/03/2015,04:00,206,1.1,17.5,0.3,0.003,0.001,0.005,0.006
02/03/2015,05:00,204,1.6,12.7,0.4,0.002,0.003,0.006,0.009
02/03/2015,06:00,195,1.9,14.0,0.6,0.002,0.010,0.009,0.019
02/03/2015,07:00,197,2.2,17.8,0.8,0.005,0.014,0.009,0.023
02/03/2015,08:00,199,1.9,27.4,0.8,0.012,0.006,0.006,0.011
02/03/2015,09:00,162,2.3,29.9,1.0,0.020,0.003,0.006,0.009
02/03/2015,10:00,134,2.9,28.5,1.3,0.030,0.001,0.003,0.004
02/03/2015,11:00,129,4.4,18.1,1.7,0.032,0.001,0.001,0.001
02/03/2015,12:00,121,4.6,18.7,1.7,0.035,0.001,0.001,0.001
02/03/2015,13:00,118,5.4,16.2,1.9,0.039,0.000,0.001,0.001
02/03/2015,14:00,119,5.7,18.0,2.2,0.038,0.000,0.001,0.001
02/03/2015,15:00,124,6.6,15.4,2.2,0.028,0.000,0.001,0.001
02/03/2015,16:00,129,5.6,17.3,2.1,0.031,0.001,0.001,0.001
02/03/2015,17:00,127,5.0,16.6,1.7,0.033,0.000,0.001,0.001
02/03/2015,18:00,131,4.1,16.8,1.5,0.034,0.000,0.001,0.001
02/03/2015,19:00,140,3.0,18.3,1.3,0.037,0.000,0.001,0.001
02/03/2015,20:00,149,3.2,19.9,1.4,0.035,0.000,0.002,0.002
02/03/2015,21:00,160,2.3,20.4,0.9,0.031,0.000,0.003,0.003
02/03/2015,22:00,173,2.2,16.9,0.8,0.027,0.000,0.004,0.004
02/03/2015,23:00,178,2.4,17.0,0.9,0.028,0.000,0.003,0.003
03/03/2015,00:00,188,2.1,12.1,0.7,,,,
03/03/2015,01:00,190,1.8,14.9,0.5,0.027,0.000,0.003,0.003
03/03/2015,02:00,196,2.0,11.7,0.6,0.024,0.000,0.003,0.003
03/03/2015,03:00,201,1.8,12.6,0.5,0.021,0.000,0.004,0.004
03/03/2015,04:00,217,1.8,9.4,0.4,0.018,0.000,0.006,0.006
03/03/2015,05:00,221,1.6,10.9,0.4,0.011,0.001,0.012,0.013
03/03/2015,06:00,203,2.4,11.5,0.6,0.012,0.003,0.012,0.014
03/03/2015,07:00,186,2.7,18.7,0.9,0.018,0.004,0.008,0.012
03/03/2015,08:00,167,2.3,22.6,0.9,0.024,0.003,0.005,0.007
03/03/2015,09:00,150,2.5,23.1,1.0,0.029,0.001,0.004,0.005
03/03/2015,10:00,122,2.4,30.2,1.1,0.031,0.001,0.001,0.002
03/03/2015,11:00,93,2.4,28.5,1.1,0.031,0.000,0.001,0.001
03/03/2015,12:00,82,2.8,22.5,1.0,0.030,0.000,0.001,0.001
03/03/2015,13:00,74,2.8,22.5,1.0,0.029,0.001,0.000,0.001
03/03/2015,14:00,62,3.3,16.4,1.2,0.028,0.001,0.001,0.002
03/03/2015,15:00,66,3.2,16.2,1.1,0.026,0.000,0.000,0.000
03/03/2015,16:00,71,2.9,18.9,1.1,0.025,0.000,0.001,0.001
03/03/2015,17:00,73,2.6,19.5,0.9,0.026,0.000,0.001,0.001
03/03/2015,18:00,84,2.4,19.7,0.9,0.027,0.000,0.000,0.000
03/03/2015,19:00,100,1.9,21.2,0.8,0.026,0.000,0.000,0.000
03/03/2015,20:00,126,1.4,17.9,0.4,0.024,0.000,0.001,0.001
03/03/2015,21:00,119,1.6,17.2,0.5,0.025,0.001,0.001,0.001
03/03/2015,22:00,119,1.5,17.8,0.5,0.025,0.000,0.000,0.000
03/03/2015,23:00,127,1.4,15.6,0.4,0.024,0.001,0.001,0.001
04/03/2015,00:00,154,1.1,16.9,0.3,,,,
04/03/2015,01:00,193,0.9,31.6,0.3,0.019,0.001,0.002,0.003
04/03/2015,02:00,235,1.0,5.8,0.1,0.010,0.000,0.006,0.006
04/03/2015,03:00,239,1.2,4.9,0.2,0.006,0.000,0.008,0.008
04/03/2015,04:00,248,0.6,39.4,0.4,0.002,0.002,0.012,0.014
04/03/2015,05:00,232,1.0,10.0,0.3,0.000,0.017,0.012,0.029
04/03/2015,06:00,220,1.3,15.8,0.4,0.002,0.014,0.012,0.026
04/03/2015,07:00,190,1.5,21.7,0.6,0.012,0.006,0.009,0.015
04/03/2015,08:00,160,0.4,83.6,0.6,0.020,0.004,0.008,0.012
04/03/2015,09:00,40,1.9,15.1,0.5,0.029,0.003,0.005,0.008
04/03/2015,10:00,58,1.9,15.8,0.6,0.037,0.001,0.003,0.004
04/03/2015,11:00,54,2.3,13.4,0.7,0.040,0.001,0.001,0.002
04/03/2015,12:00,54,2.6,13.9,0.8,0.041,0.000,0.001,0.001
04/03/2015,13:00,56,3.1,13.7,0.9,0.033,0.000,0.001,0.001
04/03/2015,14:00,59,3.3,14.5,1.0,0.029,0.000,0.000,0.000
04/03/2015,15:00,57,3.3,13.5,0.9,0.027,0.000,0.000,0.000
04/03/2015,16:00,52,3.2,12.5,1.0,0.027,0.000,0.000,0.000
04/03/2015,17:00,33,3.8,10.6,0.8,0.027,0.000,0.000,0.000
04/03/2015,18:00,8,4.0,170.2,0.9,0.026,0.000,0.000,0.000
04/03/2015,19:00,355,3.3,10.7,0.7,0.025,0.000,0.001,0.001
04/03/2015,20:00,344,2.1,16.9,0.6,0.023,0.001,0.000,0.001
04/03/2015,21:00,322,1.2,14.2,0.4,0.020,0.001,0.002,0.003
04/03/2015,22:00,321,1.3,21.1,0.6,0.018,0.001,0.003,0.003
04/03/2015,23:00,333,2.2,10.1,0.6,0.018,0.001,0.002,0.003
05/03/2015,00:00,333,2.2,10.3,0.5,,,,
05/03/2015,01:00,339,2.2,11.7,0.6,0.017,0.001,0.002,0.002
05/03/2015,02:00,318,0.7,19.9,0.4,0.013,0.000,0.003,0.003
05/03/2015,03:00,319,0.4,56.5,0.3,0.009,0.000,0.005,0.005
05/03/2015,04:00,302,0.5,41.5,0.4,0.008,0.001,0.004,0.005
05/03/2015,05:00,329,1.2,13.4,0.5,0.007,0.001,0.005,0.006
05/03/2015,06:00,309,0.8,24.7,0.4,0.006,0.004,0.007,0.011
05/03/2015,07:00,321,1.3,26.1,0.6,0.008,0.012,0.009,0.021
05/03/2015,08:00,17,1.4,175.4,0.5,0.016,0.004,0.006,0.010
05/03/2015,09:00,38,2.0,20.1,0.7,0.026,0.002,0.003,0.004
05/03/2015,10:00,38,3.1,12.2,0.7,0.035,0.001,0.001,0.002
05/03/2015,11:00,60,2.2,15.6,0.7,0.031,0.001,0.001,0.001
05/03/2015,12:00,58,2.0,16.8,0.7,0.030,0.001,0.001,0.001
05/03/2015,13:00,1,1.2,136.3,1.2,0.032,0.001,0.001,0.002
05/03/2015,14:00,4,2.9,160.8,1.3,0.036,0.001,0.001,0.002
05/03/2015,15:00,37,6.2,8.6,1.4,0.028,0.001,0.000,0.001
05/03/2015,16:00,26,6.0,7.6,1.1,0.023,0.001,0.000,0.001
05/03/2015,17:00,19,5.3,7.5,1.0,0.019,0.001,0.000,0.001
05/03/2015,18:00,355,2.4,17.5,0.8,0.018,0.001,0.000,0.001
05/03/2015,19:00,342,0.1,143.0,0.3,0.013,0.001,0.003,0.004
05/03/2015,20:00,189,0.5,45.9,0.3,0.007,0.002,0.008,0.010
05/03/2015,21:00,207,1.7,30.6,1.3,0.002,0.003,0.013,0.016
05/03/2015,22:00,163,4.0,17.7,1.9,0.023,0.001,0.004,0.005
05/03/2015,23:00,151,5.2,17.9,2.1,0.052,0.001,0.000,0.001
06/03/2015,00:00,152,5.1,17.7,2.1,,,,
06/03/2015,01:00,149,4.4,19.7,1.9,0.029,0.001,0.001,0.002
06/03/2015,02:00,147,3.7,19.3,1.6,0.027,0.001,0.000,0.001
06/03/2015,03:00,141,4.1,18.8,1.7,0.029,0.001,0.000,0.001
06/03/2015,04:00,134,3.2,18.4,1.4,0.028,0.001,0.000,0.001
06/03/2015,05:00,126,3.4,17.1,1.2,0.028,0.001,0.000,0.001
06/03/2015,06:00,114,3.4,17.8,1.3,0.027,0.001,0.001,0.002
06/03/2015,07:00,120,3.6,17.5,1.2,0.028,0.001,0.001,0.002
06/03/2015,08:00,110,2.9,23.4,1.1,0.029,0.001,0.001,0.002
06/03/2015,09:00,94,2.6,23.5,1.1,0.029,0.001,0.000,0.001
06/03/2015,10:00,79,2.3,19.7,0.9,0.028,0.004,0.002,0.006
06/03/2015,11:00,103,2.1,26.7,0.9,0.028,0.001,0.000,0.001
06/03/2015,12:00,80,2.5,22.6,1.0,0.028,0.001,0.000,0.001
06/03/2015,13:00,67,2.6,16.0,0.9,0.028,0.001,0.000,0.001
06/03/2015,14:00,62,2.6,15.9,0.8,0.027,0.000,0.001,0.001
06/03/2015,15:00,54,2.7,15.0,1.0,0.027,0.001,0.000,0.001
06/03/2015,16:00,56,2.4,17.0,0.8,0.028,0.001,0.000,0.001
06/03/2015,17:00,53,2.2,15.2,0.7,0.027,0.001,0.000,0.001
06/03/2015,18:00,45,2.8,12.7,0.9,0.026,0.001,0.000,0.001
06/03/2015,19:00,40,3.2,11.0,0.8,0.026,0.001,0.000,0.001
06/03/2015,20:00,36,3.3,10.6,0.7,0.026,0.001,0.000,0.001
06/03/2015,21:00,34,3.6,12.4,0.8,0.026,0.001,0.000,0.001
06/03/2015,22:00,337,1.9,24.3,0.9,0.021,0.001,0.002,0.003
06/03/2015,23:00,256,1.2,20.8,0.5,0.013,0.001,0.007,0.008
07/03/2015,00:00,252,1.0,14.7,0.4,,,,
07/03/2015,01:00,248,1.4,10.2,0.3,0.016,0.001,0.004,0.005
07/03/2015,02:00,230,1.2,11.0,0.3,0.011,0.001,0.005,0.006
07/03/2015,03:00,225,1.1,11.6,0.3,0.012,0.001,0.004,0.005
07/03/2015,04:00,216,1.1,19.4,0.3,0.009,0.001,0.005,0.005
07/03/2015,05:00,199,1.1,20.7,0.4,0.008,0.001,0.005,0.006
07/03/2015,06:00,187,1.6,17.1,0.5,0.010,0.002,0.005,0.006
07/03/2015,07:00,190,1.5,26.1,0.6,0.013,0.003,0.006,0.009
07/03/2015,08:00,53,0.5,79.5,0.4,0.021,0.003,0.004,0.007
07/03/2015,09:00,14,1.7,173.6,0.6,0.030,0.001,0.002,0.003
07/03/2015,10:00,31,1.9,17.9,0.5,0.037,0.001,0.002,0.003
07/03/2015,11:00,56,1.8,17.6,0.5,0.041,0.001,0.001,0.002
07/03/2015,12:00,71,2.6,15.3,0.9,0.040,0.001,0.001,0.002
07/03/2015,13:00,66,2.7,17.7,0.9,0.036,0.001,0.001,0.001
07/03/2015,14:00,66,2.4,17.9,0.8,0.034,0.001,0.001,0.001
07/03/2015,15:00,61,2.5,18.2,0.8,0.035,0.001,0.000,0.001
07/03/2015,16:00,61,2.5,17.2,0.9,0.034,0.001,0.000,0.001
07/03/2015,17:00,57,3.0,13.8,0.9,0.028,0.001,0.000,0.001
07/03/2015,18:00,54,3.4,13.3,1.0,0.026,0.001,0.000,0.001
07/03/2015,19:00,51,3.6,11.5,1.0,0.025,0.000,0.001,0.001
07/03/2015,20:00,57,3.1,14.8,1.0,0.025,0.001,0.001,0.001
07/03/2015,21:00,55,3.2,13.9,1.0,0.025,0.001,0.000,0.001
07/03/2015,22:00,57,2.8,15.5,0.9,0.024,0.000,0.001,0.001
07/03/2015,23:00,65,2.3,17.7,0.7,0.023,0.001,0.000,0.001
08/03/2015,00:00,48,2.8,18.5,0.8,,,,
08/03/2015,01:00,19,2.3,20.6,0.8,0.023,0.001,0.000,0.001
08/03/2015,02:00,244,0.6,63.8,0.6,0.013,0.001,0.003,0.004
08/03/2015,03:00,235,1.3,14.4,0.4,0.007,0.001,0.005,0.006
08/03/2015,04:00,230,1.6,14.6,0.4,0.006,0.001,0.004,0.005
08/03/2015,05:00,212,1.5,12.3,0.4,0.008,0.001,0.003,0.004
08/03/2015,06:00,203,1.6,14.6,0.5,0.009,0.002,0.004,0.006
08/03/2015,07:00,198,1.8,19.9,0.6,0.012,0.004,0.006,0.009
08/03/2015,08:00,148,0.8,59.6,0.6,0.021,0.002,0.003,0.005
08/03/2015,09:00,44,0.7,60.8,0.5,0.027,0.001,0.001,0.002
08/03/2015,10:00,40,2.0,15.7,0.6,0.033,0.001,0.001,0.002
08/03/2015,11:00,58,2.5,14.9,0.8,0.028,0.001,0.000,0.001
08/03/2015,12:00,70,2.4,16.4,0.9,0.025,0.000,0.001,0.001
08/03/2015,13:00,69,2.6,18.0,0.8,0.025,0.001,0.000,0.001
08/03/2015,14:00,69,3.0,16.4,1.0,0.027,0.001,0.000,0.001
08/03/2015,15:00,64,3.2,15.5,1.1,0.027,0.001,0.000,0.001
08/03/2015,16:00,66,3.5,14.7,1.1,0.025,0.001,0.000,0.001
08/03/2015,17:00,59,3.1,14.0,1.0,0.023,0.001,0.000,0.001
08/03/2015,18:00,53,3.4,13.0,1.0,0.022,0.001,0.000,0.001
