Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),Carbon Monoxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
27/02/2015,05:00,199,0.3,47.1,0.2,24.2,86.7,0.000,0.003,0.003,0.000,,5.9,-1.0,13
27/02/2015,06:00,184,1.0,28.8,0.6,25.1,83.9,0.002,0.003,0.005,0.000,,9.7,3.3,14
27/02/2015,07:00,168,1.1,26.3,0.5,27.6,74.6,0.001,0.001,0.002,0.000,,10.5,3.8,14
27/02/2015,08:00,100,1.0,46.6,0.6,29.3,67.0,0.001,0.000,0.001,0.000,,10.5,2.1,14
27/02/2015,09:00,106,1.5,35.2,0.8,30.7,61.4,0.001,0.001,0.001,0.000,,11.9,3.7,13
27/02/2015,10:00,64,1.9,29.4,0.8,29.5,65.5,0.001,0.001,0.001,0.000,,9.0,0.6,12
27/02/2015,11:00,54,2.9,20.3,1.0,29.3,67.3,0.001,0.000,0.001,0.000,,15.1,6.7,12
27/02/2015,12:00,57,3.3,18.5,1.1,29.3,68.6,0.000,0.001,0.001,0.000,,12.8,4.6,11
27/02/2015,13:00,60,3.1,20.6,1.0,29.4,68.1,0.001,0.001,0.001,0.000,,15.2,6.7,11
27/02/2015,14:00,54,2.9,19.2,1.0,29.6,64.9,0.001,0.001,0.002,0.001,,12.3,4.4,12
27/02/2015,15:00,50,2.9,19.2,0.9,29.3,66.4,0.001,0.000,0.001,0.000,,13.0,4.5,11
27/02/2015,16:00,45,2.1,21.6,0.7,28.3,70.2,0.001,0.000,0.001,0.000,,8.1,1.0,12
27/02/2015,17:00,53,2.0,21.5,0.7,28.0,70.5,0.001,0.001,0.002,0.001,,12.8,5.4,12
27/02/2015,18:00,69,2.0,17.0,0.7,27.2,75.1,0.001,0.001,0.001,0.000,,10.3,3.3,12
27/02/2015,19:00,73,2.4,15.5,0.9,26.9,77.2,0.000,0.001,0.001,0.000,,14.5,7.1,12
27/02/2015,20:00,76,2.3,18.1,0.8,26.8,76.2,0.000,0.001,0.001,0.000,,7.2,-0.2,12
27/02/2015,21:00,81,1.9,17.4,0.7,26.6,78.2,0.001,0.000,0.001,0.000,,15.1,6.8,14
27/02/2015,22:00,79,2.1,17.9,0.8,26.6,79.4,0.000,0.000,0.000,0.000,,11.0,2.9,14
27/02/2015,23:00,80,1.8,27.0,0.8,26.7,79.1,0.000,0.000,0.000,0.000,,9.4,1.5,14
28/02/2015,00:00,166,0.7,18.4,0.3,25.5,83.5,,,,,,9.5,2.0,
28/02/2015,01:00,172,0.6,42.7,0.3,24.8,85.1,0.000,0.001,0.001,0.000,,5.2,-1.2,11
28/02/2015,02:00,185,1.0,23.7,0.4,24.6,85.7,0.001,0.001,0.001,0.000,,11.9,5.5,13
28/02/2015,03:00,182,0.9,15.7,0.3,24.2,86.8,0.000,0.002,0.002,0.000,,14.2,6.6,13
28/02/2015,04:00,188,1.0,12.9,0.3,24.0,88.0,0.001,0.002,0.002,0.000,,12.2,5.2,13
28/02/2015,05:00,183,0.9,19.6,0.4,23.5,89.0,0.000,0.001,0.001,0.000,,12.6,6.3,13
28/02/2015,06:00,185,1.2,13.1,0.4,25.2,83.9,0.001,0.001,0.001,0.000,,10.0,4.2,13
28/02/2015,07:00,178,1.6,16.1,0.4,27.5,77.0,0.002,0.000,0.002,0.000,,7.7,0.5,13
28/02/2015,08:00,155,1.0,36.2,0.4,30.7,65.5,0.003,0.001,0.003,0.000,,12.0,4.3,14
28/02/2015,09:00,57,1.7,39.8,0.9,30.5,65.0,0.001,0.001,0.001,0.000,,15.4,7.6,20
28/02/2015,10:00,50,2.4,22.4,0.8,29.7,67.1,0.001,0.000,0.001,0.000,,14.4,5.6,11
28/02/2015,11:00,41,2.6,20.6,0.8,29.6,67.1,0.001,0.001,0.001,0.000,,17.7,8.9,11
28/02/2015,12:00,55,2.7,19.9,1.0,29.9,67.1,0.001,0.000,0.001,0.000,,13.2,3.3,11
28/02/2015,13:00,65,3.2,20.3,1.1,29.7,68.4,0.001,0.000,0.001,0.000,,10.6,2.3,12
28/02/2015,14:00,65,3.3,20.3,1.1,29.6,67.9,0.001,0.000,0.001,0.000,,8.0,0.7,11
28/02/2015,15:00,68,3.4,17.6,1.1,29.4,68.5,0.001,0.000,0.001,0.000,,12.0,6.0,11
28/02/2015,16:00,73,3.2,16.4,1.0,29.0,68.7,0.001,0.001,0.002,0.000,,9.9,3.6,11
28/02/2015,17:00,77,2.9,18.0,1.1,28.2,70.6,0.001,0.000,0.001,0.000,,12.9,6.9,11
28/02/2015,18:00,83,2.5,17.9,0.9,27.4,71.9,0.001,0.001,0.002,0.000,,11.1,4.9,10
28/02/2015,19:00,81,2.4,18.4,0.9,27.2,74.2,0.000,0.001,0.001,0.000,,7.8,1.1,11
28/02/2015,20:00,79,2.4,17.1,0.9,27.0,77.3,0.000,0.000,0.000,0.000,,10.8,4.0,11
28/02/2015,21:00,80,2.4,19.6,0.9,27.0,79.3,0.000,0.000,0.000,0.000,,7.7,0.5,12
28/02/2015,22:00,72,2.6,16.2,1.0,27.1,77.8,0.000,0.001,0.001,0.000,,5.9,-0.7,11
28/02/2015,23:00,84,1.9,26.3,0.9,26.8,76.8,0.000,0.000,0.000,0.000,,9.1,2.6,10
01/03/2015,00:00,170,1.1,15.4,0.3,25.5,83.6,,,,,,5.1,-0.4,
01/03/2015,01:00,171,1.1,13.2,0.3,24.6,86.2,0.000,0.001,0.001,0.000,,7.0,1.6,9
01/03/2015,02:00,172,1.2,12.6,0.3,24.2,87.0,0.001,0.001,0.001,0.000,,8.8,4.2,11
01/03/2015,03:00,177,1.3,11.6,0.3,23.9,87.7,0.001,0.001,0.001,0.000,,7.5,2.5,11
01/03/2015,04:00,183,1.1,11.4,0.3,23.8,87.5,0.000,0.001,0.001,0.000,,10.5,5.8,10
01/03/2015,05:00,182,1.3,10.2,0.3,24.2,86.0,0.000,0.001,0.001,0.000,,,,9
01/03/2015,06:00,176,1.5,11.2,0.3,24.7,85.1,0.001,0.000,0.001,0.000,,,,9
01/03/2015,07:00,167,1.6,16.5,0.6,28.2,74.1,0.001,0.000,0.001,0.000,,2.3,-2.4,9
01/03/2015,08:00,118,1.1,44.2,0.6,30.4,65.4,0.000,0.001,0.001,0.000,,5.6,0.9,9
01/03/2015,09:00,72,2.0,27.2,0.7,29.7,66.7,0.000,0.000,0.000,0.000,,7.9,2.2,8
01/03/2015,10:00,58,2.1,24.3,0.7,29.7,67.4,0.001,0.000,0.001,0.000,,7.4,1.5,8
01/03/2015,11:00,40,2.4,22.4,0.8,29.4,68.8,0.001,0.000,0.001,0.000,,13.0,7.5,8
01/03/2015,12:00,50,2.5,22.8,0.8,29.6,68.6,0.001,0.001,0.001,0.000,,9.1,3.6,8
01/03/2015,13:00,50,2.7,20.2,1.0,29.7,68.9,0.000,0.001,0.001,0.000,,8.3,2.5,8
01/03/2015,14:00,53,2.7,18.9,1.0,29.7,66.7,0.001,0.000,0.001,0.000,,9.0,5.0,8
01/03/2015,15:00,64,3.1,19.2,1.1,29.6,67.0,0.001,0.000,0.001,0.000,,7.2,3.0,7
01/03/2015,16:00,63,3.0,17.7,0.9,29.2,68.7,0.001,0.000,0.001,0.000,,6.4,2.5,7
01/03/2015,17:00,54,2.4,18.7,0.8,28.2,72.5,0.000,0.001,0.001,0.000,,11.2,6.5,8
01/03/2015,18:00,55,2.0,18.6,0.7,27.6,74.6,0.000,0.001,0.001,0.000,,10.3,5.5,7
01/03/2015,19:00,55,1.8,20.1,0.8,27.4,77.0,0.000,0.001,0.001,0.000,,3.1,-0.6,7
01/03/2015,20:00,51,1.4,21.6,0.6,27.2,78.8,0.001,0.001,0.001,0.000,,2.2,-1.3,7
01/03/2015,21:00,56,1.2,26.2,0.5,27.2,78.8,0.001,0.000,0.001,0.000,,8.6,4.7,7
01/03/2015,22:00,59,1.0,24.4,0.6,27.2,78.7,0.000,0.001,0.001,0.000,,5.8,2.3,6
01/03/2015,23:00,59,1.3,22.4,0.7,27.0,80.0,0.000,0.001,0.001,0.000,,4.4,1.4,7
02/03/2015,00:00,47,1.0,29.2,0.6,26.7,80.5,,,,,,2.6,-1.1,
02/03/2015,01:00,360,0.3,151.2,0.4,26.5,82.1,0.000,0.001,0.001,0.000,,4.9,0.7,13
02/03/2015,02:00,179,0.6,21.6,0.3,25.4,86.4,0.000,0.002,0.002,0.000,,9.5,5.8,9
02/03/2015,03:00,180,0.8,16.1,0.3,24.6,89.0,0.001,0.001,0.002,0.000,,7.2,4.4,8
02/03/2015,04:00,177,1.0,12.9,0.3,24.5,89.6,0.000,0.001,0.001,0.000,,7.8,5.1,8
02/03/2015,05:00,180,1.0,15.8,0.3,24.5,89.5,0.000,0.002,0.002,0.000,,3.2,-0.8,8
02/03/2015,06:00,183,1.2,13.5,0.3,25.7,86.3,0.001,0.002,0.003,0.000,,5.9,2.2,8
02/03/2015,07:00,171,1.5,15.9,0.5,28.7,76.4,0.001,0.001,0.001,0.000,,15.3,11.9,9
02/03/2015,08:00,186,1.0,33.5,0.5,29.0,74.3,0.001,0.001,0.001,0.000,,6.4,1.2,10
02/03/2015,09:00,72,1.0,47.9,0.7,29.1,73.6,0.001,0.000,0.001,0.000,,9.2,3.5,11
02/03/2015,10:00,49,2.2,21.0,0.8,30.2,69.3,0.001,0.001,0.001,0.000,,11.6,5.5,10
02/03/2015,11:00,37,2.3,22.8,0.7,30.2,70.0,0.000,0.000,0.000,0.000,,8.8,2.2,10
02/03/2015,12:00,45,2.9,22.3,1.1,30.0,71.7,0.001,0.000,0.001,0.000,,7.1,0.8,11
02/03/2015,13:00,59,3.4,18.5,1.3,30.0,72.1,0.001,0.001,0.002,0.000,,9.7,2.9,11
02/03/2015,14:00,74,4.5,16.2,1.4,29.7,72.4,0.001,0.001,0.001,0.000,,14.3,7.0,13
02/03/2015,15:00,76,4.7,18.0,1.6,29.7,69.8,0.001,0.000,0.001,0.000,,16.4,7.7,15
02/03/2015,16:00,87,4.0,19.5,1.6,28.9,74.7,0.000,0.001,0.001,0.000,,18.8,8.4,17
02/03/2015,17:00,109,3.4,21.9,1.5,28.8,71.7,0.001,0.000,0.001,0.000,,15.3,5.7,16
02/03/2015,18:00,93,3.7,18.3,1.4,28.3,75.5,0.001,0.000,0.001,0.000,,11.9,3.2,16
02/03/2015,19:00,109,3.7,21.9,1.5,27.8,77.7,0.000,0.000,0.000,0.000,,15.6,5.1,17
02/03/2015,20:00,128,2.9,19.5,1.3,27.5,75.1,0.000,0.000,0.000,0.000,,10.7,2.4,16
02/03/2015,21:00,134,2.7,19.0,1.1,27.0,74.3,0.000,0.000,0.000,0.000,,13.1,5.1,15
02/03/2015,22:00,139,2.0,16.8,0.9,26.4,74.1,0.000,0.000,0.000,0.000,,9.9,2.5,13
02/03/2015,23:00,162,1.2,23.9,0.5,25.7,77.4,0.000,0.000,0.000,0.000,,6.1,-1.3,12
03/03/2015,00:00,174,1.5,13.8,0.4,24.9,80.0,,,,,,13.0,6.4,
03/03/2015,01:00,179,1.9,13.1,0.7,24.7,80.7,0.000,0.001,0.001,0.000,,10.9,4.3,10
03/03/2015,02:00,171,1.6,14.2,0.6,24.4,81.2,0.000,0.001,0.001,0.000,,6.1,-0.6,12
03/03/2015,03:00,178,2.0,13.1,0.6,24.2,81.8,0.000,0.001,0.001,0.000,,8.3,1.7,12
03/03/2015,04:00,178,2.0,11.3,0.5,24.0,83.0,0.000,0.001,0.001,0.000,,8.3,1.8,12
03/03/2015,05:00,171,1.9,12.4,0.5,23.8,84.7,0.000,0.002,0.002,0.000,,8.4,1.7,14
03/03/2015,06:00,169,1.9,13.5,0.6,25.0,82.6,0.000,0.002,0.002,0.000,,7.4,0.6,15
03/03/2015,07:00,169,2.4,17.3,1.0,27.6,74.2,0.001,0.000,0.001,0.000,,10.0,2.0,16
03/03/2015,08:00,162,2.7,18.4,1.1,29.0,68.7,0.001,0.000,0.001,0.000,,16.9,8.5,16
03/03/2015,09:00,146,2.1,24.1,0.9,30.3,64.2,0.001,0.000,0.001,0.000,,12.0,1.2,16
03/03/2015,10:00,118,1.9,31.3,1.0,30.7,61.4,0.001,0.000,0.001,0.000,,75.8,71.9,15
03/03/2015,11:00,79,3.3,19.2,1.2,30.5,62.1,0.001,0.000,0.001,0.000,,20.5,10.8,14
03/03/2015,12:00,73,3.7,18.8,1.4,30.5,64.3,0.000,0.001,0.001,0.000,,14.4,3.4,15
03/03/2015,13:00,79,4.4,16.9,1.5,30.2,66.7,0.000,0.000,0.000,0.000,,20.2,6.9,17
03/03/2015,14:00,82,4.6,18.4,1.8,30.2,67.2,0.000,0.001,0.001,0.000,,19.5,4.9,18
03/03/2015,15:00,82,4.7,15.6,1.6,29.6,66.8,0.001,0.000,0.001,0.000,,15.7,1.9,15
03/03/2015,16:00,89,4.4,17.8,1.6,29.4,67.1,0.000,0.000,0.000,0.000,,22.4,9.3,16
03/03/2015,17:00,92,3.7,18.1,1.5,28.6,69.1,0.001,0.000,0.001,0.000,,14.6,1.6,16
03/03/2015,18:00,103,3.7,18.9,1.5,27.8,70.5,0.000,0.000,0.000,0.000,,14.5,2.9,17
03/03/2015,19:00,117,2.4,22.8,1.2,27.4,72.6,0.000,0.001,0.001,0.000,,16.4,5.3,19
03/03/2015,20:00,127,2.3,21.7,1.0,26.8,73.6,0.000,0.001,0.001,0.000,,16.5,5.0,18
03/03/2015,21:00,136,1.8,17.1,0.7,26.5,74.9,0.000,0.000,0.000,0.000,,14.0,3.5,18
03/03/2015,22:00,173,1.4,14.7,0.3,25.6,78.6,0.000,0.000,0.000,0.000,,13.0,3.0,18
03/03/2015,23:00,181,1.5,10.7,0.3,25.1,80.3,0.000,0.001,0.001,0.000,,11.1,0.7,18
04/03/2015,00:00,180,1.5,11.3,0.4,24.5,82.1,,,,,,13.5,3.4,
04/03/2015,01:00,182,1.7,10.4,0.4,23.9,83.3,0.000,0.001,0.001,0.000,,10.8,1.0,15
04/03/2015,02:00,181,1.8,12.9,0.4,23.5,83.7,0.000,0.001,0.001,0.000,,11.0,1.5,18
04/03/2015,03:00,185,1.9,11.9,0.5,23.1,85.3,0.000,0.002,0.002,0.000,,12.2,2.3,18
04/03/2015,04:00,183,1.7,11.8,0.4,22.9,86.4,0.000,0.001,0.001,0.000,,15.4,6.9,17
04/03/2015,05:00,172,1.8,11.9,0.5,22.8,87.1,0.000,0.002,0.002,0.000,,10.7,2.4,17
04/03/2015,06:00,172,1.9,12.5,0.6,24.2,83.1,0.000,0.002,0.002,0.000,,9.8,1.1,16
04/03/2015,07:00,160,2.2,16.2,0.7,27.2,73.3,0.001,0.001,0.002,0.000,,8.1,-1.7,16
04/03/2015,08:00,147,2.1,24.7,0.8,29.4,66.9,0.001,0.001,0.002,0.000,,15.7,4.7,15
04/03/2015,09:00,115,2.0,39.3,1.0,30.0,64.0,0.001,0.001,0.002,0.000,,13.8,4.5,14
04/03/2015,10:00,98,2.1,31.4,1.0,30.1,63.1,0.001,0.000,0.001,0.000,,15.8,5.2,13
04/03/2015,11:00,62,3.0,18.9,1.0,29.9,62.6,0.000,0.000,0.000,0.000,,10.2,0.5,11
04/03/2015,12:00,60,3.2,20.9,1.1,29.8,64.4,0.000,0.001,0.001,0.000,,12.1,3.1,11
04/03/2015,13:00,60,3.0,19.7,1.0,29.8,65.7,0.001,0.000,0.001,0.000,,18.9,4.1,11
04/03/2015,14:00,58,3.0,19.9,0.9,29.7,68.4,0.001,0.001,0.001,0.000,,14.5,5.6,11
04/03/2015,15:00,59,3.0,17.9,1.0,29.5,70.0,0.001,0.000,0.001,0.000,,12.4,2.6,11
04/03/2015,16:00,59,2.7,18.7,1.0,29.1,71.5,0.001,0.000,0.001,0.000,,9.9,2.1,9
04/03/2015,17:00,55,2.2,19.0,0.9,28.1,75.9,0.001,0.000,0.001,0.000,,10.9,5.3,9
04/03/2015,18:00,57,2.1,21.4,0.8,27.3,79.7,0.000,0.001,0.001,0.000,,9.5,3.4,11
04/03/2015,19:00,69,1.8,18.3,0.7,27.2,80.3,0.000,0.001,0.001,0.000,,12.6,5.6,11
04/03/2015,20:00,69,1.5,17.8,0.6,27.0,82.3,0.001,0.001,0.001,0.000,,,,9
04/03/2015,21:00,84,0.9,24.1,0.4,26.7,83.3,0.000,0.001,0.001,0.000,,,,8
04/03/2015,22:00,171,0.4,53.7,0.4,25.7,86.4,0.000,0.002,0.002,0.000,,7.5,2.5,8
04/03/2015,23:00,190,0.6,25.5,0.3,24.7,90.1,0.000,0.001,0.001,0.000,,9.3,5.9,8
05/03/2015,00:00,182,0.8,13.9,0.2,24.3,91.7,,,,,,3.7,0.3,
05/03/2015,01:00,196,0.4,23.9,0.2,24.2,92.3,0.000,0.001,0.001,0.000,,,,8
05/03/2015,02:00,209,0.5,35.6,0.2,24.0,92.7,0.000,0.001,0.001,0.000,,,,9
05/03/2015,03:00,220,0.5,44.9,0.3,23.9,93.3,0.000,0.002,0.002,0.000,,3.1,-0.2,9
05/03/2015,04:00,223,0.8,28.9,0.5,23.9,93.7,0.000,0.001,0.001,0.000,,5.9,2.8,8
05/03/2015,05:00,197,0.3,81.4,0.4,23.7,93.9,0.000,0.003,0.003,0.000,,4.3,2.1,9
05/03/2015,06:00,229,0.7,43.1,0.5,24.9,91.4,0.001,0.002,0.002,0.000,,6.3,4.1,10
05/03/2015,07:00,231,1.2,33.2,0.6,27.5,81.9,0.002,0.002,0.004,0.000,,9.3,5.5,12
05/03/2015,08:00,278,0.8,60.3,0.7,29.2,75.2,0.005,0.005,0.009,0.002,,10.0,6.2,11
05/03/2015,09:00,7,0.5,133.6,0.8,29.9,70.3,0.005,0.005,0.010,0.004,,5.7,0.4,12
05/03/2015,10:00,26,1.7,35.9,1.0,30.1,69.9,0.002,0.003,0.005,0.002,,11.6,3.5,12
05/03/2015,11:00,39,2.9,24.7,1.2,30.2,71.4,0.001,0.002,0.003,0.000,,12.2,3.5,11
05/03/2015,12:00,32,2.9,25.0,1.1,30.6,71.1,0.001,0.001,0.001,0.000,,12.5,7.2,10
05/03/2015,13:00,17,2.9,22.3,1.1,30.9,68.3,0.001,0.000,0.001,0.000,,8.0,4.5,9
05/03/2015,14:00,10,3.0,181.1,1.2,31.2,66.2,0.001,0.000,0.001,0.000,,1.3,-1.6,8
05/03/2015,15:00,12,2.9,21.6,1.2,31.1,65.8,0.001,0.001,0.002,0.000,,4.2,1.2,8
05/03/2015,16:00,9,2.5,174.7,1.0,30.5,69.9,0.001,0.001,0.001,0.000,,5.9,0.8,9
05/03/2015,17:00,5,2.2,21.8,1.0,29.3,76.2,0.001,0.001,0.002,0.000,,8.5,4.2,11
05/03/2015,18:00,359,1.9,23.6,0.9,28.4,80.6,0.000,0.002,0.002,0.000,,4.5,-0.6,13
05/03/2015,19:00,347,1.5,19.4,0.6,28.0,81.6,0.000,0.002,0.002,0.000,,10.5,5.0,14
05/03/2015,20:00,331,1.1,33.4,0.6,27.6,81.7,0.001,0.002,0.003,0.000,,13.2,5.2,15
05/03/2015,21:00,353,1.1,32.4,0.6,27.2,84.3,0.001,0.003,0.004,0.001,,10.1,2.8,14
05/03/2015,22:00,354,1.5,22.0,0.7,27.1,85.4,0.000,0.001,0.001,0.000,,3.5,-2.6,13
05/03/2015,23:00,326,0.5,54.7,0.5,27.1,86.3,0.004,0.006,0.009,0.004,,7.7,0.3,17
06/03/2015,00:00,239,0.2,72.7,0.3,26.5,88.2,,,,,,7.5,2.6,
06/03/2015,01:00,236,0.3,83.9,0.4,25.7,90.5,0.001,0.006,0.007,0.001,,5.5,1.3,13
06/03/2015,02:00,242,0.5,31.1,0.4,25.4,91.3,0.000,0.004,0.004,0.001,,11.1,5.1,15
06/03/2015,03:00,215,0.5,30.7,0.3,25.3,91.4,0.000,0.004,0.004,0.000,,10.8,6.0,16
06/03/2015,04:00,214,0.7,65.4,0.8,25.0,92.3,0.000,0.003,0.003,0.000,,7.8,4.0,16
06/03/2015,05:00,214,1.3,25.2,0.6,25.2,91.7,0.000,0.002,0.002,0.000,,5.8,2.1,14
06/03/2015,06:00,162,2.7,15.1,1.3,26.3,82.7,0.001,0.002,0.003,0.000,,9.8,4.9,18
06/03/2015,07:00,159,3.5,15.2,1.3,28.3,69.5,0.001,0.001,0.002,0.000,,13.9,5.2,25
06/03/2015,08:00,152,3.4,17.2,1.3,29.7,67.0,0.001,0.001,0.001,0.000,,24.3,11.7,35
06/03/2015,09:00,148,2.3,22.2,1.1,31.3,63.2,0.000,0.001,0.001,0.000,,25.8,9.1,39
06/03/2015,10:00,130,2.2,29.5,0.9,31.9,61.9,0.000,0.001,0.001,0.000,,33.9,16.8,39
06/03/2015,11:00,110,2.1,31.4,0.9,32.1,62.2,0.000,0.001,0.001,0.000,,30.2,12.1,41
06/03/2015,12:00,83,3.0,22.6,1.1,31.2,66.5,0.000,0.000,0.000,0.000,,32.4,11.3,43
06/03/2015,13:00,66,2.9,22.8,1.1,31.6,66.7,0.000,0.001,0.001,0.000,,33.0,11.1,44
06/03/2015,14:00,70,3.5,17.1,1.1,31.3,68.3,0.000,0.000,0.000,0.000,,36.8,12.8,41
06/03/2015,15:00,73,3.0,18.7,1.0,30.8,70.8,0.000,0.001,0.001,0.000,,33.8,9.0,40
06/03/2015,16:00,73,3.4,16.3,1.1,30.4,73.4,0.000,0.001,0.001,0.000,,28.9,7.9,38
06/03/2015,17:00,72,2.7,16.9,0.9,29.5,75.4,0.001,0.001,0.001,0.000,,28.5,8.4,38
06/03/2015,18:00,81,1.9,19.9,0.8,28.6,80.4,0.000,0.001,0.001,0.000,,28.5,7.6,36
06/03/2015,19:00,85,1.5,22.5,0.6,28.2,82.4,0.000,0.001,0.001,0.000,,26.9,8.5,33
06/03/2015,20:00,87,1.7,16.6,0.7,28.1,82.6,0.000,0.001,0.001,0.000,,24.5,8.9,29
06/03/2015,21:00,104,1.5,21.8,0.6,27.9,84.8,0.000,0.000,0.000,0.000,,17.9,4.0,27
06/03/2015,22:00,139,1.1,32.0,0.5,27.5,85.9,0.000,0.001,0.001,0.000,,19.6,7.5,25
06/03/2015,23:00,163,0.9,18.3,0.3,26.7,87.2,0.000,0.001,0.001,0.000,,12.2,2.6,25
07/03/2015,00:00,168,1.2,13.6,0.3,26.5,86.1,,,,,,15.5,3.9,
07/03/2015,01:00,162,1.3,13.7,0.4,26.3,87.7,0.000,0.001,0.001,0.000,,17.0,5.5,26
07/03/2015,02:00,163,1.3,13.2,0.3,25.9,88.8,0.000,0.001,0.001,0.000,,16.3,4.8,35
07/03/2015,03:00,174,1.3,11.0,0.3,25.4,90.2,0.000,0.001,0.001,0.000,,20.0,6.3,40
07/03/2015,04:00,176,1.4,11.7,0.4,25.0,90.9,0.000,0.001,0.001,0.000,,24.7,8.5,44
07/03/2015,05:00,171,1.6,11.4,0.5,24.7,91.5,0.000,0.002,0.002,0.000,,22.1,5.7,45
07/03/2015,06:00,172,1.7,14.2,0.5,25.1,90.1,0.000,0.001,0.001,0.000,,23.7,7.4,46
07/03/2015,07:00,150,1.8,17.7,0.6,26.9,83.8,0.000,0.001,0.001,0.000,,28.7,12.4,45
07/03/2015,08:00,133,1.7,26.6,0.7,29.7,73.1,0.000,0.001,0.001,0.000,,25.3,9.8,41
07/03/2015,09:00,101,2.2,28.1,1.1,30.5,70.7,0.000,0.000,0.000,0.000,,26.8,11.2,38
07/03/2015,10:00,96,2.7,21.4,1.1,30.1,70.5,0.001,0.001,0.001,0.000,,27.8,12.4,36
07/03/2015,11:00,81,2.6,27.3,1.0,31.2,67.8,0.000,0.001,0.001,0.000,,25.2,9.4,37
07/03/2015,12:00,67,2.9,22.3,0.9,30.9,69.0,0.000,0.000,0.000,0.000,,27.7,9.9,35
07/03/2015,13:00,55,3.0,19.2,1.1,30.7,70.1,0.000,0.000,0.000,0.000,,29.5,13.2,36
07/03/2015,14:00,65,3.5,19.2,1.2,30.2,73.0,0.001,0.001,0.001,0.000,,28.3,10.3,38
07/03/2015,15:00,71,3.7,18.2,1.1,29.9,72.8,0.000,0.001,0.001,0.000,,20.8,3.7,34
07/03/2015,16:00,71,3.3,17.1,1.1,29.5,73.3,0.001,0.000,0.001,0.000,,20.6,5.4,31
07/03/2015,17:00,77,2.9,17.0,1.0,28.6,76.1,0.000,0.001,0.001,0.000,,17.4,4.5,27
07/03/2015,18:00,86,2.8,19.0,1.1,27.8,80.2,0.000,0.000,0.000,0.000,,16.7,6.0,23
07/03/2015,19:00,84,2.5,20.0,1.1,27.7,80.9,0.000,0.000,0.000,0.000,,11.9,2.9,21
07/03/2015,20:00,86,3.0,16.7,1.1,27.8,80.1,0.001,0.000,0.001,0.000,,12.0,2.5,19
07/03/2015,21:00,90,2.5,16.9,0.9,27.7,79.2,0.000,0.000,0.000,0.000,,10.1,1.9,18
07/03/2015,22:00,97,1.6,25.7,0.8,27.5,79.6,0.000,0.001,0.001,0.000,,12.4,5.3,19
07/03/2015,23:00,160,1.2,13.5,0.4,26.5,84.1,0.000,0.001,0.001,0.000,,13.0,6.2,22
08/03/2015,00:00,163,1.4,12.0,0.3,25.7,85.6,,,,,,14.5,8.5,
08/03/2015,01:00,166,1.3,11.6,0.3,25.1,87.1,0.000,0.001,0.001,0.000,,14.7,8.3,22
08/03/2015,02:00,170,1.3,12.6,0.3,24.7,88.6,0.000,0.001,0.001,0.000,,16.1,9.6,22
08/03/2015,03:00,171,1.5,11.0,0.4,24.5,89.9,0.000,0.001,0.001,0.000,,9.1,2.3,22
08/03/2015,04:00,175,1.4,11.7,0.3,24.3,90.4,0.000,0.001,0.001,0.000,,11.7,5.5,23
08/03/2015,05:00,177,1.5,11.3,0.4,24.0,91.2,0.000,0.001,0.001,0.000,,11.0,5.0,24
08/03/2015,06:00,181,1.8,11.3,0.4,24.9,88.5,0.000,0.001,0.001,0.000,,13.0,6.3,22
08/03/2015,07:00,176,1.7,15.6,0.5,27.6,79.5,0.001,0.001,0.001,0.000,,12.7,7.3,21
08/03/2015,08:00,153,1.8,22.2,0.7,30.5,69.8,0.001,0.000,0.001,0.000,,13.4,8.0,18
08/03/2015,09:00,104,1.8,36.2,0.9,31.1,65.5,0.000,0.001,0.001,0.000,,7.9,3.1,16
08/03/2015,10:00,79,2.4,27.0,1.1,30.7,67.7,0.000,0.001,0.001,0.000,,6.8,1.9,15
08/03/2015,11:00,61,3.2,17.7,1.1,29.9,71.2,0.001,0.000,0.001,0.000,,11.8,6.2,14
08/03/2015,12:00,59,3.0,19.1,1.0,29.9,70.5,0.001,0.000,0.001,0.000,,12.8,6.4,14
08/03/2015,13:00,56,3.4,18.8,1.1,29.9,71.0,0.001,0.001,0.001,0.000,,14.6,8.8,14
08/03/2015,14:00,62,3.2,19.4,1.1,29.9,70.5,0.001,0.001,0.001,0.000,,10.2,4.3,14
08/03/2015,15:00,61,3.0,18.1,1.0,29.6,72.3,0.001,0.001,0.001,0.000,,7.2,2.0,14
08/03/2015,16:00,64,2.6,21.1,1.0,29.4,70.4,0.001,0.000,0.001,0.000,,3.7,-1.9,12
08/03/2015,17:00,69,2.3,18.3,0.9,28.5,73.1,0.000,0.001,0.001,0.000,,9.8,6.0,10
08/03/2015,18:00,72,2.1,18.3,0.9,27.7,76.5,0.000,0.001,0.001,0.000,,4.7,-0.1,10
08/03/2015,19:00,80,1.8,16.9,0.7,27.4,78.2,0.000,0.002,0.002,0.000,,8.8,5.2,10
08/03/2015,20:00,88,1.7,18.8,0.6,27.3,78.3,0.000,0.002,0.002,0.000,,10.3,6.9,10
