Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Bsp (Mm^-1)
15/03/2013,11:00,80,4.7,12.7,1.3,26.8,62.7,0.0,1009,0.004,0.005,0.009,0.004,40.6,4.7,14
15/03/2013,12:00,83,4.5,14.5,1.1,27.3,58.4,0.0,1008,0.003,0.004,0.007,0.002,50.0,5.6,10
15/03/2013,13:00,91,4.2,14.5,1.2,27.6,58.1,0.0,1007,0.002,0.003,0.004,0.001,18.4,4.3,10
15/03/2013,14:00,93,3.5,15.7,1.1,27.7,57.5,0.0,1007,0.001,0.002,0.003,0.000,17.9,6.6,10
15/03/2013,15:00,101,3.1,15.3,1.1,27.2,58.4,0.0,1007,0.001,0.002,0.003,0.000,21.2,6.5,10
15/03/2013,16:00,99,2.8,16.4,1.2,26.9,59.1,0.0,1007,0.001,0.003,0.004,0.000,13.3,-1.6,14
15/03/2013,17:00,107,2.2,16.8,0.8,26.2,65.6,0.0,1007,0.001,0.004,0.005,0.001,28.2,4.9,14
15/03/2013,18:00,104,1.5,19.4,0.7,25.1,75.2,0.0,1008,0.001,0.005,0.006,0.001,19.8,-0.9,16
15/03/2013,19:00,97,1.7,13.9,0.7,25.1,78.3,0.0,1009,0.001,0.005,0.006,0.000,26.3,9.8,15
15/03/2013,20:00,99,2.5,12.3,0.8,25.3,74.1,0.0,1010,0.001,0.005,0.006,0.001,22.0,6.9,14
15/03/2013,21:00,122,1.3,21.6,0.7,25.1,74.9,0.0,1010,0.003,0.010,0.013,0.002,24.6,6.6,15
15/03/2013,22:00,145,0.8,36.6,0.5,24.4,76.2,0.0,1010,0.011,0.021,0.032,0.011,22.9,4.5,14
15/03/2013,23:00,153,0.4,53.1,0.4,23.5,77.3,0.0,1010,0.001,0.009,0.010,0.005,24.6,7.1,14
16/03/2013,00:00,160,0.4,52.2,0.4,22.9,77.7,0.0,1009,,,,,17.4,2.8,
16/03/2013,01:00,137,0.6,43.8,0.4,22.5,77.6,0.0,1009,0.001,0.001,0.002,0.000,22.8,6.0,13
16/03/2013,02:00,151,0.4,46.8,0.3,21.9,78.1,0.0,1009,0.000,0.001,0.001,0.000,18.2,3.1,11
16/03/2013,03:00,144,0.7,45.9,0.6,21.8,75.6,0.0,1009,0.000,0.001,0.001,0.000,10.8,-2.0,11
16/03/2013,04:00,158,0.8,41.8,0.6,22.1,73.8,0.0,1009,0.000,0.001,0.001,0.000,12.1,3.4,10
16/03/2013,05:00,145,0.6,44.0,0.4,21.3,76.4,0.0,1009,0.000,0.001,0.001,0.000,20.5,11.1,10
16/03/2013,06:00,127,0.9,31.2,0.5,21.2,75.8,0.0,1009,0.001,0.001,0.002,0.000,21.6,5.1,14
16/03/2013,07:00,142,1.2,35.9,0.7,23.5,68.9,0.0,1010,0.001,0.001,0.002,0.000,12.5,0.0,10
16/03/2013,08:00,124,1.8,32.3,1.2,25.1,64.7,0.0,1010,0.001,0.003,0.004,0.001,13.5,2.9,10
16/03/2013,09:00,100,3.9,17.1,1.4,26.4,60.2,0.0,1011,0.008,0.009,0.017,0.007,19.0,3.7,11
16/03/2013,10:00,107,3.7,15.7,1.3,26.9,58.8,0.0,1011,0.005,0.006,0.011,0.005,17.4,1.3,11
16/03/2013,11:00,87,4.6,14.4,1.3,27.3,59.1,0.0,1010,0.003,0.004,0.007,0.002,30.4,6.0,14
16/03/2013,12:00,87,4.7,16.0,1.3,27.4,59.5,0.0,1009,0.002,0.003,0.005,0.001,37.9,9.8,12
16/03/2013,13:00,92,4.0,16.7,1.1,27.7,59.0,0.0,1008,0.002,0.002,0.003,0.000,21.6,1.9,13
16/03/2013,14:00,88,4.1,16.6,1.1,27.5,59.8,0.0,1008,0.001,0.001,0.001,0.000,20.9,7.5,10
16/03/2013,15:00,97,3.3,18.0,1.1,27.3,57.6,0.0,1008,0.002,0.002,0.004,0.000,30.7,4.5,13
16/03/2013,16:00,95,2.9,15.2,1.0,27.2,53.6,0.0,1008,0.001,0.001,0.002,0.000,22.9,7.5,14
16/03/2013,17:00,97,2.2,13.4,0.7,26.3,62.1,0.0,1008,0.002,0.003,0.005,0.000,19.7,7.1,15
16/03/2013,18:00,118,0.7,36.3,0.5,25.1,70.0,0.0,1008,0.001,0.004,0.005,0.000,25.9,10.1,14
16/03/2013,19:00,190,0.6,23.4,0.3,24.3,76.4,0.0,1009,0.000,0.005,0.005,0.000,17.3,3.0,13
16/03/2013,20:00,181,0.5,27.4,0.3,24.0,77.4,0.0,1009,0.000,0.005,0.005,0.000,18.1,5.6,13
16/03/2013,21:00,177,0.5,34.9,0.4,23.9,78.6,0.0,1010,0.000,0.003,0.003,0.000,11.0,-0.5,12
16/03/2013,22:00,167,0.3,38.4,0.2,23.4,80.5,0.0,1009,0.000,0.004,0.004,0.000,15.3,5.6,11
16/03/2013,23:00,160,0.3,54.7,0.4,22.7,83.7,0.0,1009,0.000,0.003,0.003,0.000,17.1,7.7,10
17/03/2013,00:00,172,0.2,77.0,0.3,22.3,85.0,0.0,1008,,,,,16.2,8.8,
17/03/2013,01:00,217,0.1,107.8,0.3,21.4,87.1,0.0,1008,0.001,0.005,0.005,0.000,,,10
17/03/2013,02:00,270,0.1,89.2,0.2,20.9,88.9,0.0,1007,0.001,0.005,0.005,0.000,10.3,4.3,10
17/03/2013,03:00,169,0.2,79.3,0.4,20.9,89.9,0.0,1006,0.001,0.006,0.007,0.000,9.3,2.2,10
17/03/2013,04:00,186,0.2,120.1,0.3,20.8,89.7,0.0,1006,0.001,0.005,0.006,0.000,13.0,8.3,9
17/03/2013,05:00,175,0.1,109.7,0.4,20.8,89.5,0.0,1007,0.002,0.007,0.008,0.000,9.5,3.6,10
17/03/2013,06:00,228,0.3,68.1,0.3,21.1,89.6,0.0,1007,0.001,0.005,0.006,0.000,9.9,4.0,11
17/03/2013,07:00,172,0.8,40.1,0.6,23.1,81.9,0.0,1007,0.002,0.002,0.004,0.001,,,12
17/03/2013,08:00,126,0.8,46.3,0.6,25.4,72.0,0.0,1007,0.015,0.008,0.023,0.008,15.6,6.7,14
17/03/2013,09:00,117,1.2,40.6,0.8,26.7,63.2,0.0,1008,0.044,0.018,0.062,0.027,11.9,-0.1,14
17/03/2013,10:00,160,0.7,66.3,0.7,28.3,53.3,0.0,1008,0.001,0.002,0.003,0.004,13.5,5.4,15
17/03/2013,11:00,157,0.9,57.9,0.7,29.5,48.5,0.0,1007,0.003,0.007,0.010,0.004,15.2,3.7,17
17/03/2013,12:00,76,2.9,21.1,1.1,29.7,46.7,0.0,1006,0.005,0.011,0.015,0.006,43.6,16.8,19
17/03/2013,13:00,85,1.6,41.5,1.0,30.4,39.4,0.0,1005,0.004,0.009,0.013,0.007,32.6,7.5,17
17/03/2013,14:00,81,1.8,38.0,1.0,30.8,40.9,0.0,1004,0.002,0.007,0.009,0.005,19.0,4.0,17
17/03/2013,15:00,75,2.8,19.9,0.8,30.1,44.2,0.0,1004,0.001,0.002,0.003,0.001,14.6,1.5,16
17/03/2013,16:00,67,2.7,19.4,1.1,29.1,43.5,0.0,1004,0.001,0.002,0.003,0.000,17.2,6.4,14
17/03/2013,17:00,74,1.6,22.9,0.6,27.8,47.7,0.0,1005,0.001,0.002,0.003,0.000,8.8,-2.1,15
17/03/2013,18:00,171,0.4,56.1,0.3,25.7,59.8,0.0,1005,0.000,0.001,0.001,0.000,16.7,7.0,12
17/03/2013,19:00,194,0.4,23.8,0.3,24.7,69.5,0.0,1006,0.001,0.001,0.001,0.000,14.5,4.9,12
17/03/2013,20:00,194,0.5,29.1,0.3,24.0,78.3,0.0,1006,0.000,0.003,0.003,0.000,22.4,12.9,12
17/03/2013,21:00,186,0.3,59.8,0.3,23.3,82.6,0.0,1007,0.000,0.003,0.003,0.000,9.4,0.6,11
17/03/2013,22:00,179,0.2,79.7,0.3,22.7,84.6,0.0,1006,0.000,0.003,0.003,0.000,11.5,5.2,11
17/03/2013,23:00,194,0.3,61.9,0.3,22.4,83.9,0.0,1006,0.000,0.002,0.002,0.000,8.9,1.8,12
18/03/2013,00:00,181,0.2,81.9,0.4,22.1,83.8,0.0,1006,,,,,17.5,11.7,
18/03/2013,01:00,149,0.5,35.5,0.3,23.1,80.4,0.0,1006,0.001,0.011,0.012,0.001,11.9,3.8,13
18/03/2013,02:00,165,0.7,37.9,0.5,23.5,78.8,0.0,1005,0.001,0.011,0.011,0.002,17.8,10.2,13
18/03/2013,03:00,149,0.7,39.1,0.4,23.1,80.9,0.0,1006,0.001,0.005,0.005,,11.6,2.9,14
18/03/2013,04:00,124,1.1,26.4,0.5,23.8,77.1,0.0,1006,0.002,0.008,0.010,0.003,15.1,6.5,14
18/03/2013,05:00,139,0.9,39.5,0.6,23.8,76.3,0.0,1006,0.001,0.002,0.003,0.001,16.9,7.8,14
18/03/2013,06:00,138,1.3,33.2,0.7,23.7,74.9,0.0,1007,0.001,0.002,0.003,0.000,39.1,16.3,18
18/03/2013,07:00,128,1.9,26.0,1.1,24.8,73.1,0.0,1008,0.001,0.003,0.004,0.000,24.1,2.0,14
18/03/2013,08:00,123,3.1,17.1,1.4,25.0,70.6,0.0,1009,0.001,0.003,0.004,0.000,25.2,10.0,16
18/03/2013,09:00,122,3.1,22.2,1.5,25.6,67.4,0.0,1009,0.001,0.002,0.003,0.000,26.1,3.4,18
18/03/2013,10:00,116,4.2,13.1,1.7,25.8,65.4,0.0,1009,0.002,0.002,0.004,0.000,32.9,14.1,20
18/03/2013,11:00,112,4.0,14.7,1.7,26.5,62.7,0.0,1009,0.010,0.010,0.020,0.007,28.7,3.1,22
18/03/2013,12:00,103,4.4,19.0,1.7,27.1,60.6,0.0,1009,0.007,0.010,0.016,0.007,41.6,15.2,23
18/03/2013,13:00,99,6.1,11.6,1.8,27.1,61.7,0.0,1008,0.001,0.001,0.002,0.001,38.6,8.7,28
18/03/2013,14:00,95,6.4,11.3,1.7,27.1,61.5,0.0,1008,0.003,0.003,0.005,0.001,72.6,17.7,29
18/03/2013,15:00,106,5.2,13.3,1.8,26.7,60.5,0.0,1008,0.004,0.005,0.008,0.000,51.0,5.1,26
18/03/2013,16:00,112,4.8,11.9,1.5,26.6,58.4,0.0,1008,0.005,0.008,0.012,0.002,58.9,16.6,26
18/03/2013,17:00,111,3.4,11.2,1.3,25.9,61.6,0.0,1009,0.003,0.007,0.010,0.003,30.2,3.5,22
18/03/2013,18:00,117,2.7,15.4,1.1,25.2,62.9,0.0,1010,0.007,0.016,0.023,0.009,42.6,17.8,19
18/03/2013,19:00,118,2.9,15.1,1.3,24.9,62.4,0.0,1011,0.005,0.016,0.021,0.009,26.2,8.6,17
18/03/2013,20:00,122,2.3,17.4,1.0,24.8,61.9,0.0,1011,0.008,0.015,0.023,0.012,20.4,3.4,15
18/03/2013,21:00,125,2.4,18.7,1.1,24.6,62.2,0.0,1012,0.000,0.003,0.003,0.001,14.5,-3.0,15
18/03/2013,22:00,122,2.3,17.5,1.1,24.5,63.8,0.0,1011,0.001,0.005,0.005,0.002,24.6,8.6,15
18/03/2013,23:00,133,1.6,26.3,0.8,24.3,66.1,0.0,1011,0.001,0.005,0.006,0.001,17.1,0.2,17
19/03/2013,00:00,138,1.7,30.3,0.9,24.0,67.9,0.0,1011,,,,,29.5,11.6,
19/03/2013,01:00,138,1.6,31.5,0.9,23.2,73.7,0.0,1010,0.001,0.003,0.004,0.000,17.2,2.2,18
19/03/2013,02:00,116,2.1,20.7,1.0,22.6,77.7,0.0,1010,0.001,0.004,0.005,0.000,21.8,8.1,18
19/03/2013,03:00,116,2.4,16.9,1.1,21.4,89.1,0.3,1010,0.003,0.011,0.014,0.000,15.4,3.2,13
19/03/2013,04:00,125,1.7,26.3,0.9,21.0,89.8,0.0,1010,0.001,0.008,0.009,0.002,8.1,-0.4,14
19/03/2013,05:00,140,1.6,31.8,0.9,21.0,85.9,0.0,1010,0.000,0.003,0.003,0.000,,,16
19/03/2013,06:00,143,1.6,30.2,0.9,22.1,75.2,0.0,1010,0.001,0.002,0.003,0.000,25.9,12.6,16
19/03/2013,07:00,140,2.0,24.1,0.9,22.5,72.9,0.0,1011,0.001,0.003,0.004,0.000,21.0,7.6,13
19/03/2013,08:00,138,2.0,28.2,1.1,23.0,70.1,0.0,1011,0.002,0.003,0.004,0.001,19.2,6.3,15
19/03/2013,09:00,133,2.6,22.9,1.2,23.7,67.2,0.0,1012,0.002,0.003,0.005,0.000,,,15
19/03/2013,10:00,118,3.6,14.8,1.5,23.4,68.5,0.0,1012,0.011,0.011,0.022,0.006,16.6,2.8,13
19/03/2013,11:00,118,4.1,13.7,1.8,23.3,68.9,0.0,1012,0.010,0.011,0.021,0.008,15.6,1.2,12
19/03/2013,12:00,127,3.0,18.1,1.5,23.9,66.9,0.0,1011,0.003,0.005,0.008,0.003,16.9,3.8,13
19/03/2013,13:00,118,3.9,15.5,1.7,23.9,66.8,0.0,1010,0.002,0.003,0.005,0.002,13.6,1.4,10
19/03/2013,14:00,125,2.9,20.9,1.5,23.4,66.8,0.0,1010,0.002,0.003,0.004,0.001,14.1,2.8,9
19/03/2013,15:00,125,2.5,17.5,1.1,23.0,67.2,0.0,1010,0.002,0.004,0.006,0.001,21.0,7.7,9
19/03/2013,16:00,119,2.9,13.1,1.2,23.1,64.9,0.0,1011,0.001,0.003,0.004,0.000,20.3,8.9,8
19/03/2013,17:00,124,3.0,16.5,1.3,22.9,64.9,0.0,1011,0.001,0.003,0.004,,,,7
19/03/2013,18:00,124,3.7,14.4,1.6,22.2,65.1,0.0,1012,0.001,0.003,0.003,0.000,12.3,4.2,6
19/03/2013,19:00,127,3.1,18.4,1.3,21.9,67.9,0.0,1013,0.001,0.004,0.004,0.000,12.0,6.6,5
19/03/2013,20:00,135,2.8,22.5,1.2,21.2,69.6,0.0,1013,0.001,0.002,0.002,0.001,10.4,4.1,6
19/03/2013,21:00,136,2.5,23.5,1.2,21.0,68.1,0.0,1014,0.001,0.001,0.002,0.000,16.7,11.0,5
19/03/2013,22:00,134,2.8,20.9,1.2,21.3,64.8,0.0,1014,0.000,0.003,0.003,0.000,13.1,6.7,5
19/03/2013,23:00,130,2.6,19.4,1.2,21.4,65.9,0.0,1013,0.001,0.003,0.004,0.000,6.0,-1.7,7
20/03/2013,00:00,136,2.3,24.4,1.1,21.3,66.9,0.0,1013,,,,,10.5,2.7,
20/03/2013,01:00,128,2.7,16.2,1.1,21.6,68.8,0.0,1013,0.000,0.004,0.004,0.000,14.9,8.3,8
20/03/2013,02:00,135,2.3,24.6,1.1,21.6,69.5,0.0,1012,0.001,0.004,0.005,0.000,14.1,4.8,8
20/03/2013,03:00,134,2.3,22.7,1.0,21.8,67.2,0.0,1012,0.000,0.004,0.004,0.000,,,8
20/03/2013,04:00,130,2.3,21.3,1.0,21.4,70.9,0.0,1012,0.000,0.005,0.005,0.000,,,8
20/03/2013,05:00,127,2.4,18.7,0.9,21.2,76.0,0.0,1012,0.001,0.005,0.005,0.000,5.5,-3.9,8
20/03/2013,06:00,126,2.1,19.5,1.0,21.5,75.2,0.0,1013,0.001,0.004,0.005,0.000,13.0,3.9,9
20/03/2013,07:00,123,2.3,14.5,0.9,22.0,73.3,0.0,1013,0.002,0.006,0.008,0.000,14.5,4.3,11
20/03/2013,08:00,121,2.8,18.3,1.3,22.3,74.5,0.0,1013,0.003,0.005,0.008,0.000,17.3,6.4,11
20/03/2013,09:00,127,2.8,17.6,1.3,22.7,75.7,0.0,1013,0.002,0.004,0.006,0.001,17.4,8.6,8
20/03/2013,10:00,120,3.2,15.4,1.3,23.3,74.9,0.0,1013,0.004,0.006,0.010,0.002,12.1,4.1,8
20/03/2013,11:00,116,3.8,14.3,1.5,23.2,78.3,0.0,1013,0.017,0.014,0.030,0.011,14.4,5.8,9
20/03/2013,12:00,121,2.2,23.9,1.2,22.4,87.6,0.0,1012,0.016,0.012,0.027,0.006,14.5,7.7,6
20/03/2013,13:00,117,2.9,16.5,1.2,22.1,88.7,0.1,1012,0.007,0.009,0.016,0.003,1.4,-2.8,6
20/03/2013,14:00,124,2.1,22.1,1.1,21.9,87.9,0.0,1011,0.019,0.016,0.034,0.006,10.7,7.2,6
20/03/2013,15:00,125,2.2,19.6,1.0,21.9,87.2,0.0,1011,0.004,0.008,0.012,0.003,9.5,6.3,4
20/03/2013,16:00,129,1.9,26.7,0.9,21.7,87.1,0.0,1011,0.003,0.006,0.009,0.003,9.0,5.2,4
20/03/2013,17:00,135,1.7,34.2,1.0,21.5,87.4,0.5,1012,0.001,0.003,0.004,0.001,11.5,8.3,4
20/03/2013,18:00,151,1.1,42.0,0.8,21.5,86.7,0.2,1012,0.001,0.002,0.002,0.001,13.2,8.4,3
20/03/2013,19:00,139,1.0,36.2,0.6,21.5,87.4,0.0,1012,0.000,0.001,0.001,0.000,5.8,2.5,3
20/03/2013,20:00,137,1.2,29.6,0.7,21.6,86.7,0.0,1013,0.000,0.001,0.001,0.001,6.8,3.7,2
20/03/2013,21:00,142,1.0,37.8,0.7,21.6,87.9,0.0,1013,0.000,0.001,0.001,0.000,-0.7,-2.9,1
20/03/2013,22:00,126,1.4,23.0,0.7,21.7,88.2,0.0,1013,0.000,0.003,0.003,0.000,11.0,7.5,1
20/03/2013,23:00,134,1.5,26.9,0.8,21.5,89.8,0.0,1013,0.001,0.004,0.005,0.000,4.9,3.6,1
21/03/2013,00:00,132,1.5,24.4,0.8,21.6,90.3,0.0,1013,,,,,1.9,0.8,
21/03/2013,01:00,141,1.3,31.7,0.8,21.5,90.6,2.4,1012,0.002,0.010,0.012,0.002,-0.1,-1.4,2
21/03/2013,02:00,132,1.4,29.5,0.8,21.1,90.9,0.9,1012,0.003,0.009,0.012,0.002,1.8,-1.0,2
21/03/2013,03:00,149,1.2,31.7,0.7,21.2,90.4,0.0,1011,0.006,0.014,0.020,0.005,11.1,10.9,7
21/03/2013,04:00,145,1.1,35.1,0.6,21.6,88.9,0.0,1011,0.001,0.006,0.006,0.002,9.8,6.8,7
21/03/2013,05:00,125,1.1,33.5,0.6,21.7,89.1,0.1,1012,0.001,0.003,0.003,0.000,8.1,2.3,5
21/03/2013,06:00,129,1.0,30.7,0.6,21.7,89.9,0.0,1012,0.002,0.005,0.007,0.001,6.7,0.5,7
21/03/2013,07:00,131,1.2,32.1,0.7,22.4,88.0,0.0,1013,0.004,0.007,0.011,0.002,6.2,-0.1,9
21/03/2013,08:00,126,1.9,19.6,0.8,23.2,85.4,0.0,1013,0.009,0.012,0.021,0.005,,,9
21/03/2013,09:00,124,2.0,18.2,0.9,24.0,82.5,0.0,1013,0.019,0.014,0.032,0.010,8.2,1.7,9
21/03/2013,10:00,104,2.8,14.4,1.0,23.7,85.6,0.1,1013,0.012,0.012,0.024,0.008,12.0,4.4,9
21/03/2013,11:00,115,2.7,16.7,1.1,23.4,89.5,0.0,1013,0.004,0.006,0.010,0.002,2.4,-3.0,7
21/03/2013,12:00,122,2.7,16.2,1.1,24.2,84.1,0.0,1012,0.011,0.010,0.021,0.004,4.8,0.8,7
21/03/2013,13:00,114,3.2,13.7,1.2,24.9,78.5,0.0,1012,0.010,0.009,0.019,0.006,7.3,3.0,8
21/03/2013,14:00,117,2.5,14.4,1.1,24.9,77.8,0.0,1011,0.002,0.006,0.008,0.002,3.9,-3.3,9
21/03/2013,15:00,111,3.4,14.0,1.3,25.5,77.0,0.0,1011,0.004,0.007,0.011,0.001,17.5,6.2,15
21/03/2013,16:00,112,3.2,13.2,1.0,25.6,75.4,0.0,1011,0.003,0.006,0.009,0.001,17.8,-0.1,15
21/03/2013,17:00,110,3.1,12.3,1.0,25.2,75.9,0.0,1012,0.003,0.007,0.009,0.000,18.4,0.3,14
21/03/2013,18:00,117,2.8,13.5,1.1,24.9,77.3,0.0,1012,0.001,0.006,0.007,0.001,17.7,-0.4,14
21/03/2013,19:00,120,2.3,15.4,0.9,24.6,79.0,0.0,1013,0.006,0.011,0.017,0.005,24.4,8.5,14
21/03/2013,20:00,125,1.5,15.3,0.6,24.0,82.6,0.0,1014,0.007,0.013,0.020,0.006,18.2,3.4,14
21/03/2013,21:00,134,1.2,30.8,0.7,24.3,80.3,0.0,1014,0.021,0.017,0.038,0.016,18.1,4.0,14
21/03/2013,22:00,125,1.3,25.1,0.6,23.3,85.8,0.4,1014,0.003,0.014,0.017,0.006,17.4,2.3,11
21/03/2013,23:00,129,1.0,28.9,0.6,23.1,87.2,0.0,1014,0.021,0.018,0.039,0.013,11.8,2.6,11
22/03/2013,00:00,130,0.8,30.3,0.5,23.2,87.3,0.0,1014,,,,,,,
22/03/2013,01:00,128,1.4,22.5,0.7,23.2,86.4,0.0,1013,0.024,0.017,0.041,0.016,12.8,1.1,12
22/03/2013,02:00,132,1.0,25.9,0.6,23.1,86.6,0.0,1013,0.032,0.018,0.049,0.021,11.5,0.0,15
22/03/2013,03:00,144,0.7,37.5,0.5,23.0,86.6,0.0,1012,0.020,0.017,0.037,0.016,13.7,2.3,13
22/03/2013,04:00,153,0.6,38.1,0.5,23.2,85.6,0.0,1012,0.007,0.014,0.021,0.010,9.1,-3.5,12
22/03/2013,05:00,155,0.6,42.1,0.4,23.4,84.7,0.0,1013,0.005,0.011,0.016,0.006,15.3,3.5,10
22/03/2013,06:00,132,0.8,31.0,0.5,23.8,84.0,0.0,1013,0.024,0.017,0.041,0.015,12.3,0.0,11
22/03/2013,07:00,137,0.9,33.8,0.6,25.1,79.7,0.0,1014,0.033,0.015,0.048,0.022,14.2,2.3,12
22/03/2013,08:00,128,1.2,32.7,0.7,25.9,76.7,0.0,1014,0.015,0.010,0.025,0.011,11.6,-0.8,12
22/03/2013,09:00,100,3.5,17.0,1.2,26.5,75.1,0.0,1015,0.005,0.004,0.009,0.005,23.0,7.7,16
22/03/2013,10:00,107,3.2,16.9,1.1,26.8,74.5,0.0,1015,0.002,0.002,0.003,0.001,20.3,4.6,15
22/03/2013,11:00,101,3.6,13.4,1.1,26.9,71.6,0.0,1014,0.002,0.001,0.003,0.001,23.3,7.4,14
22/03/2013,12:00,102,3.1,16.2,1.1,27.2,71.2,0.0,1014,0.001,0.001,0.002,0.000,17.1,2.9,15
22/03/2013,13:00,100,3.4,17.2,1.1,27.6,66.3,0.0,1013,0.002,0.002,0.004,0.001,24.4,7.1,13
22/03/2013,14:00,106,3.4,14.7,1.0,27.3,67.6,0.0,1012,0.001,0.001,0.002,0.000,19.2,4.4,13
22/03/2013,15:00,92,3.4,16.5,1.2,27.3,67.7,0.0,1012,0.003,0.003,0.006,0.001,28.4,9.9,14
22/03/2013,16:00,98,2.7,20.3,0.9,26.9,68.1,0.0,1012,0.003,0.003,0.006,0.000,22.2,1.4,14
22/03/2013,17:00,108,2.5,14.1,0.8,26.3,73.8,0.0,1013,0.001,0.003,0.004,0.001,31.1,12.6,16
22/03/2013,18:00,114,1.7,14.2,0.6,25.4,79.7,0.0,1013,0.001,0.004,0.005,0.001,29.6,10.1,15
22/03/2013,19:00,123,0.8,32.2,0.6,24.9,79.5,0.0,1014,0.001,0.004,0.005,0.000,23.7,8.2,12
22/03/2013,20:00,160,0.4,36.0,0.2,24.8,82.8,0.0,1014,0.000,0.006,0.006,0.000,11.7,-2.4,12
22/03/2013,21:00,133,0.7,17.3,0.3,24.7,83.8,0.0,1015,0.000,0.004,0.004,0.000,16.0,1.1,14
22/03/2013,22:00,131,0.6,25.6,0.3,24.5,84.9,0.0,1015,0.000,0.005,0.005,0.001,13.6,-1.8,14
22/03/2013,23:00,136,0.6,35.7,0.4,24.7,83.6,0.0,1015,0.002,0.007,0.008,0.002,21.8,5.2,14
23/03/2013,00:00,141,0.5,36.6,0.4,24.1,84.9,0.0,1014,,,,,13.5,-1.7,
23/03/2013,01:00,142,0.5,40.8,0.3,24.0,84.9,0.0,1014,0.009,0.015,0.024,0.007,17.4,3.5,13
23/03/2013,02:00,138,0.7,32.3,0.5,24.0,84.4,0.0,1013,0.006,0.013,0.019,0.007,14.7,2.2,12
23/03/2013,03:00,134,0.6,36.3,0.4,23.7,85.7,0.0,1013,0.006,0.014,0.020,0.006,19.2,7.0,12
23/03/2013,04:00,146,0.5,40.7,0.4,23.6,86.5,0.0,1013,0.007,0.014,0.021,0.008,13.5,0.3,16
23/03/2013,05:00,162,0.4,40.3,0.4,23.3,87.1,0.0,1014,0.004,0.014,0.017,0.006,19.3,7.5,15
23/03/2013,06:00,152,0.5,42.0,0.4,23.6,86.4,0.0,1014,0.006,0.011,0.017,0.006,11.5,-1.7,14
23/03/2013,07:00,127,0.9,32.9,0.5,25.3,79.3,0.0,1015,0.013,0.010,0.022,0.013,18.0,5.7,11
23/03/2013,08:00,104,2.0,27.0,1.2,26.2,74.3,0.0,1015,0.014,0.010,0.023,0.010,16.3,1.8,11
23/03/2013,09:00,101,3.1,15.3,1.0,26.6,70.5,0.0,1015,0.004,0.004,0.007,0.001,26.6,12.6,10
23/03/2013,10:00,89,3.6,14.4,1.0,27.0,68.1,0.0,1014,0.002,0.001,0.003,0.001,18.9,5.4,10
23/03/2013,11:00,85,3.1,18.7,1.0,27.5,63.0,0.0,1014,0.002,0.002,0.004,0.001,39.2,13.0,8
23/03/2013,12:00,89,2.5,22.8,1.0,27.9,57.5,0.0,1012,0.001,0.001,0.002,0.000,22.5,6.3,8
23/03/2013,13:00,87,2.3,24.0,0.9,28.2,57.9,0.0,1012,0.001,0.001,0.002,0.000,24.9,4.2,7
23/03/2013,14:00,84,2.2,22.2,0.9,28.5,57.8,0.0,1011,0.001,0.001,0.002,0.001,11.8,3.5,7
23/03/2013,15:00,87,2.4,18.8,0.9,28.3,59.1,0.0,1011,0.002,0.001,0.003,0.000,14.4,6.3,8
23/03/2013,16:00,78,2.6,20.3,0.9,27.3,67.2,0.0,1011,0.002,0.002,0.003,0.000,10.3,1.1,9
23/03/2013,17:00,85,1.9,14.4,0.6,26.3,73.0,0.0,1011,0.002,0.002,0.004,0.000,21.9,10.8,10
23/03/2013,18:00,79,1.9,15.4,0.6,25.5,78.6,0.0,1012,0.001,0.001,0.002,0.000,16.7,3.0,10
23/03/2013,19:00,107,0.7,27.8,0.4,24.8,80.9,0.0,1012,0.000,0.001,0.001,0.000,16.6,5.9,10
23/03/2013,20:00,123,0.8,16.1,0.4,24.7,81.5,0.0,1013,0.000,0.003,0.003,0.000,11.5,0.8,10
23/03/2013,21:00,105,1.0,24.4,0.6,24.9,79.4,0.0,1013,0.000,0.004,0.004,0.000,14.7,4.7,9
23/03/2013,22:00,174,0.5,34.0,0.2,24.4,82.0,0.0,1013,0.000,0.004,0.004,0.000,10.2,2.4,8
23/03/2013,23:00,204,0.3,45.2,0.2,24.4,83.9,0.0,1013,0.001,0.002,0.003,0.000,11.1,3.1,7
24/03/2013,00:00,195,0.4,30.2,0.2,24.2,85.5,0.0,1013,,,,,7.9,-0.9,
24/03/2013,01:00,211,0.4,47.8,0.3,23.8,85.6,0.0,1012,0.000,0.003,0.003,0.000,13.6,4.5,8
24/03/2013,02:00,199,0.5,30.4,0.2,23.3,86.8,0.0,1012,0.001,0.002,0.002,0.000,6.3,-2.4,7
24/03/2013,03:00,239,0.3,50.6,0.2,22.4,88.6,0.0,1011,0.000,0.002,0.002,0.000,11.4,3.4,6
24/03/2013,04:00,212,0.3,61.3,0.2,21.9,90.0,0.0,1011,0.001,0.001,0.001,0.000,,,6
24/03/2013,05:00,223,0.3,46.5,0.2,21.6,90.7,0.0,1012,0.001,0.001,0.002,0.001,6.9,-0.8,5
