Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm)
01/04/2013,05:00,230,0.8,37.3,0.3,19.0,91.8,0.0,1009,0.014,0.000,0.001,0.001
01/04/2013,06:00,270,0.4,85.8,0.4,18.8,92.9,0.0,1010,0.011,0.000,0.001,0.001
01/04/2013,07:00,301,1.5,15.8,0.5,19.4,91.1,0.0,1010,0.010,0.001,0.001,0.002
01/04/2013,08:00,259,1.5,38.2,0.7,21.0,83.0,0.0,1011,0.012,0.001,0.001,0.001
01/04/2013,09:00,217,2.0,23.1,0.9,22.6,73.3,0.0,1011,0.019,0.000,0.001,0.001
01/04/2013,10:00,152,0.7,66.9,0.7,23.6,68.6,0.0,1010,0.022,0.000,0.000,0.000
01/04/2013,11:00,14,0.7,62.7,0.5,24.1,65.9,0.0,1010,0.022,0.000,0.000,0.000
01/04/2013,12:00,324,0.7,45.0,0.5,24.6,63.9,0.0,1009,0.023,0.000,0.000,0.000
01/04/2013,13:00,26,1.6,20.7,0.6,24.1,66.9,0.0,1009,0.028,0.000,0.001,0.001
01/04/2013,14:00,54,2.0,21.7,0.6,24.3,61.3,0.0,1008,0.031,0.000,0.001,0.001
01/04/2013,15:00,146,0.4,92.8,0.6,23.5,69.5,0.2,1008,0.024,0.000,0.001,0.001
01/04/2013,16:00,203,0.2,74.4,0.2,22.9,76.0,0.0,1009,0.018,0.000,0.001,0.001
01/04/2013,17:00,358,0.4,162.2,0.3,22.5,83.2,0.0,1009,0.011,0.000,0.002,0.002
01/04/2013,18:00,50,0.5,28.0,0.2,21.3,86.5,0.0,1010,0.006,0.000,0.002,0.002
01/04/2013,19:00,273,0.4,56.7,0.3,20.0,91.1,0.0,1010,0.003,0.001,0.004,0.005
01/04/2013,20:00,232,0.3,36.6,0.2,19.3,92.8,0.0,1011,0.000,0.002,0.006,0.008
01/04/2013,21:00,223,1.0,28.1,0.3,19.3,93.0,0.0,1011,0.001,0.001,0.004,0.005
01/04/2013,22:00,264,1.4,14.9,0.3,19.6,90.2,0.0,1011,0.006,0.000,0.005,0.005
01/04/2013,23:00,257,1.3,13.0,0.3,19.7,85.7,0.0,1011,0.007,0.000,0.004,0.004
02/04/2013,00:00,223,1.4,14.6,0.4,20.2,77.6,0.0,1011,,,,
02/04/2013,01:00,218,1.5,13.4,0.3,20.0,77.0,0.0,1010,0.018,0.000,0.001,0.001
02/04/2013,02:00,226,1.5,11.4,0.3,19.7,78.0,0.0,1010,0.018,0.000,0.001,0.001
02/04/2013,03:00,223,0.9,23.0,0.3,19.3,80.1,0.0,1010,0.016,0.000,0.001,0.001
02/04/2013,04:00,226,1.1,19.8,0.5,18.7,82.9,0.0,1010,0.011,0.000,0.001,0.001
02/04/2013,05:00,304,0.3,62.2,0.2,17.6,88.1,0.0,1010,0.006,0.000,0.002,0.002
02/04/2013,06:00,18,0.2,149.3,0.3,17.3,90.2,0.0,1011,0.002,0.011,0.007,0.017
02/04/2013,07:00,215,0.7,55.4,0.8,20.7,75.6,0.0,1012,0.011,0.003,0.003,0.005
02/04/2013,08:00,194,2.3,20.2,0.8,22.0,69.2,0.0,1012,0.020,0.001,0.002,0.003
02/04/2013,09:00,206,2.1,24.6,0.8,23.2,63.4,0.0,1011,0.023,0.000,0.001,0.001
02/04/2013,10:00,212,1.5,41.0,0.8,24.5,57.5,0.0,1011,0.025,0.000,0.001,0.001
02/04/2013,11:00,201,1.2,53.3,0.8,25.4,54.7,0.0,1011,0.025,0.000,0.000,0.000
02/04/2013,12:00,214,0.9,69.8,0.8,25.9,53.4,0.0,1010,0.024,0.000,0.000,0.000
02/04/2013,13:00,54,1.7,50.0,1.1,26.5,50.9,0.0,1009,0.025,0.000,0.000,0.000
02/04/2013,14:00,87,1.9,30.9,1.2,23.6,69.8,0.3,1009,0.026,0.000,0.001,0.001
02/04/2013,15:00,80,2.2,20.8,0.9,24.4,66.5,0.0,1009,0.027,0.000,0.001,0.001
02/04/2013,16:00,83,2.3,18.4,0.9,24.9,62.4,0.0,1009,0.028,0.000,0.001,0.001
02/04/2013,17:00,82,1.8,13.2,0.6,23.5,66.2,0.0,1010,0.024,0.000,0.002,0.002
02/04/2013,18:00,55,0.5,146.8,0.5,22.1,72.5,0.0,1011,0.020,0.000,0.003,0.003
02/04/2013,19:00,291,0.4,62.1,0.3,21.0,79.9,0.0,1011,0.010,0.000,0.007,0.007
02/04/2013,20:00,262,0.3,45.9,0.2,19.7,86.3,0.0,1012,0.006,0.000,0.007,0.007
02/04/2013,21:00,222,0.3,72.4,0.3,18.9,90.8,0.0,1012,0.003,0.000,0.004,0.004
02/04/2013,22:00,238,0.8,16.5,0.2,18.5,92.1,0.0,1012,0.003,0.000,0.004,0.004
02/04/2013,23:00,239,0.5,24.0,0.2,18.0,92.8,0.0,1012,0.000,0.002,0.006,0.008
03/04/2013,00:00,262,0.8,36.3,0.3,17.8,93.3,0.0,1012,,,,
03/04/2013,01:00,249,0.4,52.3,0.2,17.7,93.4,0.0,1012,0.000,0.003,0.005,0.007
03/04/2013,02:00,246,0.4,39.8,0.2,17.4,93.5,0.0,1011,0.000,0.003,0.004,0.006
03/04/2013,03:00,237,0.8,12.9,0.2,17.3,93.6,0.0,1011,0.000,0.001,0.004,0.005
03/04/2013,04:00,238,0.9,17.7,0.2,17.3,93.6,0.0,1012,0.002,0.001,0.004,0.005
03/04/2013,05:00,254,0.8,20.4,0.3,17.2,93.4,0.0,1012,0.001,0.002,0.004,0.006
03/04/2013,06:00,229,0.9,15.0,0.3,17.4,93.3,0.0,1013,0.002,0.003,0.004,0.007
03/04/2013,07:00,227,1.2,19.2,0.4,18.6,89.8,0.0,1013,0.005,0.003,0.005,0.008
03/04/2013,08:00,225,1.6,17.0,0.5,21.0,81.1,0.0,1014,0.012,0.002,0.002,0.004
03/04/2013,09:00,234,1.2,37.3,0.6,23.6,68.2,0.0,1014,0.018,0.001,0.001,0.002
03/04/2013,10:00,201,0.7,55.9,0.6,25.0,59.2,0.0,1014,0.023,0.001,0.001,0.001
03/04/2013,11:00,228,0.5,92.2,0.7,25.5,56.9,0.0,1013,0.025,0.000,0.000,0.000
03/04/2013,12:00,52,0.9,67.1,0.8,26.0,54.9,0.0,1012,0.025,0.000,0.000,0.000
03/04/2013,13:00,89,2.6,42.3,1.8,26.0,54.0,0.0,1012,0.028,0.000,0.001,0.001
03/04/2013,14:00,90,3.4,15.4,1.2,23.9,61.2,0.0,1012,0.024,0.000,0.001,0.001
03/04/2013,15:00,94,1.8,31.6,1.0,23.7,67.8,0.0,1012,0.020,0.000,0.002,0.002
03/04/2013,16:00,,0.0,104.7,0.6,22.2,77.4,1.7,1013,0.018,0.000,0.002,0.002
03/04/2013,17:00,94,0.7,28.3,0.5,22.0,78.7,0.0,1013,0.013,0.000,0.002,0.002
03/04/2013,18:00,104,0.4,70.8,0.3,21.3,78.9,0.0,1014,0.012,0.000,0.003,0.003
03/04/2013,19:00,15,0.1,117.1,0.4,20.8,80.0,0.0,1015,0.012,0.000,0.002,0.002
03/04/2013,20:00,272,0.9,33.4,0.3,19.7,87.5,0.0,1015,0.002,0.002,0.009,0.011
03/04/2013,21:00,304,0.6,53.6,0.4,19.2,89.8,0.0,1016,0.002,0.001,0.006,0.007
03/04/2013,22:00,212,0.5,47.4,0.3,19.0,91.4,0.0,1016,0.001,0.001,0.006,0.007
03/04/2013,23:00,156,1.3,41.4,1.0,20.4,75.8,0.0,1016,0.014,0.000,0.003,0.003
04/04/2013,00:00,190,0.8,49.8,0.6,20.4,64.9,0.0,1016,,,,
04/04/2013,01:00,221,1.0,20.2,0.4,18.4,77.9,0.0,1016,0.011,0.000,0.002,0.002
04/04/2013,02:00,212,1.5,11.6,0.4,18.2,87.6,0.0,1016,0.009,0.000,0.002,0.002
04/04/2013,03:00,224,1.5,10.5,0.3,18.3,85.8,0.0,1016,0.011,0.000,0.002,0.002
04/04/2013,04:00,231,1.3,33.8,0.6,18.0,82.9,0.0,1016,0.014,0.000,0.001,0.001
04/04/2013,05:00,211,0.9,101.5,1.0,18.0,82.6,0.0,1017,0.015,0.000,0.001,0.001
04/04/2013,06:00,232,1.6,16.0,0.7,17.8,83.6,0.0,1017,0.013,0.000,0.002,0.002
04/04/2013,07:00,209,3.0,14.6,1.1,19.3,74.2,0.0,1018,0.018,0.001,0.001,0.002
04/04/2013,08:00,198,3.2,20.2,1.1,20.7,68.7,0.0,1019,0.020,0.000,0.001,0.001
04/04/2013,09:00,203,2.7,18.8,1.0,22.3,62.7,0.0,1019,0.021,0.000,0.000,0.000
04/04/2013,10:00,203,2.4,23.1,0.9,23.0,60.4,0.0,1019,0.021,0.000,0.000,0.000
04/04/2013,11:00,191,2.8,30.4,1.1,23.9,56.3,0.0,1018,0.022,0.000,0.000,0.000
04/04/2013,12:00,129,2.6,31.7,1.1,23.7,56.8,0.0,1018,0.022,0.000,0.000,0.000
04/04/2013,13:00,132,2.8,31.9,1.4,22.7,62.1,0.0,1018,0.021,0.000,0.000,0.000
04/04/2013,14:00,138,2.7,29.2,1.3,23.9,54.6,0.0,1017,0.021,0.000,0.000,0.000
04/04/2013,15:00,157,2.8,26.2,1.2,24.2,51.6,0.0,1017,0.021,0.000,0.000,0.000
04/04/2013,16:00,143,1.9,24.8,0.9,23.9,51.6,0.0,1018,0.021,0.000,0.000,0.000
04/04/2013,17:00,158,1.9,24.0,0.9,23.2,55.4,0.0,1018,0.020,0.000,0.000,0.000
04/04/2013,18:00,146,1.8,24.6,0.8,21.9,60.4,0.0,1019,0.020,0.000,0.000,0.000
04/04/2013,19:00,201,1.4,32.8,0.5,21.1,65.1,0.0,1019,0.018,0.000,0.001,0.001
04/04/2013,20:00,217,1.3,16.6,0.4,20.2,71.7,0.0,1020,0.015,0.000,0.002,0.002
04/04/2013,21:00,199,1.5,19.6,0.6,19.7,75.3,0.0,1020,0.016,0.000,0.001,0.001
04/04/2013,22:00,210,1.1,26.4,0.4,19.5,76.7,0.0,1020,0.015,0.000,0.001,0.001
04/04/2013,23:00,196,1.5,22.1,0.6,19.4,78.7,0.0,1020,0.016,0.000,0.001,0.001
05/04/2013,00:00,182,0.7,55.4,0.6,18.4,87.2,2.8,1020,,,,
05/04/2013,01:00,220,1.7,24.7,0.5,17.8,90.1,0.2,1020,0.016,0.000,0.000,0.000
05/04/2013,02:00,218,1.4,26.8,0.5,17.9,88.0,0.1,1019,0.015,0.000,0.000,0.000
05/04/2013,03:00,216,1.8,20.3,0.5,17.6,89.1,0.0,1019,0.015,0.000,0.000,0.000
05/04/2013,04:00,151,2.0,45.1,1.2,17.4,89.5,0.1,1019,0.015,0.000,0.000,0.000
05/04/2013,05:00,238,1.1,33.8,0.5,17.4,89.4,0.0,1020,0.014,0.000,0.001,0.001
05/04/2013,06:00,253,1.9,19.0,0.7,17.8,87.7,0.0,1020,0.010,0.000,0.005,0.005
05/04/2013,07:00,225,2.4,14.8,0.7,19.1,79.1,0.0,1021,0.016,0.001,0.001,0.002
05/04/2013,08:00,211,2.7,12.0,0.7,20.3,73.9,0.0,1022,0.017,0.000,0.001,0.001
05/04/2013,09:00,195,2.4,32.1,1.0,22.1,65.5,0.0,1022,0.020,0.000,0.001,0.001
05/04/2013,10:00,140,2.6,32.9,1.4,23.3,56.3,0.0,1021,0.023,0.000,0.000,0.000
05/04/2013,11:00,144,3.0,25.5,1.6,22.5,61.3,0.0,1021,0.024,0.000,0.000,0.000
05/04/2013,12:00,129,2.9,22.6,1.2,23.6,55.4,0.0,1020,0.025,0.000,0.000,0.000
05/04/2013,13:00,146,2.8,25.4,1.3,23.1,57.9,0.0,1020,0.025,0.000,0.000,0.000
05/04/2013,14:00,163,2.1,35.6,1.1,22.7,58.0,0.0,1019,0.024,0.000,0.000,0.000
05/04/2013,15:00,155,2.3,27.0,1.0,22.2,63.2,0.0,1020,0.023,0.000,0.000,0.000
05/04/2013,16:00,145,2.1,29.7,1.2,22.1,61.4,0.0,1020,0.023,0.000,0.000,0.000
05/04/2013,17:00,157,1.6,31.2,0.8,21.6,61.4,0.0,1020,0.023,0.000,0.000,0.000
05/04/2013,18:00,181,1.4,29.9,0.6,20.7,66.1,0.0,1020,0.020,0.000,0.000,0.000
05/04/2013,19:00,198,1.1,12.2,0.3,19.7,70.4,0.0,1021,0.014,0.000,0.003,0.003
05/04/2013,20:00,230,1.4,14.5,0.4,18.7,76.1,0.0,1021,0.012,0.000,0.004,0.004
05/04/2013,21:00,260,1.0,34.2,0.4,17.9,82.6,0.0,1021,0.010,0.000,0.003,0.003
05/04/2013,22:00,230,1.4,11.9,0.4,17.5,84.1,0.0,1021,0.012,0.000,0.002,0.002
05/04/2013,23:00,216,1.8,10.2,0.3,17.5,82.2,0.0,1020,0.013,0.000,0.001,0.001
06/04/2013,00:00,229,1.8,8.4,0.3,17.1,83.2,0.0,1020,,,,
06/04/2013,01:00,237,1.3,32.4,0.4,16.8,84.5,0.0,1019,0.012,0.000,0.001,0.001
06/04/2013,02:00,209,1.1,26.2,0.4,16.8,85.4,0.0,1019,0.013,0.000,0.001,0.001
06/04/2013,03:00,226,1.6,21.4,0.4,16.8,85.1,0.0,1019,0.013,0.000,0.001,0.001
06/04/2013,04:00,227,1.6,10.3,0.4,16.7,85.9,0.0,1019,0.011,0.000,0.001,0.001
06/04/2013,05:00,253,0.8,49.6,0.4,16.9,85.0,0.0,1020,0.011,0.000,0.001,0.001
06/04/2013,06:00,242,1.2,16.5,0.4,17.2,84.5,0.0,1020,0.009,0.001,0.003,0.003
06/04/2013,07:00,216,1.8,10.9,0.6,18.3,81.8,0.0,1020,0.013,0.000,0.002,0.002
06/04/2013,08:00,218,2.0,14.8,0.6,19.9,75.8,0.0,1020,0.016,0.001,0.001,0.001
06/04/2013,09:00,164,1.5,47.1,0.9,21.7,67.3,0.0,1020,0.020,0.000,0.001,0.001
06/04/2013,10:00,122,2.4,25.5,1.2,22.7,60.6,0.0,1020,0.023,0.000,0.000,0.000
06/04/2013,11:00,118,2.8,20.7,1.2,22.6,60.4,3.6,1019,0.024,0.000,0.000,0.000
06/04/2013,12:00,134,2.1,20.0,1.0,21.2,71.0,0.0,1018,0.023,0.000,0.001,0.001
06/04/2013,13:00,126,1.8,24.4,0.9,22.5,61.1,0.0,1018,0.023,0.000,0.001,0.001
06/04/2013,14:00,110,1.9,23.6,1.1,22.7,59.4,0.0,1017,0.022,0.000,0.000,0.000
06/04/2013,15:00,128,1.7,28.4,1.0,21.5,66.6,0.0,1017,0.021,0.000,0.000,0.000
06/04/2013,16:00,145,2.4,25.5,1.2,20.5,68.6,0.0,1017,0.022,0.000,0.000,0.000
06/04/2013,17:00,127,1.3,40.7,0.7,19.9,73.5,0.0,1017,0.020,0.000,0.000,0.000
06/04/2013,18:00,198,1.0,28.8,0.5,19.4,78.7,0.0,1018,0.017,0.000,0.001,0.001
06/04/2013,19:00,221,1.3,24.0,0.5,19.1,79.3,0.0,1018,0.016,0.000,0.001,0.001
06/04/2013,20:00,210,1.5,27.0,0.5,18.9,80.4,0.0,1019,0.015,0.000,0.002,0.002
06/04/2013,21:00,211,2.0,11.8,0.5,18.4,82.8,0.0,1019,0.016,0.000,0.001,0.001
06/04/2013,22:00,216,2.1,9.9,0.5,18.0,83.4,0.0,1018,0.017,0.000,0.000,0.000
06/04/2013,23:00,226,1.9,11.1,0.4,17.6,84.3,0.0,1018,0.014,0.000,0.001,0.001
07/04/2013,00:00,223,1.6,13.0,0.4,17.3,85.6,0.0,1017,,,,
07/04/2013,01:00,236,1.1,13.4,0.3,16.9,87.2,0.0,1017,0.011,0.000,0.001,0.001
07/04/2013,02:00,262,0.3,120.5,0.4,16.6,88.0,0.0,1017,0.008,0.000,0.001,0.001
07/04/2013,03:00,333,0.7,43.6,0.4,16.3,89.6,0.0,1017,0.007,0.000,0.001,0.001
07/04/2013,04:00,241,0.6,81.8,0.6,16.4,89.6,0.0,1017,0.005,0.000,0.001,0.001
07/04/2013,05:00,231,1.1,13.6,0.4,16.8,87.2,0.0,1017,0.008,0.000,0.001,0.001
07/04/2013,06:00,230,1.6,13.3,0.5,17.1,84.1,0.0,1018,0.013,0.000,0.000,0.000
07/04/2013,07:00,228,2.0,11.5,0.6,17.5,82.3,0.0,1018,0.014,0.000,0.000,0.000
07/04/2013,08:00,221,2.0,16.8,0.5,18.6,78.8,0.0,1018,0.015,0.000,0.001,0.001
07/04/2013,09:00,223,1.6,20.0,0.6,20.5,71.3,0.0,1018,0.017,0.000,0.000,0.000
07/04/2013,10:00,224,1.7,26.5,0.8,22.1,66.4,0.0,1018,0.019,0.000,0.000,0.000
07/04/2013,11:00,151,1.8,42.8,1.1,23.1,61.6,0.1,1017,0.022,0.000,0.000,0.000
07/04/2013,12:00,139,0.9,61.4,0.8,22.9,63.0,0.0,1016,0.023,0.000,0.000,0.000
07/04/2013,13:00,132,1.2,43.7,0.8,23.6,59.3,0.0,1015,0.024,0.000,0.000,0.000
07/04/2013,14:00,130,2.0,25.3,0.9,23.4,58.9,0.0,1015,0.024,0.000,0.000,0.000
07/04/2013,15:00,119,1.8,25.6,0.8,22.5,62.1,0.0,1015,0.022,0.000,0.000,0.000
07/04/2013,16:00,123,1.4,19.7,0.7,22.2,61.8,0.0,1016,0.020,0.000,0.000,0.000
07/04/2013,17:00,124,1.1,22.9,0.7,21.3,68.0,0.0,1016,0.019,0.000,0.000,0.000
07/04/2013,18:00,85,0.7,38.3,0.3,20.0,76.7,0.0,1017,0.013,0.000,0.001,0.001
07/04/2013,19:00,226,0.4,70.7,0.4,19.2,81.5,0.0,1017,0.009,0.000,0.003,0.003
07/04/2013,20:00,246,0.2,107.8,0.4,17.8,88.6,0.0,1018,0.004,0.000,0.005,0.005
07/04/2013,21:00,209,0.4,73.9,0.6,17.0,91.3,0.0,1018,0.002,0.001,0.004,0.004
07/04/2013,22:00,238,0.7,49.9,0.6,16.7,91.0,0.0,1018,0.004,0.000,0.003,0.003
07/04/2013,23:00,222,0.5,64.0,0.3,16.3,91.0,0.0,1018,0.003,0.000,0.004,0.004
08/04/2013,00:00,242,1.1,18.0,0.3,16.1,89.2,0.0,1018,,,,
08/04/2013,01:00,223,1.3,14.7,0.4,15.9,88.5,0.0,1017,0.004,0.001,0.003,0.004
08/04/2013,02:00,230,1.1,12.7,0.3,15.6,88.8,0.0,1017,0.004,0.000,0.002,0.002
08/04/2013,03:00,240,1.4,10.0,0.3,15.5,89.8,0.0,1017,0.004,0.000,0.003,0.003
08/04/2013,04:00,213,1.0,20.3,0.4,15.5,89.8,0.0,1017,0.006,0.000,0.002,0.002
08/04/2013,05:00,231,1.3,21.2,0.4,15.5,89.7,0.0,1017,0.006,0.000,0.003,0.003
08/04/2013,06:00,231,1.5,12.5,0.6,15.7,89.0,0.0,1018,0.006,0.001,0.003,0.004
08/04/2013,07:00,224,1.7,13.3,0.6,17.5,83.7,0.0,1018,0.008,0.003,0.003,0.005
08/04/2013,08:00,226,1.9,17.7,0.6,20.0,75.7,0.0,1019,0.014,0.001,0.000,0.001
08/04/2013,09:00,221,1.7,27.8,0.7,22.0,68.3,0.0,1019,0.017,0.001,0.001,0.002
08/04/2013,10:00,131,1.5,57.7,1.2,23.7,59.2,0.0,1018,0.021,0.000,0.000,0.000
08/04/2013,11:00,97,2.2,30.0,0.9,24.4,55.1,0.0,1018,0.024,0.000,0.001,0.001
08/04/2013,12:00,106,2.2,35.6,1.4,24.2,54.5,0.0,1017,0.026,0.000,0.001,0.001
08/04/2013,13:00,107,2.4,26.8,1.4,24.5,53.6,0.0,1016,0.027,0.000,0.001,0.001
08/04/2013,14:00,100,2.2,20.6,1.1,24.0,55.7,0.0,1016,0.026,0.000,0.001,0.001
08/04/2013,15:00,98,2.6,26.1,1.5,24.2,51.8,0.0,1017,0.024,0.000,0.001,0.001
08/04/2013,16:00,122,1.9,21.9,0.9,23.4,56.4,0.0,1017,0.023,0.000,0.001,0.001
08/04/2013,17:00,113,1.4,20.8,0.7,22.1,65.9,0.0,1018,0.019,0.000,0.001,0.001
08/04/2013,18:00,124,1.4,21.8,0.7,20.9,70.7,0.0,1018,0.017,0.000,0.001,0.001
08/04/2013,19:00,126,0.4,82.9,0.5,19.9,75.1,0.0,1019,0.015,0.000,0.001,0.001
08/04/2013,20:00,246,0.8,32.3,0.4,18.8,79.6,0.0,1019,0.009,0.000,0.002,0.002
08/04/2013,21:00,228,1.2,11.6,0.2,17.9,84.0,0.0,1020,0.006,0.000,0.004,0.004
08/04/2013,22:00,225,1.2,11.2,0.2,17.4,86.1,0.0,1019,0.005,0.000,0.004,0.004
08/04/2013,23:00,221,1.5,9.3,0.3,17.0,85.8,0.0,1019,0.006,0.000,0.003,0.003
09/04/2013,00:00,238,1.3,9.0,0.2,16.5,86.4,0.0,1019,,,,
09/04/2013,01:00,234,1.4,12.8,0.3,16.0,87.8,0.0,1018,0.007,0.000,0.002,0.002
09/04/2013,02:00,232,1.5,6.8,0.4,15.8,88.5,0.0,1018,0.008,0.000,0.002,0.002
09/04/2013,03:00,223,1.7,11.9,0.4,16.1,87.2,0.0,1018,0.010,0.000,0.001,0.001
09/04/2013,04:00,222,1.0,35.5,0.6,16.3,86.8,0.0,1018,0.009,0.000,0.001,0.001
09/04/2013,05:00,250,0.9,58.8,0.6,16.4,86.4,0.0,1018,0.007,0.002,0.003,0.004
09/04/2013,06:00,237,1.0,13.2,0.3,16.3,87.6,0.0,1019,0.004,0.002,0.006,0.008
09/04/2013,07:00,221,1.3,14.0,0.4,17.5,84.2,0.0,1019,0.008,0.002,0.003,0.005
09/04/2013,08:00,225,1.1,46.8,0.7,19.8,76.4,0.0,1020,0.011,0.002,0.001,0.003
09/04/2013,09:00,215,1.1,52.0,0.8,21.9,66.2,0.0,1020,0.017,0.001,0.001,0.001
09/04/2013,10:00,165,1.7,33.2,0.9,23.3,58.4,0.0,1019,0.020,0.000,0.000,0.000
09/04/2013,11:00,142,1.3,44.0,0.9,23.7,56.1,0.0,1018,0.021,0.000,0.000,0.000
09/04/2013,12:00,129,1.4,43.1,1.1,22.9,61.2,0.3,1017,0.022,0.000,0.000,0.000
09/04/2013,13:00,128,2.1,27.3,1.0,23.3,60.4,0.0,1017,0.024,0.000,0.001,0.001
09/04/2013,14:00,123,2.4,27.2,1.0,24.3,52.5,0.0,1016,0.025,0.000,0.000,0.000
09/04/2013,15:00,117,2.4,22.6,1.0,22.9,60.4,0.0,1016,0.023,0.000,0.001,0.001
09/04/2013,16:00,128,1.8,20.5,0.9,22.6,61.3,0.0,1016,0.022,0.000,0.001,0.001
09/04/2013,17:00,124,1.5,16.3,0.9,21.6,66.8,0.0,1016,0.020,0.000,0.001,0.001
09/04/2013,18:00,137,0.6,32.7,0.3,20.5,72.7,0.0,1017,0.015,0.000,0.001,0.001
09/04/2013,19:00,155,0.2,72.8,0.3,19.1,79.6,0.0,1018,0.009,0.000,0.002,0.002
09/04/2013,20:00,252,0.7,30.3,0.2,17.8,86.1,0.0,1018,0.006,0.000,0.003,0.003
09/04/2013,21:00,242,0.6,40.0,0.3,17.0,89.4,0.0,1018,0.002,0.003,0.007,0.010
09/04/2013,22:00,242,0.9,25.1,0.3,16.7,88.5,0.0,1018,0.001,0.005,0.008,0.012
09/04/2013,23:00,220,1.3,10.1,0.4,16.6,87.2,0.0,1017,0.003,0.001,0.006,0.007
10/04/2013,00:00,221,1.1,24.5,0.5,16.6,86.4,0.0,1017,,,,
10/04/2013,01:00,248,0.5,42.1,0.3,16.0,89.0,0.0,1016,0.004,0.000,0.003,0.003
10/04/2013,02:00,228,1.4,10.9,0.3,15.8,90.0,0.0,1016,0.005,0.000,0.003,0.003
10/04/2013,03:00,230,1.4,10.2,0.3,15.9,89.0,0.0,1016,0.007,0.000,0.002,0.002
10/04/2013,04:00,225,1.8,10.0,0.6,16.7,86.2,0.0,1016,0.009,0.000,0.002,0.002
10/04/2013,05:00,225,1.7,13.3,0.5,17.0,84.6,0.0,1016,0.010,0.000,0.002,0.002
10/04/2013,06:00,229,1.6,10.8,0.4,16.6,86.3,0.0,1017,0.008,0.001,0.002,0.003
10/04/2013,07:00,199,0.8,53.6,0.6,17.3,84.6,0.0,1018,0.008,0.002,0.004,0.005
10/04/2013,08:00,198,1.7,19.6,0.7,18.9,79.6,0.0,1018,0.011,0.001,0.001,0.002
10/04/2013,09:00,138,1.4,42.4,1.0,19.7,77.1,0.0,1018,0.014,0.001,0.000,0.001
10/04/2013,10:00,122,1.3,51.9,1.2,20.9,71.7,0.0,1018,0.018,0.000,0.000,0.000
10/04/2013,11:00,114,1.9,32.2,0.8,21.7,67.8,0.0,1017,0.021,0.000,0.000,0.000
10/04/2013,12:00,128,3.1,26.2,1.5,21.5,64.5,0.0,1016,0.022,0.000,0.000,0.000
10/04/2013,13:00,110,2.5,24.3,1.1,22.2,59.5,0.0,1016,0.023,0.000,0.000,0.000
10/04/2013,14:00,122,2.4,26.0,1.1,23.0,58.7,0.0,1015,0.022,0.000,0.000,0.000
10/04/2013,15:00,128,2.5,23.8,1.1,22.9,60.5,0.0,1015,0.022,0.000,0.000,0.000
10/04/2013,16:00,116,1.9,21.4,1.0,22.7,63.2,0.0,1015,0.021,0.000,0.001,0.001
10/04/2013,17:00,165,1.4,57.2,1.2,20.0,78.5,0.6,1016,0.018,0.000,0.001,0.001
10/04/2013,18:00,224,1.2,22.7,0.3,19.2,82.6,0.0,1016,0.014,0.000,0.001,0.001
10/04/2013,19:00,223,0.9,13.3,0.4,18.6,86.3,0.0,1017,0.006,0.000,0.005,0.005
10/04/2013,20:00,186,1.4,20.6,0.5,19.2,78.2,0.0,1017,0.011,0.000,0.003,0.003
10/04/2013,21:00,196,1.5,14.7,0.4,19.6,72.3,0.0,1017,0.015,0.000,0.001,0.001
10/04/2013,22:00,218,1.7,15.4,0.4,18.4,78.0,0.0,1017,0.013,0.000,0.001,0.001
10/04/2013,23:00,216,2.0,12.5,0.5,17.4,82.3,0.0,1017,0.011,0.000,0.002,0.002
11/04/2013,00:00,229,1.5,11.7,0.3,16.9,84.7,0.0,1017,,,,
11/04/2013,01:00,218,1.2,24.8,0.4,16.6,85.9,0.0,1016,0.009,0.000,0.002,0.002
11/04/2013,02:00,253,1.1,25.3,0.4,16.6,86.0,0.0,1016,0.009,0.000,0.001,0.001
11/04/2013,03:00,231,1.3,18.7,0.4,16.4,87.1,0.0,1016,0.008,0.000,0.002,0.002
11/04/2013,04:00,218,1.7,15.3,0.5,16.7,85.4,0.0,1016,0.010,0.000,0.002,0.002
11/04/2013,05:00,223,1.7,12.5,0.5,16.7,84.9,0.0,1016,0.010,0.000,0.002,0.002
11/04/2013,06:00,222,2.0,12.8,0.5,16.6,85.0,0.0,1016,0.010,0.000,0.003,0.003
11/04/2013,07:00,214,2.2,12.5,0.5,17.7,81.2,0.0,1017,0.011,0.002,0.002,0.004
11/04/2013,08:00,216,2.5,14.4,0.7,19.7,74.2,0.0,1017,0.015,0.001,0.001,0.002
11/04/2013,09:00,189,2.4,25.1,1.0,22.0,65.1,0.0,1017,0.018,0.001,0.000,0.001
11/04/2013,10:00,137,2.9,26.0,1.3,23.5,55.3,0.0,1017,0.021,0.000,0.000,0.000
11/04/2013,11:00,108,2.8,24.7,1.5,23.5,55.1,0.5,1017,0.023,0.000,0.000,0.000
11/04/2013,12:00,135,2.8,23.4,1.4,22.2,66.0,0.1,1017,0.022,0.000,0.001,0.001
11/04/2013,13:00,137,2.5,26.5,1.2,23.6,59.8,0.0,1016,0.023,0.000,0.000,0.000
